lasso_0.01_0,lasso_0.01_1,lasso_0.01_2,lasso_0.01_3,lasso_0.01_4,lasso_0.01_5,lasso_0.01_6,lasso_0.01_7,lasso_0.01_8,lasso_0.01_9,lasso_0.05_0,lasso_0.05_1,lasso_0.05_2,lasso_0.05_3,lasso_0.05_4,lasso_0.05_5,lasso_0.05_6,lasso_0.05_7,lasso_0.05_8,lasso_0.05_9,lasso_0.1_0,lasso_0.1_1,lasso_0.1_2,lasso_0.1_3,lasso_0.1_4,lasso_0.1_5,lasso_0.1_6,lasso_0.1_7,lasso_0.1_8,lasso_0.1_9,lasso_0.3_0,lasso_0.3_1,lasso_0.3_2,lasso_0.3_3,lasso_0.3_4,lasso_0.3_5,lasso_0.3_6,lasso_0.3_7,lasso_0.3_8,lasso_0.3_9,lasso_0.5_0,lasso_0.5_1,lasso_0.5_2,lasso_0.5_3,lasso_0.5_4,lasso_0.5_5,lasso_0.5_6,lasso_0.5_7,lasso_0.5_8,lasso_0.5_9,ID,y
111.170058452,111.0482467,111.173692658,111.252662756,111.315976701,111.459392231,111.23877799,110.342007874,111.163642055,111.025831124,110.67221077,110.734445497,110.367412937,110.52263729,110.840502766,110.559450524,110.67581655,110.615971073,110.783685853,110.906852593,110.019960298,110.084841083,110.224718506,110.045373587,110.271129418,110.053016378,110.002666041,110.218895558,110.502305922,110.289286317,109.22478318,108.992437289,109.329413425,108.584039432,108.77920105,108.826576636,109.038180289,108.898225582,109.134838587,109.061337336,109.155809177,109.033748123,109.199759395,108.764958827,109.318480277,109.037452292,108.886992266,108.957648711,108.952820477,108.942441269,2813,106.58
103.604291175,103.135667017,103.684546425,103.295903447,103.714265196,104.063008377,103.896899351,103.781718452,103.686098794,103.787959111,104.205089119,104.167860515,104.390418985,103.623279752,104.11807024,104.398009335,104.31791644,104.983572619,104.502526124,104.055644021,104.240115299,104.495258949,103.697765725,103.793479439,104.095501711,103.839866128,104.065468186,103.659858682,104.047677966,104.215108388,102.816526002,102.784523791,102.589521444,103.136344954,102.811660776,103.005267399,103.164779363,102.870483708,102.922240558,102.674104531,102.3279897,102.186042617,101.989709182,102.569017117,102.248102386,102.400556574,102.488503227,102.42614123,102.492653461,102.49048068,7958,99.74
93.1188777608,92.551842304,94.8091755813,92.4684895155,90.9270458254,92.9736210629,92.3536672691,91.9627855262,93.198879789,93.0098270682,94.3562851593,94.4672458838,93.7136156117,94.1398111464,93.2233005527,94.0258415613,94.0594353592,94.3624734509,95.2272779047,94.2881535202,93.8996009654,94.77552723,94.5372232343,94.0835069207,93.8041767965,93.9247368996,94.2892397708,93.9399172586,93.9541605138,93.9873529391,95.7409601936,95.4385135758,95.6727075681,95.4699109058,95.6177958432,95.6412370251,95.7040688399,95.555976694,95.5364498781,95.6368244379,96.3100446769,96.2488415101,96.0350827345,96.0437978013,96.1530706311,96.2191612828,96.3137342677,96.2060525656,96.0771207955,96.2936554691,4997,115.25
110.01854458,110.113184996,110.454487426,110.005613755,109.764739118,109.895805478,110.25748733,110.490685318,110.497064554,109.498110864,109.173112329,109.862466913,110.339612375,109.255021541,110.256482584,109.325765635,109.553575323,108.757144301,110.48495321,109.688802219,109.998169051,110.315195269,110.423224312,110.463027175,109.918621302,110.019216292,109.955688056,109.893476104,110.332710344,110.039326299,109.902781697,109.959209918,110.084492061,110.006436983,109.682699917,110.124439858,109.809303883,110.271577164,109.782516937,109.815062811,109.567197743,109.71482251,109.478882959,109.550754138,109.389703317,109.809351817,109.58172091,109.547071148,109.576423476,109.484287826,5344,119.72
93.0717153989,93.0628743557,92.8938759607,92.8819774974,93.5769384495,93.3033296813,92.4889393751,93.3190741028,93.1362916672,93.0035702789,91.8623218672,91.9596927293,92.2363442464,91.5089847862,91.8099168713,92.3353408212,91.7777435665,91.5649848045,91.4888883346,91.7143081616,91.3249780115,91.6377931825,91.2711749806,91.400508212,91.4801020356,91.4502109007,91.2657111889,91.3137783709,91.7705571171,91.7316486974,91.7200083756,92.060248797,92.3659670086,92.2714742791,92.0951984641,92.0155974304,92.0162798279,91.9344500755,92.2077272504,92.1385223477,92.3748894733,92.3140899526,92.2321917865,92.3295988684,92.0801383379,92.3182278415,92.3176731693,92.296397861,92.4044768776,92.0291971956,1535,100.25
99.6737649308,102.246054085,101.23016495,101.610364828,102.106576445,102.138319679,102.236085373,100.949554529,102.215855085,101.874246983,99.9366206152,99.9188574185,99.9427918942,99.4231439272,99.8673980547,99.7234693759,99.7008906208,99.9706207503,99.586558475,99.8775590289,97.1460770775,97.4104323612,97.4389767011,97.4730760277,97.5839216331,97.2999476792,98.1273995018,97.3614632364,97.2273570623,97.4203947668,98.8547795678,99.2794666523,99.0184178027,98.8736800721,98.8598867038,99.1964570404,99.1072672379,98.7926065584,99.1180555125,98.8551940698,99.6451205965,99.6722535327,99.4582348632,99.5910104644,99.4030248497,99.4524832224,99.3954633056,99.2209185569,99.7001495025,99.0476588206,3423,105.17
91.8085687481,90.3570857034,90.939404822,91.1706044443,91.4363315526,91.2425066161,91.1533018191,91.2995615531,91.5889404281,90.6961359275,90.9534905344,90.5261863159,90.7323827826,90.6159634995,90.9192147292,90.5502992746,91.1770443344,90.8675293277,90.6188906427,91.1849824473,89.451888533,89.5166207792,89.5671645198,89.5568983676,89.4600997378,89.6415383145,89.7068847549,89.7226373064,89.3496932619,89.3121129256,88.1141915469,88.5708534874,88.5770012769,88.2883891665,88.3799073949,88.2220252491,88.3069816378,88.2958124606,88.4113709748,88.3325748472,89.214913419,89.5372352732,89.1995512261,89.0988080589,89.2710728727,89.2343965463,89.2788022471,89.3860616339,89.2347417552,89.6215361419,2905,90.88
91.5381999282,91.9834610678,91.2005005069,90.4771013779,91.3288957439,91.6851000505,90.953558971,91.320010504,91.4407712868,91.4726354853,92.4454662513,91.8369815462,91.7045002245,91.5107628546,92.1389576422,91.9984923753,92.054186496,91.9748876981,92.4707621137,92.1357742271,91.6719153155,92.0122928409,91.3515002214,91.563130815,91.7302497543,91.774846363,91.6583702318,91.4201260584,91.8006665789,91.6186604994,90.4541988744,90.7389581161,90.811762584,90.5608980765,90.4190412469,90.4910018663,90.6816807495,90.4456205951,90.5421991026,90.6269332868,91.2843059821,91.4123149214,91.2142762511,91.3062251185,90.8828636594,91.2649969916,91.1044807621,91.2849603469,91.1789999575,91.237507942,495,90.47
96.0498432063,95.4798340499,95.9224728736,95.0733450442,95.9459060288,95.6605660168,95.9568864867,95.7207258237,94.9519760292,95.5533987924,95.7335152858,95.8726796821,95.604085404,96.2225047569,95.9122830901,95.8814514844,95.4213223394,95.7145693026,95.5928298035,95.9320833447,96.7355068521,96.37735414,97.1632283806,97.1322765053,96.9281359635,97.0467811185,96.8203811147,96.9715826751,96.8109788054,96.9883969221,98.4339203529,98.6375680002,98.3542651575,98.4052084071,98.2460191748,98.4713335611,98.4405198647,98.3095021333,98.4656934528,98.6174335036,99.0269900529,99.2246523179,99.3140225439,99.165505056,99.4508718803,99.2565075645,99.485218153,99.1826086449,98.9790301002,99.2934513428,1624,93.8
112.84368241,114.179205705,114.07063348,113.569096959,114.046228511,113.131738799,113.487478842,113.200292109,114.076259902,113.410535593,113.170975825,112.470633804,112.798194406,112.969949827,112.893122364,113.041565342,112.884486419,112.68025125,112.427986206,113.051292301,112.618652166,112.64583707,112.610790905,112.756561499,113.087538208,112.688777011,112.603456575,112.775452831,112.871631705,112.490258436,111.677660354,111.678006354,111.57831538,111.509870813,111.506298263,111.71904137,111.875958497,111.733709515,111.706429281,111.572690628,111.611451368,111.176707352,111.410859543,111.443094463,111.48779043,111.4091743,111.478103817,111.367530605,111.388244922,111.367199204,1799,141.31
117.166127985,116.930023881,117.484739096,116.575740326,117.947664581,117.628344284,117.81310023,117.237207534,115.902875245,116.947759496,115.894537584,115.667637134,115.399119758,115.240765025,115.648803914,114.99473449,115.640478846,115.98120446,115.735335488,115.926970058,115.290487461,115.159979784,114.846872187,115.390388915,115.28723333,115.268954475,115.226235178,115.064781596,115.395289512,115.417728886,111.850064029,111.544443783,111.378237951,111.912637365,111.592710382,111.625923582,111.381876193,111.59593062,111.894812779,111.964668393,110.612331499,109.378938649,110.242079148,110.273005488,110.152657835,110.457496477,110.377287656,110.197909975,110.070965196,110.662180545,200,111.42
112.342456372,112.827556962,112.285923262,113.040264164,112.303199072,112.964449266,112.659028432,112.39563902,112.966406813,113.014896847,111.476559631,110.906901067,111.565125372,111.037975599,111.188374074,111.111553041,110.954227825,111.356652031,111.25604384,110.937077019,110.312952987,110.686471596,110.54351071,110.384580574,110.39707191,110.078793419,110.303073029,110.482558829,110.789412446,110.752183289,109.33467914,109.100888598,109.195111206,109.078066275,109.17057128,108.854190326,109.349125691,109.505882315,108.709702585,109.105112634,109.2074616,109.39511507,109.388375966,109.386112459,109.7314176,109.121354147,109.478901202,109.420667912,109.397971969,109.049670507,1119,108.23
92.6036006309,92.7315068339,92.6007234474,91.7246191721,91.897582651,90.8689601958,92.3582037116,91.6532290152,92.534563783,91.6992693541,91.6656542471,91.6174463234,91.9184092063,91.6870417281,91.5070806002,91.5506277153,91.4533281223,91.0740491592,91.1412239398,91.4820720048,91.2558813244,90.3434008854,90.9095616321,90.9287562379,90.8085308112,90.9177498779,91.1281343627,90.7831859049,91.101141234,91.3645093711,91.0312750565,90.9512025717,91.3051781415,91.1544548739,91.0192130412,90.7939116483,91.1630251539,91.0135241462,91.0360532799,90.9544762346,92.3165199634,92.4743903386,92.5388878241,92.4593506838,92.600705791,92.4754051426,92.3451052388,92.4758876509,92.6428244208,92.4124283687,1288,91.3
107.377180888,106.850631271,107.771333583,107.90331444,106.330876495,107.567383423,107.205892408,107.739494535,106.977857373,107.874173525,106.864884232,107.02454871,107.134283146,106.587486224,106.87726487,106.508688607,106.838608126,107.236896096,106.660780507,106.820118217,106.602981269,107.060265011,106.853939998,106.990025151,107.161489353,107.750104869,107.004201234,106.881565922,107.118728081,106.924376623,105.903014628,105.990148409,106.047506371,105.855623346,105.911701612,105.860060362,106.045156433,106.205170898,105.965122169,106.156395891,104.774195964,105.051834277,104.507267622,104.714528966,105.161457634,104.805339763,104.924131964,104.83451525,104.692588837,104.765025376,6983,98.74
110.036492902,108.452971874,110.028709567,109.131961422,110.464826014,109.365093826,108.924805127,110.178532114,109.889291634,109.801974497,110.657164969,110.253144749,110.913918611,111.21835501,111.086001939,110.576855967,110.492732118,111.046365166,111.213352147,110.442228609,109.382053743,109.642404831,109.30415962,109.843370701,109.798687061,109.63730083,109.822249344,109.647788182,109.764655384,110.01819654,109.802122931,110.004883713,109.656656353,110.285813129,110.188829468,110.050236914,110.420622982,109.9421896,109.92176813,110.053225239,109.638654865,109.509724396,109.382303792,109.528985394,109.540817477,109.341403625,109.239527661,109.490345813,109.706486635,109.246739165,6907,106.72
94.9781103114,95.8086520205,95.1571104235,95.2508370955,95.1579707726,95.3997962378,95.7055981611,95.6015659116,95.420929343,95.336884539,96.1488497723,95.8884546021,96.1099501525,96.2036780853,96.1882269896,96.148501605,96.7477534684,96.0677860942,96.3266507089,95.6711205066,96.3135141984,97.0348070137,96.6172916232,96.1339674755,95.787528986,96.037674987,96.1827921271,96.2466589086,96.2974417544,96.5733732356,96.158904586,96.2972377543,96.0925696165,96.0608344949,96.1158097674,96.0409107914,96.3547260354,96.1143194704,96.0758815733,96.0995647525,96.4753526831,96.3537918825,96.5278718945,96.4855489447,96.6143498534,96.6442239516,96.568315526,96.5605728009,96.5844062813,96.2341183733,785,97.69
111.029880329,112.026397844,113.669982018,111.352230522,113.20767413,111.30168377,111.808373737,112.639820383,112.576421469,111.363796813,111.601357965,111.991173325,111.325691103,111.725304511,112.119198611,111.578982195,111.582933791,111.82217053,111.999778542,111.405406231,110.345468276,110.739579147,110.681556885,110.343636246,110.583847053,110.693165991,110.682538592,110.797481536,110.937276108,110.803453449,108.864748715,108.52878166,108.717507465,108.549873453,108.687352875,108.545031838,108.735360766,108.662291031,108.824485456,108.568855767,108.141774876,107.972621601,108.01278537,107.849354075,107.962123084,108.043822625,107.940149403,107.9618828,108.051431089,108.044382156,2621,105.8
103.022312809,103.537899669,103.77121797,103.439299277,103.419739066,103.70992657,103.243316108,103.950185816,103.539970852,103.608173442,104.443592531,104.107926195,104.427214731,104.314364222,103.80146566,104.144456901,104.193968973,104.335719424,104.127491066,103.888878642,105.381914982,105.38567089,105.259654209,105.17458016,105.270754605,105.149613628,105.457612114,105.15620448,105.232119348,105.238687395,107.029864301,106.56544799,106.489342904,106.397260781,106.913669378,106.579268222,106.858078463,106.7802449,106.767097591,106.580055559,106.413239829,106.551069616,106.555137228,106.776334308,106.615815047,106.493103169,106.667989063,106.62122745,106.449504071,106.614411834,2095,102.76
95.475266295,96.0442013749,96.9335700861,96.7696814818,96.0831373152,97.3989809961,96.5353671029,95.6011728968,96.0817722317,96.0558911811,96.1559034044,97.0582826583,96.2191917295,95.6817973617,96.8376198468,96.2561172731,96.2600645249,96.1959713957,96.5674102747,96.0405566321,97.2401639489,97.4064060794,97.5988405352,98.235899856,97.5234445014,97.2307853731,97.1688519753,96.7612677718,97.3373932249,97.2150867316,97.6813423846,97.514074683,97.2215725888,97.498153875,97.4170417195,97.6041138008,97.5184249431,97.275529372,97.3882106932,97.3973255361,97.7188559621,97.4316600016,97.5307263898,97.4344815719,97.7648594514,97.6339602714,97.6633684008,97.8350944736,97.7072811807,97.2922882779,4238,97.55
92.8008697445,92.7457242002,92.9770871128,92.8329025709,92.4526370776,92.7011388948,91.7321530394,93.3290489678,93.2451224952,92.8121858028,91.6673017642,91.5495816678,92.6410858581,91.7222188581,91.5480215544,91.8179102977,91.8028352209,92.4587858018,91.5500315456,92.0646978197,91.1615882309,90.7392568152,90.5763023725,90.9398631844,90.9958431759,90.7629559422,90.6486023495,90.8617849657,90.7799177756,91.1102379692,91.3637803433,90.8586006318,90.7733947699,90.4838351603,90.8112381321,90.7439241035,90.6752280475,90.6096817946,90.6783787006,90.9172890995,91.4569825152,91.8107531626,91.6873384966,91.6769339364,91.7641156383,91.5681070585,91.8214102677,91.7711293053,91.7247694971,91.7611425509,5882,98.68
95.8127950903,95.8654573668,95.3296092104,95.3659879568,95.6475151647,95.7387280619,95.7873221617,95.85686787,94.9692919521,95.4745594748,95.8693647397,95.1632523987,95.6773754712,96.0964894932,95.522126878,95.3639558902,95.8998543186,96.1557487143,95.6902996356,96.044940784,95.401806653,95.3159723634,95.6554419897,95.155344541,95.3971160268,95.3581953449,96.021911842,95.7331375544,95.3676716998,95.9679083967,96.1582841874,96.5859808642,96.5580458124,96.2161313309,96.3801847266,96.0448395685,96.6724223496,96.7627702703,96.3646822837,96.3986221343,96.3515358263,96.0678033388,96.3177769882,96.2281020834,96.6018053557,96.237560015,96.2287849505,96.3116255936,96.2222041031,96.4009660601,4955,94.28
95.3439319764,95.1009195592,95.2984069062,94.9469830519,95.5544632059,95.461903254,95.6994792061,95.4541459078,95.9321239728,94.7289768137,95.4305562194,95.1948596591,94.7945199957,95.3334634244,95.7151815229,95.1778718277,95.6679738471,96.070774008,95.2928632966,95.1125855715,94.9748190165,94.8371001866,94.969980687,95.0914846093,94.9698214543,95.0851852323,95.2049145498,95.2650055651,95.4670231391,95.031830795,95.6313132695,95.5257751859,95.5899134419,95.4485434615,95.3752067632,95.6562698915,95.1671907053,95.5017563466,95.7026592356,95.5872315666,95.2535835847,95.3861363344,95.5666637276,96.1112024739,95.6347338248,95.6322434121,95.7380524027,95.7104642569,95.7273895938,95.711263464,3231,92.98
95.1256968843,95.5935761364,95.1270400952,95.5625165687,95.7474183728,95.1548429936,95.4444883404,95.6010145654,95.6587062613,95.8024311953,96.4852288312,95.8646739293,96.400271504,95.7916921574,95.6923548093,96.4980253637,95.9139255909,96.4317105988,96.556547923,96.6000903941,96.9066182122,97.119521007,97.0564703714,96.8925033718,96.7632186124,96.6849561593,97.1395972121,96.5391613279,96.7487708695,97.2025822415,98.5883446392,98.4008951712,98.348460085,98.3716840412,98.4672920246,98.4990257758,98.3530939043,98.4538545872,98.3967085549,98.5414472736,98.5932962041,98.7754141595,98.6716872916,98.7919548506,98.7727111398,98.6369440302,98.8075424222,98.5273507382,98.5733997634,98.7124462646,3408,88.83
