ID,y,xMSE23_0,xMSE23_1,xMSE23_2,xMSE23_3,xMSE23_4,xMSE23_5,xMSE23_6,xMSE23_7,xMSE23_8,xMSE23_9,xMSE24_0,xMSE24_1,xMSE24_2,xMSE24_3,xMSE24_4,xMSE24_5,xMSE24_6,xMSE24_7,xMSE24_8,xMSE24_9,xMSE25_0,xMSE25_1,xMSE25_2,xMSE25_3,xMSE25_4,xMSE25_5,xMSE25_6,xMSE25_7,xMSE25_8,xMSE25_9,xMSE26_0,xMSE26_1,xMSE26_2,xMSE26_3,xMSE26_4,xMSE26_5,xMSE26_6,xMSE26_7,xMSE26_8,xMSE26_9
6299.0,114.8,93.9153671265,93.4638214111,94.0128097534,93.5110092163,93.938079834,93.2984313965,93.7546463013,93.8582000732,94.1592025757,93.8053588867,93.6498336792,93.6034393311,93.2933044434,93.5478973389,93.6865234375,93.1695480347,93.6807403564,93.4324035645,93.119758606,93.6903610229,93.3717575073,93.5044174194,93.4420013428,93.1976776123,93.552696228,92.7934417725,93.8889694214,93.9701156616,93.1826095581,93.6030044556,93.8712615967,93.3477554321,93.6894989014,93.8266983032,93.6237258911,93.0669937134,93.5609893799,92.6153259277,92.9308700562,93.5144500732
2781.0,105.96,111.810493469,112.521331787,111.945602417,112.043617249,111.621742249,111.760818481,111.928230286,111.431289673,112.133506775,111.76222229,111.408340454,111.444656372,111.854553223,111.072509766,111.246116638,111.431976318,110.934860229,111.731063843,111.668685913,111.457130432,110.289604187,111.500244141,111.090461731,110.922981262,110.773208618,110.540023804,110.984024048,110.974319458,110.887275696,111.129508972,110.593727112,110.376029968,111.089561462,110.545722961,111.070487976,110.702514648,111.465667725,111.132606506,110.515953064,110.132484436
6769.0,89.88,93.6195144653,92.9501419067,92.3896026611,92.4950485229,93.2140350342,92.4308700562,93.1989135742,92.9531707764,92.6616668701,93.8219299316,92.5529785156,92.5361328125,93.012878418,92.1824264526,92.8672103882,92.7217254639,93.0303573608,92.4150695801,92.878036499,92.5852127075,92.5387420654,92.7224121094,92.4770889282,92.4795227051,92.2790603638,93.2726898193,92.4540023804,92.0167160034,93.205116272,92.6212310791,93.2679443359,92.1557998657,92.7062683105,92.4996109009,92.9484863281,92.4299926758,92.3034057617,92.6819458008,92.3595809937,92.128112793
995.0,116.87,104.019767761,104.06803894,103.286499023,103.493972778,103.548416138,103.300514221,103.780258179,103.790023804,103.785507202,103.566680908,103.444297791,103.196960449,103.444511414,103.598464966,103.380172729,103.877044678,104.047622681,103.400932312,103.554138184,102.623664856,103.636375427,103.123435974,102.918388367,103.101112366,103.376243591,102.981430054,103.751319885,103.619155884,103.170753479,103.721420288,103.85723114,103.802513123,103.519309998,102.847343445,104.29058075,103.308914185,102.994529724,104.101028442,103.482170105,103.845588684
2813.0,106.58,111.483665466,111.333496094,111.020530701,111.197395325,111.028678894,111.639358521,110.949531555,111.207885742,111.496749878,111.394470215,110.590278625,111.07094574,110.696929932,110.843177795,110.664932251,110.624023438,110.740646362,111.133735657,110.484436035,110.762107849,110.333435059,110.744155884,110.372947693,110.266586304,111.167007446,111.32194519,111.031188965,111.272323608,110.603065491,110.240921021,111.075912476,109.618789673,110.529151917,110.703201294,110.884971619,110.400428772,109.854072571,110.764297485,110.814300537,110.492210388
6244.0,111.91,110.367630005,110.826538086,111.2213974,111.187515259,110.563980103,110.783508301,110.846229553,110.597038269,111.250511169,111.577110291,110.692733765,110.488327026,110.89225769,110.578529358,110.443717957,110.755607605,110.337181091,110.665847778,110.640434265,110.4662323,110.289619446,110.707015991,110.539466858,109.96938324,111.275871277,110.100486755,110.471595764,110.178611755,110.018806458,110.547012329,110.395133972,109.980697632,110.061630249,110.961616516,110.231582642,109.791885376,110.876991272,111.174797058,110.198234558,110.008666992
1800.0,102.87,94.3498001099,93.774307251,94.0287475586,94.0361785889,93.7232971191,93.6176757812,94.1015777588,93.9275283813,93.9066772461,94.246925354,93.7277069092,94.0191192627,93.9808197021,94.0632781982,93.8473510742,94.1911773682,93.6468429565,93.7731781006,93.8919525146,93.5905761719,94.0642929077,93.9765167236,94.6488952637,93.6855773926,94.617767334,94.2805099487,93.563873291,93.7434921265,94.112411499,94.3127212524,94.5074691772,94.5782852173,93.6711502075,93.9807510376,93.4232177734,94.111541748,94.1140365601,93.0869750977,94.5261001587,93.8046569824
5856.0,116.39,111.356544495,111.850952148,111.327362061,111.88218689,112.431304932,111.675567627,111.899978638,112.035736084,111.872756958,111.510818481,111.672988892,111.289077759,111.499183655,111.277267456,111.383842468,111.080078125,110.902420044,111.22542572,111.260765076,111.546653748,111.257728577,111.982498169,111.93686676,111.442146301,111.487182617,111.584671021,111.636444092,111.72000885,112.004577637,111.9453125,111.196525574,110.570541382,111.666290283,111.293617249,111.520317078,112.09539032,111.160484314,111.314971924,111.565483093,110.862243652
1655.0,82.24,78.4794235229,78.6799316406,78.9725341797,78.7009124756,78.7360305786,78.8596878052,78.7875137329,78.871055603,78.7761154175,78.5995864868,78.342628479,78.5098190308,78.6790542603,77.9430847168,77.8980178833,77.6042709351,78.4429855347,78.4545898438,78.4498062134,78.1382827759,77.5023498535,78.7788925171,78.2375946045,78.2829284668,78.0590057373,78.251663208,78.0186767578,77.8130645752,78.3313293457,78.1523513794,77.7237014771,77.7032852173,77.3705978394,77.5923309326,78.3042831421,78.1178817749,77.8460464478,78.1304321289,78.2272033691,78.242401123
8174.0,104.88,110.824752808,111.318092346,110.25642395,110.150726318,110.042060852,110.35836792,110.772964478,110.403198242,110.212539673,110.690322876,110.467735291,110.310394287,110.101112366,110.35030365,110.286140442,109.837898254,110.880477905,110.193603516,111.014579773,110.454978943,110.201934814,110.422286987,109.710403442,109.679748535,109.707992554,109.583786011,110.135566711,110.1379776,109.927635193,110.158874512,109.864753723,110.60509491,110.100318909,109.938346863,109.992729187,110.202713013,111.565536499,109.66368103,109.768974304,110.32383728
1795.0,91.37,93.8943634033,94.0938644409,93.5301971436,94.2363204956,93.8705749512,93.6444778442,93.8784713745,93.9380645752,93.9681930542,94.0931930542,93.8328170776,93.7798919678,93.8641433716,93.8421783447,93.6880493164,93.7734832764,94.1006240845,93.894821167,94.2046279907,94.5630569458,94.0964279175,93.7830047607,93.4879455566,93.5042724609,93.6117401123,93.8779220581,93.4524230957,93.2152252197,94.0047531128,94.05027771,94.1837081909,94.1114654541,94.4534835815,93.7190704346,93.7069854736,93.3831329346,93.7120819092,93.5583724976,94.4932098389,93.7103042603
6907.0,106.72,108.999176025,109.972961426,108.889472961,110.255714417,109.262031555,110.027954102,109.724464417,108.854476929,109.956016541,109.43522644,109.35269165,109.15246582,110.203727722,109.699256897,109.538948059,109.343223572,109.716262817,110.029464722,109.943374634,109.570121765,110.251701355,108.873497009,109.481002808,109.859764099,110.194328308,108.729507446,109.865013123,108.582588196,110.409118652,109.332191467,110.433044434,110.101264954,109.986824036,109.541091919,109.644454956,110.101531982,109.483123779,109.592628479,109.711029053,109.834571838
7712.0,90.91,94.0312957764,92.8847045898,94.1461105347,93.7320251465,93.6067962646,92.8017349243,94.3871231079,94.0548019409,94.9798431396,93.9817962646,95.485206604,93.8517303467,93.6109619141,93.9831466675,94.179359436,94.0222930908,93.4329147339,93.8291931152,94.1647872925,93.2775039673,92.5283889771,93.0451507568,92.0874710083,95.0819091797,94.7485961914,92.6313476562,92.626991272,93.4861526489,93.7866744995,92.8617858887,93.3157348633,94.7985839844,94.0214920044,93.9151992798,94.3508148193,93.6997146606,92.8464736938,94.8365020752,96.3365707397,96.7202377319
6742.0,91.17,93.9262313843,94.460723877,94.3754806519,94.186706543,93.9862670898,93.6805343628,94.057220459,93.8526763916,93.6976547241,94.0818023682,93.4548110962,93.8270645142,93.8414382935,93.721206665,93.7801208496,94.0388870239,93.8119659424,94.121131897,93.9379730225,93.763671875,93.8505935669,93.8674545288,93.6262130737,94.0498733521,93.6014404297,93.8684921265,93.9395065308,93.9114379883,94.266708374,93.7647476196,93.9153366089,93.7165527344,93.9435272217,93.691734314,93.5980529785,93.6146621704,93.1761169434,93.6286392212,94.2527542114,93.9567565918
6518.0,100.22,103.804634094,104.483131409,103.576393127,104.30947113,104.174423218,104.235206604,103.42414856,104.15549469,104.060173035,104.215530396,104.201454163,104.301643372,103.293006897,103.886734009,103.956741333,103.998886108,104.088264465,103.758750916,104.156051636,102.593544006,103.440750122,103.821281433,103.950523376,103.642486572,103.985473633,103.925247192,103.172401428,103.310256958,103.807189941,102.759109497,103.764289856,103.033805847,103.439926147,103.219512939,103.976989746,103.515716553,103.63394165,103.853919983,103.623970032,103.202507019
2257.0,109.63,111.780326843,111.771095276,112.317153931,112.398262024,112.460762024,111.65688324,112.097007751,112.336006165,111.76146698,112.074790955,111.787712097,112.039230347,112.064430237,111.479606628,112.556915283,111.671142578,111.550750732,111.915237427,111.876914978,112.067886353,110.582450867,112.020645142,111.949569702,111.936737061,111.033409119,111.542434692,111.449905396,111.602584839,111.908348083,111.607879639,111.299308777,110.761070251,111.616188049,112.200553894,111.756011963,111.174072266,111.58719635,111.166915894,112.455978394,112.409461975
1305.0,90.39,94.5717697144,94.3962097168,94.4882202148,94.7017745972,94.2229003906,94.7633895874,94.4497528076,94.3152770996,94.7495346069,94.4038238525,94.5742645264,93.8563308716,94.2020263672,94.5785369873,94.1862564087,94.3700332642,94.5516052246,94.565864563,95.0392990112,94.3464126587,93.8539428711,94.2113113403,95.4489517212,94.1871032715,94.4678344727,94.0227050781,94.25440979,94.3179550171,93.8015670776,94.5562057495,94.0273132324,94.8674621582,94.2581176758,94.4171905518,94.5490646362,94.6925201416,94.012802124,94.5725250244,93.8667373657,94.2457733154
3904.0,93.57,95.1452026367,96.0995025635,95.2666397095,95.4572677612,95.0467910767,95.3678894043,95.2972412109,96.2473754883,95.0999679565,95.291633606,95.349067688,95.7795333862,96.4301223755,95.1779403687,94.7991333008,96.8166732788,97.5606231689,96.574546814,96.239112854,96.8971252441,95.9038848877,95.9060516357,94.5796813965,97.5566940308,97.3552703857,97.9568939209,95.0472793579,95.6866455078,97.0215454102,95.5754241943,94.3045883179,94.6525878906,97.576171875,95.8611450195,96.5035476685,96.1253738403,99.4033355713,95.218208313,97.6270751953,95.2566604614
4576.0,101.57,110.410255432,109.788375854,109.837898254,110.068199158,111.009147644,109.380767822,110.479598999,109.264633179,109.670288086,110.293113708,108.516021729,110.617424011,110.301521301,109.019668579,110.387962341,109.449905396,109.13874054,109.339675903,110.244468689,111.942810059,110.239746094,109.088432312,109.115112305,108.817047119,108.738586426,109.666244507,111.633354187,108.447639465,108.279792786,110.717407227,109.403076172,108.206809998,109.907226562,108.551872253,109.622955322,109.747070312,109.977539062,108.825996399,108.363723755,107.760192871
5206.0,110.12,111.932579041,111.607498169,112.180236816,111.866081238,112.109146118,112.301979065,112.184448242,111.924430847,112.576698303,112.27381897,111.947822571,111.37600708,111.727645874,111.610038757,112.167724609,112.354820251,112.577217102,112.219406128,111.760238647,112.473472595,111.727844238,112.510147095,111.534934998,111.690177917,112.255439758,111.73273468,111.674781799,111.975166321,112.151184082,112.70639801,111.742210388,111.920120239,111.892181396,111.849159241,111.801292419,111.807830811,112.946258545,112.19354248,111.611808777,111.752037048
5713.0,120.8,105.2109375,104.91934967,104.497520447,104.352867126,105.170021057,104.841201782,105.292961121,104.376754761,105.280021667,104.992622375,105.310371399,105.258804321,104.953567505,105.15587616,104.596794128,104.912864685,104.413864136,104.698951721,104.126815796,104.753295898,105.32862854,103.66999054,104.745933533,105.482925415,104.619796753,104.517021179,103.989280701,104.893447876,104.324371338,104.229797363,104.610877991,104.825935364,104.559364319,104.288475037,104.881202698,103.86579895,105.702514648,104.020812988,104.706787109,104.566650391
1610.0,110.64,111.435394287,110.553115845,111.275375366,112.241592407,110.876556396,110.848594666,111.664627075,111.613670349,112.425613403,111.896965027,110.857002258,110.815994263,112.526123047,111.488899231,111.94140625,111.813537598,112.509757996,111.967697144,113.400901794,111.726959229,111.008750916,111.106254578,112.269439697,110.382133484,110.432495117,112.016166687,110.540023804,113.182373047,112.525779724,112.161201477,111.778907776,111.3070755,112.440208435,112.597755432,112.030052185,111.405487061,111.013244629,110.800117493,112.335853577,113.964889526
1132.0,108.32,113.903640747,114.045089722,114.400909424,114.140617371,113.070999146,112.916168213,113.39175415,113.153457642,113.069580078,113.27256012,114.602508545,113.34286499,112.466789246,113.198181152,114.395988464,112.696220398,113.261413574,113.099494934,113.318061829,111.865264893,113.665908813,113.457588196,113.628959656,113.675476074,113.396766663,113.650665283,112.773017883,113.081184387,112.731307983,113.493141174,113.298202515,113.232887268,114.678871155,112.40788269,112.56993103,113.759086609,114.491516113,113.960693359,114.48538208,112.752975464
7317.0,112.34,111.17578125,110.833564758,110.91293335,110.982009888,111.869659424,111.227645874,111.286079407,111.022544861,111.217536926,111.620231628,111.252555847,110.390518188,111.055747986,111.223205566,111.024772644,110.918762207,111.740905762,111.079658508,111.183288574,110.171257019,110.899421692,110.634292603,110.735275269,110.703155518,110.416633606,110.869476318,111.017227173,110.599464417,111.392700195,111.606704712,111.440200806,110.670272827,110.346794128,110.702194214,110.495384216,110.367591858,110.915344238,110.659194946,110.852836609,110.484138489
62.0,89.37,94.029296875,94.0983963013,94.2053451538,93.8582992554,94.1180648804,94.458732605,94.4946670532,94.1156082153,93.965133667,94.2376480103,93.8467254639,94.1483078003,93.9020233154,94.0300445557,94.1502380371,93.4703216553,93.8781433105,93.715385437,93.698059082,93.3570022583,93.8052062988,93.5782775879,93.7305450439,93.4127349854,93.7464370728,93.7453689575,93.6560134888,92.9687271118,93.6404418945,93.7865600586,92.8873748779,93.8207321167,93.3839263916,93.6096725464,94.0617218018,93.4955749512,93.6708374023,93.6909408569,94.2524490356,93.3704452515
5314.0,108.86,111.098831177,111.394882202,111.313713074,111.287460327,111.05821228,111.331947327,111.202934265,111.204597473,111.56463623,110.894371033,111.291877747,111.291664124,111.166183472,111.677505493,111.574165344,111.462356567,111.127441406,111.472351074,111.124053955,111.023902893,110.27456665,110.834983826,111.25553894,110.874740601,111.474006653,111.385215759,111.817680359,112.082565308,111.398529053,111.534736633,111.621841431,111.192237854,111.317337036,111.270843506,111.892745972,111.311805725,111.505363464,111.432159424,111.354240417,111.085876465
7591.0,114.44,103.56187439,103.45287323,103.234107971,103.637786865,103.063026428,103.193519592,102.673439026,102.965293884,103.4139328,103.2085495,102.97151947,102.941383362,102.925559998,102.800163269,102.4037323,102.536262512,103.157936096,103.389976501,103.203765869,103.24041748,102.161392212,102.375747681,102.266639709,102.493995667,102.762145996,102.699317932,102.61089325,102.688171387,102.355506897,102.688858032,102.540374756,102.430961609,102.42313385,103.104370117,102.497344971,102.397468567,102.415077209,102.519004822,102.303497314,102.188186646
5686.0,85.63,94.0437011719,94.1430892944,94.0293502808,94.5768508911,93.7853469849,94.0420227051,94.0328445435,93.9615936279,94.2918777466,93.9808044434,93.1919555664,93.8303833008,93.5557174683,93.1995315552,94.0267715454,94.1101150513,93.9938812256,92.8541717529,93.818901062,94.1809082031,93.1434936523,92.8287200928,93.6879043579,93.439781189,93.3666763306,93.2628936768,93.2609939575,93.5687179565,93.9145355225,93.5243225098,92.4553527832,93.4122619629,93.7818756104,93.6422805786,92.1738204956,93.1398391724,92.9926605225,92.9136886597,93.1924362183,93.306678772
4349.0,89.17,94.4966278076,94.4373550415,94.3712692261,94.3036804199,94.2165298462,94.5591430664,94.426651001,94.1674194336,94.1104736328,94.4809646606,94.2637634277,94.112953186,94.3448181152,94.3386001587,94.3383331299,94.2113189697,94.9474868774,94.3899688721,94.4492492676,94.5941848755,95.328338623,95.1945419312,94.4603271484,94.4077529907,94.5850601196,94.7624435425,94.0357513428,94.5495223999,94.4841918945,94.3074569702,94.7282409668,93.9229125977,93.939704895,94.2002487183,94.5956802368,94.2513427734,94.0046920776,93.9742279053,93.5951919556,94.152885437
