keras_MSE2_None_relu0,keras_MSE2_None_relu1,keras_MSE2_None_relu2,keras_MSE2_None_relu3,keras_MSE2_None_relu4,keras_MSE2_None_relu5,keras_MSE2_None_relu6,keras_MSE2_None_relu7,keras_MSE2_None_relu8,keras_MSE2_None_relu9,keras_MSE2_None_relu10,keras_MSE2_None_relu11,keras_MSE2_None_relu12,keras_MSE2_None_relu13,keras_MSE2_None_relu14,keras_MSE2_None_relu15,keras_MSE2_None_relu16,keras_MSE2_None_relu17,keras_MSE2_None_relu18,keras_MSE2_None_relu19,keras_MSE2_None_relu20,keras_MSE2_None_relu21,keras_MSE2_None_relu22,keras_MSE2_None_relu23,keras_MSE2_None_relu24,keras_MSE2_None_relu25,keras_MSE2_None_relu26,keras_MSE2_None_relu27,keras_MSE2_None_relu28,keras_MSE2_None_relu29,keras_MSE2_None_relu30,keras_MSE2_None_relu31,keras_MSE2_None_relu32,keras_MSE2_None_relu33,keras_MSE2_None_relu34,keras_MSE2_None_relu35,keras_MSE2_None_relu36,keras_MSE2_None_relu37,keras_MSE2_None_relu38,keras_MSE2_None_relu39,ID,y
90.4346084595,94.0844039917,88.7087402344,91.582069397,90.6960372925,96.7452926636,94.6777572632,89.8212127686,88.2725067139,90.6320266724,88.9546966553,90.0748138428,92.5002441406,90.0970611572,91.4161682129,89.6468887329,89.4361877441,93.3750305176,91.8816680908,98.359916687,93.2015228271,89.5383453369,91.4877548218,89.8310470581,91.1819229126,87.3336639404,93.7735671997,96.8355026245,91.9979324341,88.7564849854,95.1246261597,92.3577423096,88.7915039062,89.5637817383,88.8758544922,89.0102157593,88.8112716675,91.4520874023,93.6284255981,91.4229202271,1776,93.0
94.1732559204,95.8865737915,91.366027832,93.702331543,95.0018157959,97.4702835083,92.7585449219,99.4473800659,95.3975448608,99.9437026978,89.2269973755,95.4852828979,90.4938278198,96.02759552,99.1996078491,94.6444320679,94.9340820312,91.168838501,91.722694397,92.3295974731,95.5590438843,95.5880889893,92.2031326294,95.7249755859,95.2607955933,94.0183334351,92.7788619995,92.8807296753,102.907562256,90.7388687134,95.2991333008,92.9737014771,92.1267547607,97.9630737305,99.6226043701,92.8117752075,97.4511566162,91.8268814087,93.2890548706,91.968132019,1778,90.25
96.2951431274,91.8820953369,95.523475647,92.5786361694,91.9091415405,99.1814651489,93.5427017212,91.7051849365,97.4092178345,89.8484115601,94.7789230347,91.9269180298,94.8741073608,86.2783355713,94.1658859253,100.609771729,90.419052124,90.9570617676,93.6009750366,94.0126647949,90.3932495117,93.5747070312,88.237663269,95.2613296509,92.8878250122,86.7360992432,92.2318649292,92.0372161865,93.1632461548,91.6609573364,93.971282959,94.2422180176,87.4710006714,86.3229446411,94.1660995483,95.7345275879,94.2836914062,90.0819091797,92.6122055054,92.7888031006,1781,105.4375
116.009017944,115.89289093,115.805366516,119.469047546,110.813011169,111.415283203,115.291442871,115.506500244,107.935493469,109.092720032,106.353469849,113.825080872,109.928993225,112.794792175,110.112960815,105.786750793,116.445510864,111.052345276,110.699523926,108.00907135,109.908348083,116.324111938,106.775047302,111.432823181,115.850334167,112.124885559,117.801818848,106.189071655,113.18183136,107.368782043,110.515960693,123.067771912,120.29549408,119.393058777,114.002716064,106.224151611,107.469703674,108.386650085,105.484733582,114.254150391,1782,112.375
100.718780518,92.8387832642,91.6089630127,95.9276657104,92.2038879395,99.959312439,94.3275909424,99.9664230347,93.2137908936,104.221748352,96.7414245605,94.2301559448,94.5147247314,98.5541229248,97.937789917,96.1246109009,95.4897079468,94.2370986938,93.9595870972,95.028793335,91.7059860229,97.659942627,94.5598907471,93.3473739624,94.8438644409,98.363243103,91.1044387817,92.814666748,93.5774230957,94.7329864502,95.8691101074,94.3494796753,91.5699234009,97.2064971924,96.5481185913,92.7104492188,100.850990295,94.9859542847,97.845161438,90.7019958496,1783,94.875
100.966697693,99.1205215454,105.472190857,98.6016540527,105.258071899,110.599472046,102.057701111,104.74155426,101.269790649,105.365112305,106.912521362,104.57888031,102.536071777,104.069442749,101.472373962,99.7641448975,100.914649963,100.221046448,96.6468429565,105.059181213,102.051651001,97.1689300537,103.368286133,100.446510315,102.220489502,99.830116272,99.3944320679,102.126167297,102.251281738,104.484222412,102.54296875,102.456665039,100.32535553,101.342590332,95.6181182861,101.029769897,100.225166321,101.619949341,102.528831482,97.4250335693,1784,158.5
94.7547073364,105.270973206,96.1545181274,96.3684234619,98.6108551025,95.9421310425,96.3520278931,96.5113754272,99.4861068726,96.1954956055,99.0181045532,97.550819397,103.482269287,92.7238311768,103.34703064,94.499786377,97.7213287354,96.3303451538,98.6714172363,101.45149231,94.8124160767,92.6881942749,94.5903167725,89.4720077515,98.5733642578,91.9083251953,93.0393981934,96.8917694092,93.8301620483,98.7570037842,97.525680542,103.134414673,91.1811141968,102.476631165,93.2423477173,96.4702529907,100.417007446,101.261947632,97.5439682007,92.8180541992,1785,114.5
121.30480957,116.032035828,117.210762024,109.58821106,109.670555115,106.965576172,110.775970459,113.728561401,112.839614868,109.105987549,111.022537231,112.613128662,117.339553833,112.571754456,115.784332275,109.144165039,107.48248291,115.026779175,109.830024719,113.704315186,113.31187439,116.007972717,118.833511353,116.217712402,110.551055908,109.67010498,108.464813232,102.682685852,108.383728027,108.06161499,116.479270935,109.04473877,113.264755249,113.455162048,115.919387817,114.434669495,110.839813232,115.646369934,114.263237,112.24533844,1786,127.9375
99.8474349976,98.6211471558,105.135467529,99.3574905396,104.511734009,104.807518005,100.611183167,105.49370575,100.655807495,103.556861877,107.496627808,105.084663391,100.480674744,102.989532471,100.633460999,99.2088851929,100.454521179,98.90990448,96.1953277588,101.208335876,100.292686462,96.4294891357,99.1093597412,98.8788528442,103.334861755,99.064491272,98.5221710205,102.379310608,102.778198242,104.802627563,100.653961182,101.01550293,100.701263428,100.75163269,94.3368148804,99.3898086548,97.3783721924,97.6802139282,101.358329773,97.1176528931,1789,99.5
105.416923523,107.489952087,109.972946167,110.930770874,105.720596313,110.313346863,110.345726013,109.82610321,104.623336792,112.49924469,105.145133972,104.795387268,105.718101501,106.923789978,107.589309692,106.961227417,111.34803009,113.776275635,110.752540588,106.8647995,107.753059387,105.740921021,103.903938293,102.368095398,110.807174683,108.551330566,106.967933655,106.219322205,107.945030212,105.663627625,105.52961731,104.701782227,104.579910278,106.75227356,112.781402588,114.845100403,110.943405151,105.331886292,105.312271118,100.095298767,1791,129.375
79.1239242554,76.4271316528,75.808013916,79.4694137573,78.9563751221,77.2805862427,76.495010376,79.009185791,77.0128250122,76.8586959839,81.7060852051,75.9008026123,81.5505981445,78.6950378418,78.182800293,79.2075500488,73.4298095703,74.5062637329,78.479927063,77.4441299438,75.0612258911,78.598991394,79.3452377319,75.001739502,79.2889709473,78.0714187622,77.3690872192,79.9714126587,79.7899932861,73.1809768677,77.4873580933,77.0655059814,76.7662963867,78.7102661133,80.8692016602,74.382774353,78.7332000732,76.6630020142,77.237121582,76.5106124878,1792,83.4375
92.9857940674,94.2995147705,97.6685714722,92.8055953979,92.5905227661,94.7740478516,92.0810165405,96.7606124878,93.4395370483,89.5168762207,93.642868042,92.3909072876,91.9817581177,93.3914260864,92.822845459,92.6345825195,92.7231903076,96.9430999756,93.0428314209,88.4131774902,88.3365402222,87.3960342407,91.7020874023,89.5889358521,92.0573425293,89.8050003052,98.7366485596,92.8924713135,93.032623291,92.7175292969,93.9365005493,95.0005645752,91.6729507446,87.7860107422,92.7311401367,95.4891967773,89.1999893188,87.1786422729,92.7938461304,89.3404846191,1793,118.4375
113.115867615,116.660308838,117.52205658,108.699493408,114.311836243,111.352928162,114.509361267,115.283035278,115.282958984,107.568214417,120.373954773,111.847442627,111.882781982,113.723823547,117.683074951,113.812736511,115.35824585,117.503318787,117.165809631,115.014427185,111.364845276,115.759544373,108.680007935,113.257064819,119.561035156,113.149604797,114.8229599,112.998054504,118.353927612,114.208572388,113.985679626,116.733306885,114.687812805,117.72202301,107.253158569,115.757820129,113.201942444,115.555374146,115.79070282,111.261672974,1794,111.875
97.899055481,94.6602249146,96.6982574463,95.3487472534,95.9904403687,94.3363647461,94.5798416138,95.3502044678,95.9151611328,91.9278793335,95.9924087524,92.1948699951,101.947013855,97.1453323364,93.6512756348,94.0540161133,89.5772705078,90.5129394531,89.2958526611,99.4664993286,94.7993545532,96.4405593872,92.5234832764,86.6582946777,94.5806274414,93.3811569214,96.9401702881,91.758430481,98.0477142334,96.2749862671,94.7408676147,92.6237335205,98.9009475708,94.6601257324,89.4797286987,89.6929779053,91.0858306885,94.4678039551,95.9635925293,93.9172286987,1795,91.375
92.0403137207,94.7956161499,95.7463912964,92.7333068848,90.7469406128,97.0359573364,92.4691314697,96.6684951782,94.6568908691,88.4910888672,92.3266143799,94.5239028931,93.6670303345,91.8410720825,89.3844680786,94.9854888916,90.3675079346,91.1602172852,87.6262664795,89.2167892456,91.1350097656,92.616027832,90.0754165649,93.5195465088,92.6665496826,92.0764160156,95.7579345703,91.0926132202,92.001663208,94.2428817749,95.8153686523,91.2800064087,89.4555664062,89.5949783325,94.4976654053,94.0727233887,96.0896148682,89.3987731934,91.9834442139,90.1629257202,1797,86.9375
118.59236908,117.012519836,128.412582397,120.627410889,120.104560852,124.360107422,118.877471924,121.723297119,123.74622345,120.60785675,119.550598145,115.832015991,116.87688446,115.129882812,122.826370239,124.447273254,123.818107605,126.519073486,122.865493774,126.257911682,118.803977966,123.723274231,119.460235596,116.219993591,122.652961731,115.800880432,122.850944519,118.580924988,121.428039551,117.741363525,117.103530884,126.94077301,116.834182739,114.252861023,116.505722046,116.116096497,116.440193176,126.551475525,120.211387634,114.88848114,1798,112.5
117.301803589,110.646568298,113.32624054,116.835205078,116.782302856,114.841789246,108.964614868,121.073959351,119.581375122,117.274681091,112.307220459,112.389541626,115.089111328,108.733413696,116.612213135,111.213356018,116.044670105,113.101074219,108.695022583,109.217987061,115.570144653,114.77041626,112.030662537,116.636497498,112.253913879,118.71157074,117.355178833,113.450935364,118.907157898,113.492027283,114.336235046,113.928321838,116.656158447,113.277305603,114.75957489,107.851516724,114.759140015,107.831451416,118.921607971,114.937217712,1799,141.25
96.1900863647,91.4149703979,94.6449890137,92.6302185059,92.4166412354,96.0280303955,89.7947769165,101.021606445,96.8369750977,91.3910827637,91.9073791504,90.7907943726,89.6487426758,83.9299697876,91.5450439453,91.0803985596,93.9025421143,89.0180282593,87.5244293213,91.9384155273,90.0651702881,90.9306716919,90.3326263428,97.3617324829,89.9881134033,88.3110580444,89.1342468262,93.7807235718,94.3313140869,91.991569519,95.1496047974,87.8201675415,89.3942260742,86.6404266357,94.5737838745,90.9855728149,93.6941146851,93.5504226685,92.1852874756,90.2043457031,1800,102.875
111.878288269,112.140190125,121.803291321,113.430130005,113.926170349,108.016731262,111.641456604,117.405456543,116.566749573,115.173194885,115.373832703,115.04271698,112.417991638,115.351158142,118.631057739,111.075683594,115.295204163,114.644500732,117.547424316,115.813247681,114.177207947,120.464065552,113.118232727,111.857711792,118.251457214,120.441299438,119.878990173,107.859405518,120.686805725,111.77960968,116.475532532,124.063697815,111.557601929,112.738845825,117.118217468,109.725379944,111.668449402,114.9789505,115.34992981,111.751525879,1802,106.8125
109.047897339,103.464012146,103.451065063,104.774909973,103.908325195,107.501106262,103.785827637,108.926094055,112.41570282,111.657997131,101.087745667,107.701774597,105.242919922,103.390510559,113.201698303,104.894744873,105.183914185,104.151657104,103.544914246,106.42023468,107.832771301,109.476219177,101.384399414,106.012306213,104.365409851,109.361221313,105.810882568,107.514503479,111.650634766,104.95690918,108.134063721,101.752304077,105.574111938,114.464904785,108.970825195,102.647888184,104.946815491,104.078598022,108.963180542,102.258621216,1804,99.1875
98.8747940063,95.9267807007,96.0632019043,92.404006958,97.5028076172,99.5975570679,96.3846359253,99.0783081055,95.198059082,92.4131317139,95.6993560791,97.8862915039,96.1602325439,93.0370254517,94.1549453735,94.0589523315,92.8651123047,97.9967880249,91.5187149048,92.4056396484,96.7975921631,91.4943695068,93.9899597168,92.7948608398,97.241859436,98.7176437378,95.370552063,97.3411865234,96.3863296509,93.6731185913,96.3505477905,100.154251099,90.482421875,89.4360733032,93.5925750732,97.4700775146,93.2728118896,95.9978637695,92.9755172729,93.0777893066,1805,92.375
111.702362061,116.173797607,117.611915588,117.231040955,115.525161743,115.687286377,125.402290344,115.668441772,117.214920044,116.430335999,117.59552002,114.437530518,111.408348083,116.006584167,112.25302887,110.988296509,109.739112854,109.291671753,116.77771759,112.265335083,110.329246521,113.704353333,111.460693359,110.468139648,117.092269897,115.096046448,118.265739441,111.481193542,113.28377533,110.984230042,113.766487122,119.946990967,113.554725647,115.999023438,109.688018799,110.74823761,111.477844238,121.496292114,113.766647339,109.084114075,1806,108.5625
88.2579498291,94.1566085815,88.2831115723,91.1606216431,94.1110610962,91.9643478394,91.0894546509,94.2610244751,89.8840179443,98.020324707,93.9775390625,94.5860748291,87.8118591309,94.758102417,95.6348190308,89.7372360229,93.8093566895,92.4176559448,93.7847900391,91.9803695679,89.6974639893,91.1105957031,91.5426559448,92.3377685547,94.3893966675,97.3690490723,90.5458908081,93.1182632446,94.8000793457,96.616394043,92.7303161621,90.2964630127,89.7982788086,95.3226089478,95.1497573853,97.2644271851,92.1611557007,90.7880554199,95.1082229614,88.8501205444,1808,95.625
94.083732605,92.43800354,95.7462387085,90.1618270874,90.5454711914,104.887695312,90.1086349487,98.3783493042,95.3293685913,93.5229415894,95.1482620239,97.1516494751,94.2797393799,92.8168945312,92.4995498657,95.2286148071,99.7407073975,98.8358306885,93.8010177612,92.4268722534,93.3731536865,94.0209960938,93.9473953247,92.8276596069,93.2784957886,92.1701660156,98.1693649292,96.2855606079,94.7031097412,92.8476257324,96.9499359131,96.519241333,92.612449646,91.1434860229,92.4992446899,94.6450424194,95.5707550049,93.6077651978,99.1924743652,91.3929290771,1810,89.625
98.9347915649,99.5924453735,103.575042725,100.292457581,104.142234802,98.9729537964,107.050643921,104.212417603,105.656486511,106.499328613,103.312347412,107.288467407,101.268257141,110.25692749,108.592300415,101.069763184,110.333122253,96.6640548706,105.622322083,99.7005233765,98.8996429443,106.772872925,103.725296021,102.068466187,102.730201721,105.480033875,108.493286133,106.034034729,98.6341934204,101.585617065,99.2193756104,108.488990784,103.960990906,102.90221405,98.6654510498,105.435043335,101.614372253,105.905487061,104.200866699,98.8364639282,1811,98.9375
120.466560364,112.164924622,114.321510315,119.244766235,117.898757935,116.104309082,121.230941772,121.134849548,118.108940125,121.369514465,116.295837402,112.220489502,118.357727051,110.785743713,116.448486328,112.440155029,118.398323059,114.485671997,118.651809692,115.32749176,115.724906921,114.831993103,121.00239563,119.287155151,119.267921448,113.181381226,113.217124939,114.949195862,115.269668579,115.437545776,117.807823181,114.456062317,118.335586548,122.25668335,113.506340027,114.249526978,115.575134277,112.287460327,118.710670471,113.600219727,1817,108.625
121.610687256,117.455223083,114.167610168,119.472869873,115.108673096,115.609085083,114.128700256,117.467208862,113.332107544,115.582847595,120.64540863,113.655693054,118.253753662,111.564559937,121.410133362,115.594856262,116.8983078,115.323455811,113.937957764,115.868843079,112.567199707,115.192970276,110.719581604,117.383750916,118.084976196,111.885513306,118.829345703,121.911659241,117.217468262,112.75087738,127.863189697,116.050468445,110.797523499,109.844169617,129.132385254,119.689620972,112.366676331,114.298347473,113.810684204,123.176528931,1819,110.875
108.935394287,110.277084351,109.773834229,107.651275635,113.875640869,105.530334473,105.790405273,112.386558533,111.69896698,104.779785156,106.761642456,109.9688797,110.497367859,107.541145325,109.885620117,106.584510803,111.784111023,111.386695862,117.145362854,106.336715698,109.932266235,113.550575256,103.611030579,109.489654541,115.366798401,111.90499115,111.122833252,111.736503601,108.804954529,109.494026184,112.748031616,112.735649109,108.75402832,113.659294128,107.713943481,105.028129578,109.960571289,112.059150696,111.300170898,108.200119019,1823,108.375
78.1010437012,76.9077606201,75.2514038086,78.7628250122,78.7276763916,77.1230621338,76.9767150879,78.1316299438,76.5175018311,76.7381820679,81.7530212402,75.6763916016,81.5977172852,78.5554656982,78.2617950439,79.0263824463,74.7406616211,74.7404556274,78.7027740479,77.5617523193,75.1262664795,78.817527771,81.0247497559,75.4509506226,82.1564178467,78.3483352661,77.4403839111,79.7873001099,79.6404724121,72.7674102783,76.6347045898,76.9996871948,77.085723877,79.1241607666,80.5602264404,74.4914398193,78.7870559692,76.7363204956,76.5928421021,78.4141464233,1824,78.5
99.8480224609,98.6267852783,105.136962891,99.3672332764,104.512908936,104.807609558,100.610664368,105.492012024,100.651794434,103.560745239,107.496520996,105.084236145,100.478103638,102.983108521,100.632759094,99.2021255493,100.452819824,98.9117736816,96.1960830688,101.206863403,100.28212738,96.4280014038,99.1118621826,98.8825149536,103.325996399,99.0662155151,98.5246963501,102.380073547,102.776786804,104.799255371,100.659423828,101.009872437,100.703224182,100.751434326,94.3349990845,99.3946380615,97.3775558472,97.6798934937,101.359298706,97.1161499023,1827,102.0
