keras_MAE2_relu0,keras_MAE2_relu1,keras_MAE2_relu2,keras_MAE2_relu3,keras_MAE2_relu4,keras_MAE2_relu5,keras_MAE2_relu6,keras_MAE2_relu7,keras_MAE2_relu8,keras_MAE2_relu9,keras_MAE2_relu10,keras_MAE2_relu11,keras_MAE2_relu12,keras_MAE2_relu13,keras_MAE2_relu14,keras_MAE2_relu15,keras_MAE2_relu16,keras_MAE2_relu17,keras_MAE2_relu18,keras_MAE2_relu19,keras_MAE2_relu20,keras_MAE2_relu21,keras_MAE2_relu22,keras_MAE2_relu23,keras_MAE2_relu24,keras_MAE2_relu25,keras_MAE2_relu26,keras_MAE2_relu27,keras_MAE2_relu28,keras_MAE2_relu29,ID,y
99.3808441162,104.120620728,102.624290466,98.2855529785,102.156402588,111.020759583,98.1201171875,103.711631775,96.4498901367,95.3721542358,101.377349854,96.5542602539,105.472930908,98.638633728,102.285820007,102.275650024,101.432975769,92.8957290649,103.17275238,93.3541183472,102.731521606,98.9897842407,99.6613464355,100.128479004,96.7915039062,101.6743927,105.084785461,101.092460632,100.534851074,104.139404297,2503,105.03
108.794204712,108.970085144,107.163291931,112.213615417,108.3331604,102.982551575,111.748451233,108.320159912,110.434165955,110.330909729,109.400939941,108.760803223,111.748657227,111.656242371,109.751167297,106.329444885,106.911499023,114.38092041,109.797569275,110.918190002,110.373130798,109.277832031,113.106262207,111.628005981,114.365745544,110.33531189,110.091415405,113.446479797,107.818481445,111.635620117,7547,108.2
88.6460037231,88.5481719971,91.619644165,87.3162155151,94.9713973999,85.9792327881,91.7211685181,95.7270278931,89.240020752,91.867401123,92.3598937988,89.6859664917,89.8006362915,91.6176300049,89.5163116455,90.4947052002,90.2267532349,90.873916626,88.5213470459,91.8336486816,91.3417892456,90.6410827637,89.4785385132,93.9632034302,87.6521606445,90.8240814209,90.0163879395,94.1138381958,91.4179458618,92.7965545654,6711,118.93
93.8757858276,97.7489700317,97.5202484131,92.8729934692,95.0256958008,88.3151473999,92.023475647,96.2174758911,98.4052124023,96.607673645,94.0548248291,94.5580749512,97.562789917,92.049331665,91.6979751587,93.8923187256,90.2074966431,89.3667221069,89.1721038818,94.3678207397,93.6167068481,90.6391067505,95.0430221558,101.742713928,89.0699691772,95.4927825928,92.0786209106,95.3621673584,96.3299255371,93.3762893677,5419,88.83
111.906616211,113.890113831,110.418754578,111.259132385,109.910827637,111.996582031,113.723373413,112.816635132,117.807655334,105.534805298,119.777427673,118.986991882,113.976799011,113.714668274,109.24571991,117.127700806,108.843490601,115.001739502,114.685752869,114.399078369,113.330856323,116.633682251,114.953071594,120.92339325,113.941360474,119.259567261,121.692558289,117.496604919,111.261909485,115.753120422,4814,118.38
112.005867004,115.972396851,115.294952393,111.675346375,109.745094299,111.661048889,115.424110413,110.272865295,117.206665039,114.126564026,114.247886658,113.333206177,114.215003967,110.743644714,109.23008728,117.935440063,108.330413818,114.282318115,117.739501953,109.994239807,114.16443634,116.628440857,114.876052856,120.024024963,109.893409729,123.321937561,119.08808136,115.867897034,116.862266541,118.64176178,7490,118.44
104.196434021,98.0409240723,104.283813477,104.024291992,101.481521606,103.773651123,101.90737915,100.98815918,102.049072266,111.052436829,109.029983521,101.895309448,99.2930984497,102.012214661,105.852897644,105.052307129,97.1095352173,110.992858887,101.119224548,106.853904724,100.573181152,101.982543945,103.74458313,110.136566162,102.553291321,103.035766602,99.2416000366,105.393356323,101.949478149,102.981048584,252,105.15
95.036529541,98.0197601318,100.974304199,98.1448287964,111.306556702,101.043609619,98.161491394,99.8213806152,96.8776855469,93.2997589111,95.3313751221,102.308700562,95.0307769775,97.8795623779,96.2419433594,97.7635040283,96.3660964966,98.8066864014,100.803886414,95.8497619629,100.007751465,100.572677612,102.112632751,98.5793380737,102.257087708,99.8142929077,99.0234832764,98.2184524536,99.8870925903,102.356460571,7142,104.25
99.8116607666,101.275093079,95.4582672119,99.0592498779,96.6216812134,102.922592163,98.0244827271,99.8278427124,102.216011047,93.8093261719,95.8894271851,96.9574432373,104.778137207,99.4219818115,103.56262207,98.6367645264,96.9375228882,104.588310242,97.9980697632,99.0886383057,101.009918213,101.788536072,104.672477722,105.540130615,102.310516357,101.755172729,101.251266479,103.894706726,101.737007141,103.13772583,5711,98.14
108.707778931,109.315155029,107.753440857,110.680122375,108.977607727,106.899620056,109.282348633,110.565490723,110.416534424,109.16229248,107.543678284,109.715675354,105.122703552,111.047935486,110.044891357,109.520202637,109.052101135,112.399330139,110.149406433,113.012588501,107.889030457,110.063911438,113.991142273,112.870170593,111.735778809,108.026374817,102.785079956,110.410270691,111.773719788,111.125549316,3548,109.25
91.6971435547,90.8438415527,93.0181732178,87.8564529419,93.791305542,91.0581665039,86.090927124,89.4400253296,96.9851989746,89.3507080078,92.4047546387,90.4300003052,91.0220108032,88.9049758911,91.7875518799,90.5649185181,93.0134887695,91.1408538818,90.1559143066,93.0005111694,88.470085144,91.8520355225,89.359336853,90.4968032837,88.2517776489,87.6771011353,89.2563323975,93.0050048828,94.5481719971,95.2429504395,3688,91.32
92.4760055542,90.4340133667,93.6901397705,91.389755249,96.6348419189,96.2331924438,95.2342834473,96.4817276001,94.6379394531,90.4297790527,90.8374023438,90.8771362305,91.6290740967,91.3056411743,91.196144104,90.8092880249,93.2813415527,92.6254043579,88.477142334,91.6963043213,93.5656967163,93.532661438,93.4323196411,92.17603302,94.9995040894,87.5026473999,90.8106918335,91.0452575684,90.7431640625,91.7486877441,4997,115.25
109.196182251,115.107643127,112.556488037,109.168991089,108.418479919,105.631240845,110.305435181,109.810760498,112.547164917,110.387229919,113.923828125,114.091529846,107.184333801,111.054740906,106.374755859,108.677352905,111.14780426,112.502471924,107.342407227,113.68434906,110.948188782,106.587692261,110.467887878,114.425720215,112.869277954,115.766448975,107.872344971,109.892807007,108.267700195,114.852226257,2314,111.31
98.4760360718,101.122047424,106.236587524,102.354949951,100.371391296,101.853424072,102.582832336,100.683540344,106.602706909,104.4454422,104.524528503,104.748985291,102.812019348,104.257804871,105.797714233,99.7449493408,98.8463668823,107.388572693,104.67578125,102.545036316,102.727737427,102.6485672,103.675521851,102.202651978,107.545097351,100.910720825,102.385505676,97.6203155518,101.866630554,104.778251648,583,119.51
109.232849121,107.884963989,112.242050171,107.700965881,105.433143616,114.956695557,112.058746338,103.711418152,106.428665161,111.169197083,109.405563354,110.18939209,108.918373108,112.876495361,107.648788452,110.130096436,111.976646423,109.904792786,107.43132019,111.403106689,108.525001526,114.343650818,110.658988953,114.021820068,107.715385437,115.840293884,112.289085388,108.473999023,111.154525757,110.652984619,5473,153.51
94.4228439331,92.1326217651,91.4535064697,95.4589080811,93.7684326172,88.9875106812,92.8026504517,92.3854827881,90.7525177002,94.5629882812,92.4743499756,93.4033355713,96.8174819946,94.9113540649,93.667175293,94.7155838013,87.1815414429,94.1244125366,92.5514068604,92.7648086548,87.8955459595,91.9279174805,93.8819503784,94.4657821655,91.8681488037,94.7502365112,89.9384536743,92.4031524658,92.7248916626,90.1286849976,7658,94.86
97.397644043,104.741149902,105.013313293,98.9904785156,105.829521179,102.658424377,98.130569458,101.320541382,98.3122253418,96.2237319946,101.586296082,100.215408325,101.899414062,102.156929016,95.1658554077,103.379875183,109.899269104,100.338653564,100.368331909,101.517494202,101.708374023,102.747177124,106.561645508,99.985786438,101.35799408,105.566345215,99.9326553345,102.475700378,101.034591675,106.266395569,6925,97.93
106.559501648,111.982757568,107.227745056,106.804672241,108.966659546,102.889762878,110.95400238,104.612098694,108.648071289,101.512008667,104.33102417,109.159858704,99.4532546997,105.716201782,106.597839355,108.953414917,111.390007019,106.943771362,103.3256073,109.939125061,106.95614624,115.097663879,109.760742188,107.688156128,105.082954407,109.409431458,107.289268494,104.234291077,108.597984314,101.309104919,119,108.0
110.016952515,114.060241699,106.541023254,109.48727417,115.131607056,104.969955444,104.683349609,109.103675842,110.922813416,112.85408783,106.269630432,107.766563416,110.899681091,112.115379333,108.735450745,106.915901184,111.338851929,111.611557007,109.16129303,112.043876648,114.814941406,109.945114136,110.830726624,113.500198364,114.617927551,109.780944824,112.931053162,108.977005005,114.332214355,114.323776245,2113,106.39
93.17628479,91.1862411499,90.6757965088,91.1115188599,87.274772644,92.8856658936,92.2450790405,94.995765686,91.9595031738,94.4396133423,94.4527740479,91.5726547241,91.0075302124,90.6442489624,92.6395797729,97.8811645508,92.7543716431,92.115524292,89.6661453247,88.0245895386,93.4744873047,96.147895813,94.007270813,89.0040130615,93.0323867798,95.9114990234,90.0992889404,92.4126052856,92.8605728149,94.1616973877,3334,87.72
89.9631576538,92.6283111572,84.256362915,90.395652771,97.6850128174,88.6081161499,91.3803863525,94.5526046753,89.6343536377,91.5284881592,94.9831924438,91.7339096069,90.7952575684,90.3554840088,91.2954711914,96.6864471436,90.4650192261,94.5689239502,92.347869873,91.3396682739,92.6008300781,92.673576355,92.2554397583,87.733505249,93.5205078125,88.2457962036,90.3007965088,95.5980682373,93.1233444214,91.9890899658,3821,97.86
89.321685791,91.4247894287,88.3177642822,94.7110748291,88.4435119629,89.5630340576,91.6560974121,90.1756057739,91.2929611206,89.3274993896,92.5566482544,90.3734817505,92.4341049194,87.731628418,92.7500457764,89.6701202393,91.3031997681,91.8144378662,92.0676422119,90.6256713867,91.996887207,91.1455688477,91.5515518188,97.1559524536,87.6809921265,89.1183242798,93.8433303833,90.8333969116,93.5684204102,93.7989807129,6332,98.35
105.865837097,111.780342102,109.183738708,109.801246643,107.984275818,108.749092102,109.617271423,103.572532654,108.533248901,108.443756104,109.113731384,113.507797241,109.196159363,113.571029663,105.530822754,115.144943237,110.857597351,111.202590942,111.921920776,109.703735352,113.957122803,108.106491089,111.871177673,115.208679199,109.84500885,111.821769714,109.305755615,112.710510254,111.411437988,111.895736694,2512,106.09
106.155471802,114.833526611,114.309143066,114.011474609,111.629814148,113.728424072,110.931999207,111.381095886,112.865760803,111.16632843,116.151077271,112.226036072,111.614830017,113.692230225,109.992988586,113.041648865,110.418830872,113.21572876,109.859313965,112.797744751,109.643058777,114.747558594,113.722015381,118.934700012,112.952522278,110.353370667,119.347755432,108.384895325,114.152534485,109.201774597,5231,110.58
77.2929229736,76.9630355835,75.5811309814,78.2434005737,84.1591644287,77.566696167,82.7284011841,72.8555450439,69.5506210327,77.7186660767,75.0320205688,75.6577835083,75.1519317627,75.8701095581,77.3775787354,74.8043670654,75.8150558472,80.3664321899,75.613494873,75.42993927,79.501739502,74.5969009399,81.1449737549,77.1720962524,73.9884109497,75.2495498657,77.4349365234,70.270072937,79.9790267944,78.2378311157,879,77.69
89.5296554565,92.131652832,87.1457443237,94.1695327759,92.2533569336,91.0765151978,90.6483688354,90.3385391235,92.0382766724,88.8875961304,93.2562561035,90.1472167969,92.4720611572,88.0176620483,89.7861938477,90.1445465088,95.4437255859,92.3069076538,85.2713699341,91.8092575073,92.1369400024,91.1053543091,91.534942627,90.6088409424,88.785736084,91.2826843262,90.2996673584,92.684173584,91.1271896362,91.8021469116,3643,95.15
89.8818740845,90.306388855,92.5919799805,88.3694458008,93.2827224731,91.6544036865,88.115776062,90.857711792,90.4358444214,89.6337814331,86.0957717896,89.3076934814,89.6608657837,90.1177825928,90.3149642944,90.342666626,89.7442016602,90.0211715698,90.8655471802,88.1261901855,91.7838745117,90.6309661865,87.6512832642,90.6903762817,93.4836959839,91.8225784302,91.8985443115,92.7474212646,90.0451126099,90.0872421265,6322,128.67
106.99294281,110.011123657,112.963005066,108.81665802,116.576469421,102.181335449,109.509880066,114.185722351,110.020927429,108.569541931,108.629051208,112.982070923,108.331352234,110.583976746,109.560958862,107.686439514,103.108573914,107.926895142,108.975471497,111.789016724,107.058029175,112.213500977,111.527313232,106.534378052,112.165428162,113.728118896,109.268035889,113.100746155,108.998313904,111.509086609,8041,108.69
87.1596984863,94.1536560059,92.1893310547,88.7544555664,86.9287872314,90.374130249,89.6284179688,92.6469497681,90.4954452515,94.4516220093,92.0790710449,93.8318710327,94.0060958862,98.5955200195,89.6901016235,93.8989105225,94.268409729,91.835899353,92.1530990601,95.0512008667,92.3583679199,90.9762954712,90.8457794189,86.0018234253,89.1514663696,88.24193573,90.496421814,90.3159713745,93.2655944824,89.9223480225,5304,118.62
93.0871429443,90.8675384521,92.4958877563,90.5734558105,94.0028762817,95.6396026611,91.2269058228,89.4256591797,90.9150848389,92.5696182251,90.2904891968,94.2593841553,92.0818786621,93.361328125,90.7077865601,90.7430496216,93.8244781494,91.0454711914,92.9811325073,93.3584365845,93.4306259155,91.1421508789,93.0605239868,90.2270584106,90.6822280884,94.3287124634,95.2945327759,93.4363861084,89.8821563721,91.7072525024,2206,97.41
93.8803405762,90.7465820312,88.5108337402,92.846244812,94.098777771,90.7248764038,90.4645690918,89.9946365356,90.1042251587,93.8079299927,93.0586471558,91.5813446045,91.8822402954,93.0367050171,88.6616210938,91.7502441406,91.0559616089,92.2975234985,85.4909667969,91.5827865601,92.2741851807,92.6982421875,93.9625854492,90.4967956543,87.4052810669,88.7330093384,91.277923584,94.4697570801,95.0465927124,92.423866272,6646,87.46
104.605331421,108.20867157,105.041320801,105.936668396,113.520248413,106.23563385,109.031524658,108.186225891,108.405212402,111.77885437,107.654968262,107.960899353,103.711364746,111.215248108,107.799613953,107.322372437,105.62298584,108.302490234,107.275253296,112.624031067,107.198173523,106.737030029,110.562156677,106.942878723,107.471321106,107.48589325,109.121238708,110.546180725,106.927810669,108.870994568,797,112.46
111.752197266,111.934310913,107.360267639,111.59954071,122.721473694,107.185470581,112.281036377,105.190620422,108.44985199,109.549232483,113.6381073,112.261581421,108.692604065,112.014892578,111.137153625,115.646934509,112.027320862,110.462364197,109.648834229,108.035095215,107.064529419,107.786422729,105.921417236,107.9894104,107.299583435,109.759498596,110.171051025,111.268440247,110.791366577,108.38809967,3693,125.44
105.168876648,109.70690155,105.892532349,106.04372406,107.590560913,105.061027527,109.236587524,107.618713379,105.468856812,102.033950806,107.476661682,105.101661682,103.90750885,108.790878296,110.243629456,109.738853455,106.950904846,112.170669556,110.97341156,108.982879639,109.012794495,111.269210815,111.073318481,113.778831482,104.451286316,115.796768188,101.063400269,111.755401611,106.398231506,107.119934082,8088,108.57
109.836021423,111.251823425,108.665168762,110.820907593,111.869651794,102.683982849,109.43006897,106.629707336,109.793190002,109.880256653,109.647994995,108.498153687,106.478981018,110.05406189,109.840538025,113.451599121,108.576332092,109.585784912,109.346160889,114.756858826,111.380882263,111.095809937,110.965194702,112.430137634,113.262695312,109.205459595,112.038032532,114.767425537,107.735534668,110.941444397,931,107.35
91.7130584717,94.6059265137,87.8159866333,88.9816055298,87.8087692261,90.2052154541,90.0634231567,90.848236084,92.7567367554,96.4587173462,93.4680709839,90.5869064331,90.8538818359,92.1335678101,92.1321411133,90.4886627197,87.8940658569,91.9072189331,90.4059829712,93.177230835,92.3777694702,92.1142272949,91.0216369629,88.4256591797,91.790473938,91.7895355225,90.5592575073,90.4544525146,89.4680099487,91.2651062012,3053,86.72
93.712059021,95.0532684326,92.3688583374,93.9871902466,94.3410797119,97.0402679443,93.7911224365,94.8702697754,93.7380065918,92.8422241211,91.0885696411,92.3871994019,93.0999603271,88.1838226318,89.2345199585,95.0184402466,95.056427002,91.905708313,93.0242919922,89.6122512817,87.6520309448,91.3313903809,89.7975234985,93.6984786987,95.8110427856,93.9399871826,91.0561904907,95.0204391479,95.1472702026,95.0147399902,5175,99.49
107.063240051,110.07118988,107.532234192,106.905326843,110.523292542,110.4429245,110.105514526,107.064292908,108.844726562,110.246391296,114.304656982,110.99092865,109.303527832,108.507637024,110.053710938,108.92868042,107.870109558,110.813400269,108.535888672,108.198883057,110.388885498,112.27986908,108.418540955,113.635124207,109.031166077,104.575965881,106.466552734,109.635826111,110.545822144,111.993301392,7937,103.32
91.0274887085,93.4387054443,97.6143417358,90.5892410278,94.0900421143,85.3935546875,92.398475647,93.0770111084,94.1747436523,88.7408370972,96.9938201904,91.873046875,91.7360992432,93.3092803955,89.7624206543,90.4613265991,89.9362106323,91.2527694702,90.5327911377,92.1533508301,92.2221069336,92.1301269531,93.106918335,93.4456939697,91.2163848877,91.1586456299,91.3191070557,88.4777832031,89.3992233276,89.775100708,6742,91.17
