keras_MAE3_None_relu1,keras_MAE3_None_relu2,keras_MAE3_None_relu3,keras_MAE3_None_relu4,keras_MAE3_None_relu5,keras_MAE3_None_relu6,keras_MAE3_None_relu7,keras_MAE3_None_relu8,keras_MAE3_None_relu9,keras_MAE3_None_relu10,keras_MAE3_None_relu11,keras_MAE3_None_relu12,keras_MAE3_None_relu13,keras_MAE3_None_relu14,keras_MAE3_None_relu15,keras_MAE3_None_relu16,keras_MAE3_None_relu17,keras_MAE3_None_relu18,keras_MAE3_None_relu19,keras_MAE3_None_relu21,keras_MAE3_None_relu22,keras_MAE3_None_relu23,keras_MAE3_None_relu24,keras_MAE3_None_relu25,keras_MAE3_None_relu26,keras_MAE3_None_relu27,keras_MAE3_None_relu28,keras_MAE3_None_relu29,keras_MAE3_None_relu30,keras_MAE3_None_relu31,keras_MAE3_None_relu32,keras_MAE3_None_relu33,keras_MAE3_None_relu34,keras_MAE3_None_relu35,keras_MAE3_None_relu36,keras_MAE3_None_relu37,keras_MAE3_None_relu38,keras_MAE3_None_relu39,ID,y
90.2635650635,90.3594665527,91.4661254883,89.7433853149,90.0721435547,92.1251525879,89.5548248291,91.4058151245,89.8128051758,90.5205535889,87.6183929443,93.5330810547,91.9811401367,92.5989456177,90.5218048096,90.4210205078,91.4426422119,88.5080718994,91.5387573242,86.6627731323,92.1421966553,90.4939041138,91.2000808716,88.7520523071,89.9742965698,92.3712844849,93.4090881348,90.1064605713,91.0148086548,89.2584762573,91.019203186,92.2064666748,90.2565994263,92.7097549438,89.9229812622,89.4988937378,91.1104888916,92.0074615479,423,102.6
74.7419586182,73.6792907715,80.1912612915,78.4956436157,77.4810638428,74.2086410522,76.0851211548,76.2213287354,77.435256958,75.6015777588,73.3032684326,78.2983398438,77.8179931641,79.6876525879,74.8587417603,77.4959259033,78.9258270264,74.124420166,79.5246353149,75.1102676392,76.3324356079,74.657699585,73.815612793,72.7987518311,76.0683059692,76.4383392334,77.2450637817,76.3718566895,75.6760864258,74.9815216064,77.5616989136,77.561340332,74.794631958,75.1424942017,78.6909790039,75.8428955078,75.9272232056,82.4013519287,424,77.36
107.671546936,110.397949219,111.443717957,109.210739136,107.184844971,112.440116882,113.010559082,110.965049744,113.574775696,114.198638916,108.252441406,110.513542175,111.753997803,113.377540588,105.591278076,110.771408081,109.15536499,110.261657715,111.515708923,106.939308167,113.458953857,107.204711914,115.768196106,117.257446289,110.399810791,111.885093689,110.466575623,110.878974915,116.707962036,118.573570251,112.89150238,114.408790588,109.729553223,110.855201721,106.577552795,114.955223083,110.879920959,111.767524719,425,113.11
89.6729812622,92.1972961426,92.7584609985,92.5427780151,87.0259552002,91.1209869385,91.9161453247,90.7278366089,90.7984542847,89.373916626,88.7362365723,94.0057907104,92.7574157715,92.1210174561,90.6894607544,91.5520019531,92.4562835693,89.8674850464,93.4387664795,88.8648529053,91.8451385498,90.9840011597,93.595954895,90.8670730591,89.0994873047,91.6347732544,93.6635131836,90.0035858154,90.0202255249,89.7923736572,88.7318115234,90.3651428223,92.0257492065,91.3964385986,89.915725708,88.9931335449,94.5051574707,94.2916870117,426,88.39
109.945373535,112.312019348,109.915786743,115.04901123,109.39591217,113.158485413,107.031578064,110.365516663,111.455085754,108.90789032,112.1483078,110.800201416,116.21522522,111.856796265,107.499671936,107.760734558,110.587882996,111.002708435,110.14389801,112.463851929,111.065597534,111.625946045,111.65737915,107.626220703,111.016021729,113.359886169,112.558364868,108.799499512,111.789932251,111.501174927,112.917350769,106.485916138,107.135704041,110.39074707,109.274284363,107.3804245,112.307746887,114.629272461,427,108.85
89.8207092285,92.7770614624,96.1027603149,91.0341110229,94.2770309448,96.3401794434,97.3023376465,95.2138061523,100.943138123,92.1159286499,94.151512146,92.3943481445,93.4248657227,94.6595001221,92.1726760864,93.2200469971,93.5436859131,96.6329498291,95.4810638428,89.1262588501,95.0964202881,93.5301437378,95.2539749146,95.9105377197,96.8555297852,91.6616592407,91.2561264038,92.8392410278,92.256477356,93.8917541504,94.1972427368,92.5831375122,94.4333572388,91.7841262817,91.1723327637,92.4398345947,93.8455810547,95.2231445312,428,90.79
100.133361816,101.997596741,102.87701416,102.582611084,99.3996582031,103.75176239,100.311286926,98.6647415161,103.526153564,100.989982605,102.115829468,100.374084473,104.384269714,98.6707077026,103.894256592,103.971122742,101.425346375,102.073326111,101.554649353,101.436607361,100.881111145,103.54914856,102.343849182,96.0318069458,102.056037903,99.3507766724,101.988639832,104.549285889,101.057266235,98.2005767822,103.165061951,105.964645386,103.349182129,100.601867676,101.402618408,102.99546814,107.546020508,103.13621521,429,98.28
105.411361694,100.897010803,104.619010925,108.030845642,104.047966003,106.18196106,103.477493286,100.569107056,108.670761108,104.302307129,105.456481934,100.491836548,107.271728516,107.406280518,100.311080933,101.736671448,110.414680481,111.847465515,102.333343506,107.395729065,106.176834106,107.222007751,105.002189636,105.922897339,104.200523376,107.344688416,105.222114563,106.917320251,106.568328857,104.40637207,105.680603027,104.294746399,102.237159729,106.771614075,106.372131348,102.622436523,107.721343994,110.626968384,431,109.11
89.5819702148,91.9054641724,91.1440124512,90.0827865601,90.4516220093,94.4123458862,95.2058868408,93.6395187378,94.2951202393,93.7294235229,94.9787521362,94.524520874,93.1066055298,99.3942108154,90.5928955078,93.2042160034,95.4566421509,90.0522537231,92.5831222534,90.6667098999,93.4195480347,90.3087387085,96.1936645508,94.0587463379,95.7176589966,93.1205444336,90.6431121826,91.3285675049,93.3849563599,90.4807815552,98.2324447632,89.4034805298,93.9371109009,94.20337677,90.1457366943,93.6292114258,93.9478378296,94.7536315918,432,88.82
111.301795959,115.190483093,113.396484375,109.251411438,112.826530457,112.797904968,111.368553162,107.092185974,113.949523926,110.623390198,114.346336365,110.04989624,112.886764526,107.50819397,111.991043091,108.844963074,108.057807922,110.105560303,114.406227112,109.947113037,111.520706177,113.118400574,110.840255737,106.548950195,112.689872742,109.890518188,104.819625854,114.835670471,111.697952271,109.571258545,114.171730042,114.087669373,112.097724915,112.57244873,109.235870361,110.116287231,111.460968018,118.419166565,433,146.83
113.791137695,105.845001221,105.470191956,112.981613159,106.3204422,109.384086609,106.036170959,110.981407166,113.627792358,109.887191772,111.4140625,107.089851379,108.928764343,113.10597229,106.045127869,108.547035217,104.840057373,112.952735901,105.796607971,107.240592957,108.972579956,109.92137146,108.52141571,110.79851532,113.25201416,109.516151428,107.612266541,106.222862244,107.441642761,111.669761658,110.302452087,110.81350708,109.91746521,110.076225281,109.797363281,106.668884277,115.256988525,110.39932251,435,102.58
103.267593384,108.137161255,107.12953949,106.589988708,103.989593506,99.2531204224,104.16468811,104.506256104,109.506454468,102.28591156,108.908866882,108.779243469,109.745994568,109.843284607,101.96031189,108.516181946,107.503005981,106.311691284,108.162773132,105.943008423,108.332542419,102.034759521,112.069206238,107.415351868,109.899841309,105.894729614,105.186500549,107.714256287,106.6743927,108.532943726,111.651351929,110.172767639,106.185752869,105.58543396,104.317909241,108.947769165,108.037437439,105.264625549,441,115.67
88.8589706421,92.4227600098,88.6692352295,93.3873519897,91.0863494873,94.0194702148,93.9985275269,90.5950241089,89.2994155884,90.2744903564,92.5308685303,95.5791854858,92.422203064,94.720199585,91.6298828125,93.0204238892,92.9599456787,92.5093154907,96.2995834351,92.757484436,91.2014160156,91.4863510132,91.960319519,88.5435409546,91.1653289795,91.1392211914,92.3043365479,92.1388320923,91.9560546875,90.1892700195,92.0119094849,89.9289932251,91.2613830566,91.5434036255,88.4194793701,90.4845581055,94.4367828369,92.6571350098,442,90.54
90.0770187378,88.3942718506,94.6239013672,89.1257705688,90.7955856323,90.2354507446,94.4036865234,92.5964050293,89.9533309937,89.8124847412,89.7025909424,86.795715332,89.3641891479,91.9322967529,88.8766937256,89.3148498535,91.0195159912,91.5638122559,89.5271072388,89.5023269653,91.385345459,88.8268356323,90.8019485474,88.4488372803,88.8375244141,91.9427261353,90.3094406128,90.9371414185,88.1536941528,87.5094070435,89.9070510864,88.755027771,90.6067123413,89.0264892578,89.4172668457,91.0774536133,87.5148010254,92.1143951416,444,87.66
101.518249512,103.296554565,104.694984436,105.143493652,101.193656921,103.344978333,105.014274597,103.386795044,107.777549744,106.705223083,99.966468811,104.504722595,102.701263428,102.767250061,103.312385559,101.951538086,109.900840759,106.778747559,103.4897995,106.753883362,107.123184204,99.7507247925,104.347358704,103.007637024,105.082054138,103.981994629,102.06085968,106.559669495,106.624900818,104.699165344,108.064208984,107.547653198,103.920051575,105.401634216,105.428001404,107.175376892,106.206588745,106.409301758,445,115.25
99.9305953979,104.442131042,102.122322083,104.29259491,106.006401062,100.866958618,103.361213684,98.1307601929,103.121482849,103.813934326,101.609146118,100.019065857,102.625450134,99.507270813,102.175918579,106.215316772,105.77973938,99.6375350952,106.771034241,102.396339417,99.4896697998,107.023872375,104.412963867,98.8438568115,99.6430282593,100.078414917,100.28692627,102.179290771,101.830154419,104.282272339,101.534217834,103.180160522,102.494384766,100.74445343,102.953079224,104.319488525,111.898200989,107.63054657,447,106.87
110.926483154,109.615905762,114.204277039,115.077003479,115.601013184,112.96686554,109.071739197,113.690872192,113.793746948,109.983924866,110.901779175,109.626922607,114.248855591,115.642852783,109.61126709,109.990867615,117.528442383,117.356887817,111.539268494,114.773887634,112.038612366,114.121856689,113.165054321,113.327987671,111.402084351,114.628173828,115.381965637,111.249343872,114.096107483,115.394927979,115.312149048,109.140655518,112.360137939,112.026519775,112.279930115,106.093017578,119.96144104,120.381568909,449,128.78
87.0447540283,95.5513076782,89.9188079834,89.5451660156,89.3750305176,93.443321228,90.4981613159,92.8663101196,94.4275131226,87.0592269897,92.7656478882,89.5591659546,92.0947265625,90.2103424072,88.5656738281,90.8896942139,90.2187728882,89.455947876,89.6306304932,88.3562240601,91.4513397217,88.204498291,89.8340682983,92.0452346802,92.324798584,91.165725708,88.0704345703,90.2666320801,92.3389282227,88.9909744263,94.8942260742,90.5069961548,91.5064620972,90.8290557861,89.9370040894,91.0678710938,91.735748291,90.8746032715,450,89.86
108.688613892,108.733901978,110.778808594,115.505897522,115.892311096,110.287887573,105.935165405,110.337333679,107.831993103,111.642211914,109.237060547,110.830886841,108.291061401,110.266960144,111.143302917,116.109100342,106.442428589,111.179748535,107.850471497,111.646682739,110.273223877,113.489585876,112.000968933,108.326438904,104.61164093,112.083503723,114.784362793,115.085014343,111.633171082,109.541275024,112.857086182,115.096160889,114.078903198,113.7864151,107.345649719,109.794082642,118.200790405,111.597175598,451,132.1
94.7438430786,90.1947555542,95.8170852661,94.9689407349,91.8170852661,91.6441650391,97.5801849365,93.5959777832,90.6110458374,95.4863052368,90.843460083,90.0339355469,87.9152908325,94.3305206299,92.3224258423,91.6453018188,92.9598312378,93.4363327026,89.632270813,91.3069992065,92.6552505493,89.9673461914,91.3428039551,92.3859710693,91.8111190796,92.7302627563,92.8528137207,92.7101211548,91.5573272705,92.0141220093,92.7552490234,92.5695037842,92.0996017456,92.77394104,91.9741287231,89.9411239624,92.2040863037,93.3198471069,454,90.73
108.946296692,109.318450928,110.339553833,110.393493652,110.655975342,111.152648926,112.734725952,112.291481018,109.313804626,112.718566895,109.172798157,113.648376465,111.251525879,113.156196594,105.783103943,107.190612793,112.647598267,113.936813354,111.45677948,114.656066895,109.96762085,107.441123962,109.441497803,111.612419128,111.571784973,116.633735657,110.135635376,112.889076233,114.983818054,114.763580322,115.676231384,113.13835907,112.819458008,113.548858643,112.073623657,114.506973267,110.74886322,115.135917664,455,134.43
93.0555953979,90.7506408691,94.6237487793,90.771812439,95.5790710449,95.0202941895,91.2254867554,96.8149185181,94.3928375244,94.7702331543,91.3891372681,99.6225585938,96.2691268921,88.1890563965,93.5899505615,96.1894454956,94.6592712402,92.0168762207,99.0219726562,94.6628799438,92.4710083008,93.403137207,95.1139297485,88.4459762573,90.3565826416,92.4004974365,93.904838562,91.4297866821,91.9876937866,95.4750289917,95.684211731,100.527900696,96.0113830566,91.0849761963,92.0459365845,91.9391174316,94.3996276855,97.324546814,456,104.16
89.1864929199,92.7306518555,96.4447784424,91.3495101929,93.1901092529,91.3302001953,96.5129852295,92.643661499,95.1309661865,91.9786758423,88.868812561,88.6079559326,88.8255462646,91.4009094238,92.2674789429,90.6566314697,93.6647186279,91.8266220093,93.0050582886,92.2594680786,93.4370651245,89.7147979736,91.9974899292,96.5527648926,90.6874389648,95.2271194458,92.1548538208,92.8201370239,89.2708282471,90.8973922729,95.3224868774,92.2343063354,90.9880142212,90.0508651733,90.2272415161,92.5240325928,94.3004989624,91.1951522827,461,97.42
88.2769393921,92.3373794556,95.1931915283,91.7181167603,94.6048965454,99.1279220581,97.6989135742,93.416305542,98.4950332642,92.3339996338,94.2449188232,91.0227737427,93.0784835815,94.029083252,90.5904541016,95.1273880005,94.8070678711,92.2883300781,92.3237838745,90.3540115356,94.4898071289,95.1330718994,96.8071517944,92.1265869141,101.137863159,93.2312393188,91.7429656982,97.9745635986,96.0145187378,93.4527206421,94.2129058838,93.5468444824,92.9869155884,93.8661117554,91.7123641968,94.5032424927,94.6344451904,95.8865737915,463,99.05
93.0614700317,95.1031723022,91.7034835815,92.6957778931,92.345741272,94.746887207,91.1062850952,91.1419525146,91.5449295044,90.9651489258,91.7500076294,96.0932693481,92.4679107666,88.9023132324,90.1288375854,93.0190582275,90.6963882446,91.7056045532,95.3776626587,89.5894165039,93.0697479248,92.4350204468,94.0808029175,91.1338424683,91.3459091187,91.4039306641,91.5628967285,90.1205673218,94.7932052612,93.3133850098,92.3383407593,92.6539306641,91.4950027466,92.6474380493,91.0855255127,90.8792800903,92.4866485596,95.0284805298,466,91.16
103.811309814,104.380867004,103.947021484,97.7004241943,100.482200623,100.480766296,101.408729553,102.988708496,101.995674133,102.741455078,103.369918823,100.909812927,104.773170471,103.350036621,99.849029541,100.659721375,99.1412887573,101.091278076,93.5615615845,103.018501282,108.772033691,104.959655762,100.747764587,97.7135543823,101.52822113,100.598312378,100.997680664,101.508964539,102.956169128,100.775482178,101.689254761,104.849281311,101.554481506,98.5958938599,99.8793334961,107.818283081,105.051551819,109.000854492,468,103.98
102.121269226,100.486579895,100.753074646,100.361038208,100.473236084,100.297981262,106.700187683,102.806907654,106.217453003,99.411491394,102.907592773,101.332778931,100.17440033,97.9583740234,99.5761489868,102.364097595,101.965164185,105.032188416,101.625572205,104.686805725,104.117446899,100.190757751,100.401031494,99.6837158203,103.600791931,100.027114868,100.029762268,105.647171021,105.16027832,98.151184082,105.289840698,103.404541016,102.643707275,102.292251587,97.6307296753,102.680755615,99.0446243286,102.359603882,469,100.29
91.5615005493,92.681312561,89.7485198975,93.293510437,95.6602935791,97.1284561157,90.6360931396,91.4241867065,89.9487991333,90.2746658325,90.0912475586,97.1104278564,94.8708572388,89.2317047119,89.9911727905,90.4306716919,91.0256958008,87.9251251221,93.9479598999,87.280632019,92.4949035645,91.2439117432,90.1296768188,90.5389251709,89.9203414917,90.4687423706,92.3320083618,90.1631546021,90.4075088501,91.9485473633,89.3481445312,89.5064468384,90.6031646729,90.6170806885,91.6329498291,89.7858581543,91.7288665771,91.6561431885,470,99.35
108.434883118,105.805244446,109.958694458,109.516220093,109.761253357,110.042915344,110.605003357,106.227073669,110.724655151,106.573005676,109.730987549,103.794456482,109.412467957,111.295036316,108.34790802,106.172958374,111.138557434,109.317634583,114.486976624,109.531570435,107.79094696,110.124412537,105.341506958,105.148376465,108.082717896,108.362968445,111.669868469,107.666488647,108.858131409,107.75881958,107.634849548,106.935173035,104.818580627,106.414207458,109.306549072,108.020401001,111.162078857,113.903236389,474,106.19
99.3136901855,101.830200195,102.720626831,99.4396896362,98.4043121338,93.5472488403,100.93460083,105.855705261,100.614883423,96.9385070801,102.563720703,100.973976135,100.213844299,102.614875793,100.710380554,97.5852584839,102.027168274,96.1294021606,100.36870575,104.211181641,97.9512176514,97.3081054688,102.37853241,104.004104614,97.9409103394,103.060852051,98.9594802856,100.365638733,102.440185547,99.8695068359,99.291633606,96.4036636353,101.164039612,102.372299194,93.3370132446,100.739089966,99.5849304199,106.075256348,476,109.3
108.086334229,108.44443512,109.655578613,114.397216797,115.139724731,109.986923218,105.644340515,111.003929138,105.092147827,110.162017822,108.168075562,109.950569153,110.326705933,110.598327637,109.882255554,113.9037323,106.288406372,109.22769928,105.773666382,111.822425842,109.056640625,113.696762085,111.381164551,107.21710968,104.858306885,110.823486328,113.186393738,114.826339722,111.095809937,109.065162659,112.009048462,113.655532837,112.70124054,112.220153809,105.445602417,108.507522583,116.941940308,110.494972229,477,108.46
