predM0,predM1,predM2,predM3,predM4,predM5,predM6,predM7,predM8,predM9,ID,y
109.774543762,110.749061584,110.535331726,109.931236267,109.835906982,110.711448669,110.616470337,110.551963806,109.96257019,110.86265564,5668,114.07
91.5628204346,91.3665084839,91.6029129028,92.0871047974,91.671661377,92.458152771,90.6284179688,91.5903778076,91.8327484131,91.2135696411,7096,94.84
77.349822998,77.702041626,77.0770874023,77.3544464111,77.8331375122,77.9882507324,77.5634994507,77.1888046265,76.3715744019,76.6848907471,2863,80.53
110.6796875,109.945716858,110.125137329,110.69669342,109.836448669,110.711349487,110.152641296,110.088981628,110.111495972,110.469932556,2186,119.01
92.3610610962,91.8366546631,95.663444519,92.0873947144,93.0142364502,91.4099273682,93.6330032349,91.8595123291,91.9372558594,95.4864501953,703,92.48
103.133239746,108.147148132,101.126190186,102.504379272,102.855987549,101.878242493,103.860595703,100.451766968,103.583000183,101.190635681,3196,99.2
109.774711609,109.945701599,110.036315918,109.931182861,110.954788208,110.296058655,110.15259552,110.076698303,109.960044861,110.655754089,4304,108.8
109.854034424,110.749382019,110.026733398,110.693908691,110.759552002,110.319190979,110.152549744,110.652259827,109.770057678,110.469795227,3750,111.01
109.853515625,110.241905212,110.535232544,109.931121826,109.89616394,110.711898804,110.07408905,110.038131714,109.961517334,110.476127625,2803,106.84
77.3514556885,77.4004669189,77.4907073975,77.7075119019,77.1928253174,77.4465866089,77.5693130493,77.3113250732,78.1270141602,77.2526245117,7153,73.83
92.3526077271,91.3503799438,91.828918457,91.4430236816,91.9988861084,92.4539108276,90.7620162964,91.8196182251,91.9271240234,91.6173248291,2554,100.1
91.3779144287,91.989906311,91.8290863037,92.0872497559,95.6117095947,92.4570007324,92.0227508545,91.1955337524,93.2152252197,94.5389633179,4331,88.39
92.3643722534,91.8368377686,90.982635498,91.0433578491,91.9112625122,91.8742599487,91.8084106445,91.5959396362,91.5422286987,91.3043441772,737,89.23
101.082595825,103.42276001,104.793136597,101.589012146,100.895118713,101.776992798,102.692131042,100.927009583,103.383583069,101.349868774,7258,99.48
91.5649871826,91.71043396,91.6019821167,91.9394989014,91.9993057251,91.8783493042,91.8064575195,91.2948074341,91.5408248901,91.7588424683,3495,101.07
91.5612945557,91.710609436,91.8282012939,91.0673217773,91.3197250366,91.3399658203,91.8072967529,91.193031311,91.8334121704,91.5331420898,7487,90.98
102.873901367,100.69568634,101.091011047,101.089752197,101.431022644,100.684669495,100.765975952,100.749443054,100.983657837,101.182929993,2095,102.76
109.774414062,109.84009552,110.534828186,110.303329468,110.256950378,110.895759583,110.451095581,110.653488159,110.109664917,110.474487305,2635,107.82
110.327430725,109.945854187,110.535888672,110.30266571,109.718544006,110.711677551,110.61630249,110.653518677,110.297691345,110.476745605,6244,111.91
91.3782806396,91.3622283936,91.6024246216,91.7109069824,91.6468276978,91.340171814,90.6246566772,91.9067153931,91.8319702148,91.3754730225,7848,88.28
91.5531158447,91.7073516846,91.0051651001,91.9338989258,89.6587142944,91.8671569824,91.0595016479,91.1799697876,91.8326644897,91.5302581787,4152,92.27
91.3776321411,91.3622283936,91.5959777832,92.0872344971,91.8811721802,91.1169509888,91.7974395752,91.8754272461,91.9310455322,91.186882019,6032,112.72
92.3483963013,91.4734725952,91.6066970825,92.0871658325,91.671836853,92.4188156128,91.090675354,91.6466369629,91.8334503174,91.1727294922,5647,88.14
90.9711074829,92.1654434204,91.8291320801,91.0332489014,91.998550415,92.024772644,91.8076553345,91.177116394,91.9268798828,91.0871734619,1131,90.28
91.3394927979,91.7105331421,95.4139556885,92.7649078369,91.6718597412,92.458732605,92.0233383179,91.2992172241,91.8373641968,91.4934463501,3276,88.29
91.3772583008,91.3480453491,91.8850860596,92.0871658325,91.9045333862,92.4580764771,91.9204025269,91.1749420166,91.8331222534,91.5319824219,3827,91.46
92.3150939941,91.8340454102,91.2287216187,92.0871124268,91.6602478027,91.1375045776,91.8058395386,91.5929946899,91.8327407837,91.2130508423,318,89.1
91.620765686,92.1956100464,91.8499298096,91.9402160645,92.0654907227,91.8941192627,90.6509475708,91.9136123657,89.9797515869,91.1780319214,6314,91.07
91.3785552979,91.6957473755,91.2150878906,91.6864624023,91.241897583,92.4273300171,91.9200668335,91.1772155762,91.5386199951,92.5469818115,979,88.06
91.0045852661,91.3463516235,91.884223938,91.2043304443,92.5820617676,92.0429000854,90.6367721558,91.1783599854,91.833190918,91.3783569336,742,87.9
102.564720154,101.469337463,104.666442871,101.445426941,103.618560791,100.69619751,105.168701172,100.751541138,103.584777832,101.985977173,8186,100.89
110.776046753,110.241767883,110.126472473,110.73223877,110.178771973,110.891372681,110.615997314,110.551589966,110.110702515,110.584861755,1353,107.22
91.6952209473,92.1627044678,91.6061477661,91.9389190674,91.8838348389,92.0672225952,90.9043045044,91.2953338623,91.8329696655,91.4254226685,5443,108.09
91.3778610229,91.7104187012,91.6067733765,91.9386062622,91.9202880859,92.2731552124,91.8077697754,91.4073181152,90.2598495483,93.0162277222,7830,84.72
77.350227356,77.396156311,77.4396362305,75.6021957397,77.5891036987,77.1814956665,77.56615448,77.618598938,76.3137054443,77.2522964478,7471,84.86
101.119621277,103.602836609,103.087440491,101.102355957,100.892662048,100.687461853,98.1273651123,100.760696411,103.242362976,101.245040894,300,96.78
91.378074646,91.8367919922,95.3697967529,91.9456787109,94.5655670166,92.0664901733,91.9376068115,91.1957931519,91.9289474487,91.442817688,2997,94.18
109.853973389,109.840179443,110.319747925,110.734443665,110.256607056,110.296028137,110.152587891,110.078308105,109.960151672,110.474227905,3727,109.24
91.5624694824,91.8359680176,91.605430603,91.9026412964,91.2382354736,91.8767166138,91.9328155518,91.1739959717,91.9286956787,92.5629730225,7895,92.8
101.121963501,100.84147644,100.621154785,101.092689514,100.886566162,101.28591156,100.590278625,99.8963165283,100.965515137,101.025611877,8265,95.58
91.37550354,91.5088500977,91.2178268433,91.0373840332,91.6102752686,91.1206741333,91.9355163574,91.1835708618,91.8334350586,91.5307617188,2461,87.82
110.774887085,110.751121521,110.036376953,110.73928833,109.718574524,110.895881653,110.451423645,110.473312378,110.111785889,110.656181335,6967,106.45
91.2644500732,91.8367767334,91.8860931396,91.9035949707,91.2441482544,91.8766174316,91.0891418457,91.296043396,91.9356994629,91.2169876099,325,94.92
91.5755233765,91.7108535767,91.5926132202,91.0605163574,91.675239563,92.4580459595,91.8084411621,91.1850967407,91.5433273315,92.3730163574,5759,97.84
91.4177322388,91.8329696655,90.9770050049,91.8158721924,92.4250259399,91.8741531372,91.0936737061,91.2860794067,91.3927993774,91.3877410889,2628,88.36
93.9786605835,91.8367385864,91.6066360474,91.9042892456,91.6715393066,91.8772201538,92.7793579102,91.1860961914,91.541519165,91.5548400879,1235,89.97
92.3544464111,91.8358535767,91.8820724487,91.7955780029,91.9156646729,92.4497909546,91.0885314941,91.638168335,91.8334121704,91.6020278931,4264,83.49
103.009521484,100.842414856,101.062217712,98.9238967896,100.890357971,102.00176239,99.5179519653,100.414833069,100.230567932,100.66002655,3651,99.99
76.6786422729,75.3406600952,77.4248809814,77.6833114624,77.2733154297,78.3924407959,77.2993087769,77.1889953613,77.7182540894,75.9162826538,4681,81.18
91.2427368164,91.8364639282,91.8284759521,91.1975402832,91.2569961548,91.8738708496,91.9329528809,91.9023971558,90.3814849854,91.3773651123,6940,92.07
91.5621185303,105.958450317,91.9689788818,91.916847229,91.2496871948,92.031791687,110.152427673,91.5976715088,103.876968384,91.5323410034,1451,88.55
102.190887451,101.070571899,103.622688293,101.456001282,102.171653748,100.750442505,105.358634949,104.862350464,101.061958313,102.22833252,6705,107.86
92.3648147583,91.3525009155,91.8905181885,92.0870132446,95.2041091919,91.1332321167,91.8058776855,92.4244766235,91.9636459351,91.8167572021,5746,87.35
92.3592300415,91.3921203613,92.6840438843,91.9385681152,91.8968963623,91.3879318237,91.8035964966,91.5898742676,91.92993927,92.3242111206,4862,91.13
102.880844116,103.062484741,101.113693237,101.444702148,100.891456604,101.733856201,98.2076950073,101.159095764,103.408737183,101.411117554,5254,106.47
91.3776473999,91.3503036499,91.6057128906,91.9391326904,92.2156219482,91.3399353027,90.6481323242,91.2947845459,91.9352340698,91.5318069458,5492,98.44
92.3685913086,91.710899353,91.8289871216,91.8513870239,91.9168777466,91.5832824707,91.8081893921,91.3036193848,91.541557312,91.6165618896,3209,95.67
77.1339263916,75.3396148682,77.4405136108,75.6053543091,75.8070220947,77.1875686646,77.2857513428,77.6186752319,76.377456665,76.6903839111,3440,77.62
93.9856338501,91.4225387573,91.3852386475,91.8917236328,91.6714096069,91.2040557861,92.0227813721,91.9111022949,91.8334197998,93.3258209229,2356,100.37
91.3781356812,90.7924118042,91.8855895996,91.8073501587,89.8193130493,92.2503433228,91.9370422363,91.8884887695,91.8331985474,91.3763809204,5515,91.51
92.2591400146,91.836807251,91.8811416626,91.908996582,91.9988708496,91.3401565552,90.6996536255,91.911026001,91.5413818359,91.5937652588,1495,97.99
109.774612427,110.241928101,110.31917572,110.303237915,109.718803406,110.319648743,110.152458191,110.089439392,110.110542297,110.656906128,5243,127.42
91.377746582,91.3499298096,91.8288879395,91.2186355591,91.6717910767,91.8768539429,90.6291809082,91.912902832,90.0935058594,91.1911239624,7327,90.02
77.0874023438,77.3981552124,77.077331543,77.3530044556,77.1949081421,78.3842315674,77.5863952637,77.1890563965,78.1296691895,75.9178924561,160,79.03
101.128234863,103.55002594,101.114135742,101.464836121,102.616470337,103.301826477,100.25655365,99.8635940552,102.920448303,101.035774231,5542,100.25
91.3776245117,91.8358306885,91.8281402588,91.2034912109,91.9990158081,92.0607833862,91.9203796387,91.5930480957,91.8321304321,91.5335235596,7641,103.91
109.774673462,110.239204407,110.319618225,110.30355072,110.178474426,110.296218872,110.616020203,110.080314636,109.781433105,110.655731201,4815,126.11
101.092376709,103.039833069,101.066131592,100.425949097,103.001266479,101.710914612,103.735099792,100.545722961,103.445663452,100.660469055,3895,109.98
103.095046997,100.743690491,103.490791321,100.440895081,102.995780945,100.747810364,100.255882263,100.75113678,101.896942139,101.341362,6635,98.67
91.3742446899,91.834022522,91.6020812988,91.6880264282,91.9965667725,91.8758468628,91.9369430542,91.9128341675,90.0389404297,91.377784729,6465,95.65
100.618354797,100.811012268,100.989784241,100.386268616,102.998893738,101.109489441,100.673110962,100.764266968,101.122299194,100.898025513,6372,110.74
93.7105636597,91.8366470337,95.9865036011,92.0864562988,91.6708908081,91.8765029907,92.0203475952,91.2947540283,91.5395507812,91.2143325806,2837,91.03
103.431259155,92.2938156128,92.723274231,109.931121826,104.600021362,91.3695526123,91.8416137695,91.9156494141,107.361358643,95.6777114868,0,130.81
91.5623703003,92.1942977905,91.4649353027,91.8788909912,91.6717987061,92.0672607422,90.6473846436,91.9086227417,91.5390548706,92.7569198608,2152,93.38
91.377243042,92.1941757202,91.8871765137,91.1112976074,92.8719482422,92.0606918335,92.0227127075,92.0205307007,91.9320602417,91.4482421875,5201,89.44
77.2628173828,75.3410339355,77.4257888794,75.6015319824,75.8084259033,77.1823730469,77.9351730347,77.1605529785,76.2914962769,77.6719589233,8006,76.64
103.070556641,102.898361206,100.627952576,101.446006775,100.891197205,101.809829712,100.590652466,101.158370972,100.148979187,101.207725525,4538,99.53
109.774848938,104.450416565,101.972221375,101.681884766,101.449356079,103.751434326,102.106048584,101.38533783,110.111190796,100.66809082,445,115.25
109.774490356,110.750366211,110.662879944,110.303375244,110.256896973,110.711502075,110.073616028,110.042579651,111.091903687,110.470001221,1600,109.19
90.9760818481,91.7068023682,90.984954834,91.0345077515,92.1099777222,91.1376113892,90.6276245117,91.195640564,91.5404510498,91.377746582,635,87.81
110.679481506,110.750701904,110.649864197,110.697013855,109.835769653,110.895294189,110.615791321,110.653594971,110.299034119,110.862083435,1846,108.38
100.617370605,101.483383179,100.980941772,101.129089355,101.439361572,103.440536499,103.534568787,100.42099762,101.471611023,101.231147766,5701,100.11
92.3622741699,92.193611145,91.5943450928,91.9398345947,91.2459869385,91.8729858398,91.8084564209,91.5987701416,91.4712753296,91.523399353,1538,98.04
90.9742660522,91.365272522,91.8264312744,91.032623291,91.2660369873,92.4554595947,92.0200805664,91.1952896118,91.928237915,92.8343658447,1874,88.64
92.8449859619,91.3513259888,91.8292541504,91.8971633911,91.9982376099,92.4535980225,90.6670379639,92.103515625,91.5402526855,91.4351577759,5744,96.62
109.854179382,110.751434326,110.036186218,110.697013855,109.835472107,110.134315491,110.073577881,110.551643372,110.110420227,110.864624023,1418,112.78
103.575836182,101.507385254,103.580101013,101.501869202,100.906204224,103.058227539,103.021362305,100.755142212,103.246864319,101.847663879,6625,115.94
109.77456665,110.904922485,110.125938416,109.931106567,110.178596497,110.896148682,110.152549744,110.551727295,109.782432556,110.47442627,416,136.41
91.3670501709,91.374710083,91.2486724854,92.0870819092,91.6691589355,92.0331802368,91.9373779297,91.5882797241,91.5402450562,92.9385452271,6914,93.81
91.0012817383,91.7122039795,91.829826355,91.9097595215,91.9984436035,91.149520874,92.0235366821,91.8073196411,91.5380859375,91.3831710815,1947,96.83
110.775024414,110.751365662,110.483299255,110.735855103,110.178718567,110.319290161,110.685096741,110.55191803,106.327941895,110.858383179,7860,102.29
91.377784729,91.3664779663,91.223197937,91.1899719238,91.9990386963,92.4127578735,91.9226989746,91.5934829712,91.5426254272,91.2126693726,7712,90.91
101.596633911,102.147644043,101.423240662,101.543128967,100.892028809,101.73387146,101.143623352,101.158836365,101.122306824,100.660415649,447,106.87
91.3077697754,91.3668441772,91.887336731,91.8681488037,91.9197692871,92.458946228,91.9359283447,91.8621444702,91.5403594971,93.1555709839,6046,100.05
92.3505020142,91.8360748291,91.0655975342,92.0859146118,91.0311889648,92.4554824829,91.8051681519,91.2953491211,91.538444519,91.3753814697,3568,95.71
101.092147827,103.510292053,101.075431824,101.585411072,103.780853271,101.784126282,101.783561707,101.158737183,103.36554718,101.096366882,153,118.24
110.679946899,110.750816345,110.657600403,110.696754456,110.99256134,110.712051392,110.074356079,110.473266602,109.7813797,110.656242371,2244,118.42
91.2751312256,92.1942825317,91.6071548462,92.086479187,91.2634124756,92.4551467896,91.9348220825,91.2963104248,91.9280853271,91.1738510132,1830,88.38
90.9676589966,91.3651123047,91.8265686035,91.7064590454,91.2354507446,91.1362457275,91.9381484985,91.5980682373,91.9290237427,90.6257324219,7535,88.19
101.074111938,101.438598633,100.625495911,99.4307327271,102.99760437,103.094276428,100.348312378,101.158149719,99.2772369385,101.023574829,5669,116.46
110.775291443,110.904953003,110.652671814,110.20500946,110.256607056,110.317832947,110.451553345,110.077415466,109.780929565,110.863128662,4131,105.94
109.774223328,109.837631226,110.036323547,109.930915833,110.178970337,110.134315491,110.451309204,110.551292419,110.299354553,110.656044006,4030,114.63
92.3043289185,92.1957626343,90.9804992676,91.7229232788,91.6712722778,91.089263916,90.8080062866,91.2908554077,91.9289093018,91.1719436646,964,92.88
91.560333252,91.8363037109,91.2542877197,91.9382324219,91.2005844116,92.0306243896,91.9327392578,91.6155853271,91.8332519531,92.3795013428,5678,117.24
91.3778839111,91.8360290527,91.8810882568,91.8919525146,91.9187316895,91.3399963379,91.0761642456,91.8966217041,91.9286346436,91.376739502,7940,87.71
92.3452301025,91.705329895,91.2274093628,91.7324295044,91.9787521362,91.8731994629,91.8046798706,91.2890090942,91.9311904907,91.5399780273,3045,87.85
103.223854065,103.452796936,101.07447052,98.9980316162,100.8907547,100.696525574,100.203201294,100.931762695,100.979187012,101.235153198,4279,100.25
