keras_MSE3_None_relu1,keras_MSE3_None_relu2,keras_MSE3_None_relu3,keras_MSE3_None_relu4,keras_MSE3_None_relu5,keras_MSE3_None_relu6,keras_MSE3_None_relu7,keras_MSE3_None_relu8,keras_MSE3_None_relu9,keras_MSE3_None_relu10,keras_MSE3_None_relu11,keras_MSE3_None_relu12,keras_MSE3_None_relu13,keras_MSE3_None_relu14,keras_MSE3_None_relu15,keras_MSE3_None_relu16,keras_MSE3_None_relu17,keras_MSE3_None_relu18,keras_MSE3_None_relu19,keras_MSE3_None_relu21,keras_MSE3_None_relu22,keras_MSE3_None_relu23,keras_MSE3_None_relu24,keras_MSE3_None_relu25,keras_MSE3_None_relu26,keras_MSE3_None_relu27,keras_MSE3_None_relu28,keras_MSE3_None_relu29,keras_MSE3_None_relu30,keras_MSE3_None_relu31,keras_MSE3_None_relu32,keras_MSE3_None_relu33,keras_MSE3_None_relu34,keras_MSE3_None_relu35,keras_MSE3_None_relu36,keras_MSE3_None_relu37,keras_MSE3_None_relu38,keras_MSE3_None_relu39,ID,y
117.639305115,123.962600708,117.393455505,120.043067932,118.468322754,121.5496521,114.56842041,116.165000916,114.993812561,121.359695435,115.146316528,120.392272949,113.335678101,119.681694031,121.641998291,116.003387451,126.23625946,114.331642151,123.477272034,114.98576355,122.119598389,115.596298218,116.474304199,116.218727112,119.057067871,115.963356018,121.70148468,119.123626709,116.861083984,121.657394409,122.823219299,118.888328552,118.207145691,116.679985046,113.579475403,126.262138367,124.025543213,114.57157135,1926,115.73
95.0492248535,95.8379592896,95.5164489746,98.9790420532,91.2712860107,97.6677246094,98.6842956543,93.238319397,97.0283813477,97.8465499878,98.2546768188,96.1120071411,94.1750183105,99.1245956421,96.5228118896,98.9376296997,93.9211349487,97.860710144,97.692779541,92.7521286011,95.1959686279,95.8702697754,99.3342208862,96.0647964478,97.7198562622,91.4530181885,96.7728424072,96.5165252686,93.3308944702,100.948997498,95.4892272949,96.1329803467,97.0070419312,97.0298919678,101.27217865,95.8994445801,103.726219177,93.8942871094,1927,88.24
111.110366821,111.94556427,106.308708191,116.477226257,104.950645447,107.261299133,109.136245728,113.931045532,110.700942993,113.950408936,112.211860657,105.686340332,113.962257385,106.090431213,113.045593262,106.298240662,114.313667297,109.573768616,114.012985229,114.183334351,110.15385437,106.288726807,104.498245239,116.188598633,111.855583191,111.579673767,110.94316864,114.378738403,111.786048889,116.92489624,108.794303894,103.54599762,112.114250183,109.222602844,106.419448853,109.048805237,113.492103577,103.564605713,1928,110.12
97.2385025024,91.22631073,89.1182479858,94.1518173218,93.7920684814,92.3331604004,91.7031478882,89.127571106,93.8919143677,89.7904052734,93.9557952881,89.0444717407,92.9977493286,93.9971237183,93.9225769043,94.5392456055,98.6982345581,92.7050247192,95.167678833,89.5531921387,97.4855575562,92.1337661743,90.532081604,92.6570968628,94.7630081177,91.1835250854,96.3501586914,89.0778579712,90.2359542847,90.164276123,92.6906738281,88.7788696289,95.486907959,92.3051986694,90.9586029053,95.3954544067,94.9614562988,92.8544158936,1929,89.97
93.8601760864,92.0275421143,99.3526916504,94.1930007935,93.2555160522,93.3731307983,90.6372680664,97.8507919312,96.4615020752,95.4532928467,96.2292556763,94.5381240845,88.9713134766,94.4304885864,96.5261383057,99.2153625488,96.0171279907,93.7544784546,96.4759979248,90.2670822144,91.6119155884,93.90625,94.5524291992,97.6055374146,95.4971160889,95.5790176392,92.5279312134,95.1243286133,93.9409332275,94.720085144,89.3317260742,95.7526931763,95.8742752075,97.5151138306,99.7376785278,90.9465332031,91.4501800537,95.6583709717,1931,100.28
116.093338013,119.230834961,113.753143311,115.697380066,105.764686584,112.587585449,116.649238586,111.962562561,114.885704041,116.233169556,116.097618103,114.064804077,116.344581604,109.378288269,116.229766846,104.694107056,111.403388977,110.799858093,112.92023468,112.161270142,115.826087952,110.926933289,104.267593384,114.983421326,113.124938965,111.659988403,114.590934753,115.513252258,114.188812256,121.34172821,111.261947632,115.806022644,114.107376099,110.346572876,108.96370697,116.723686218,108.629356384,110.915275574,1936,114.35
100.668716431,91.9409179688,92.5049285889,94.8637924194,94.0374221802,96.0995330811,95.3994750977,95.434967041,94.5723571777,98.8294372559,93.7399520874,91.1488876343,94.7469100952,99.226272583,96.1459350586,94.8608093262,98.6771469116,94.4310455322,95.8128509521,92.1259536743,98.9792022705,94.9190216064,92.7609481812,95.3084259033,95.3219528198,94.0102844238,99.579788208,92.5942687988,98.7122344971,91.1478042603,107.2215271,92.506652832,102.278137207,95.0682678223,96.4874572754,98.8735733032,97.4744262695,93.2529754639,1937,92.55
111.10559845,104.321311951,110.709152222,110.121200562,105.780670166,113.993751526,109.721534729,112.838722229,108.569549561,109.832099915,112.619026184,116.086753845,107.49848175,111.847549438,106.18939209,109.86730957,106.372917175,110.705070496,112.182830811,109.819068909,102.56338501,114.740219116,105.892608643,109.178321838,110.825561523,112.415718079,111.696632385,112.111495972,112.81312561,114.19744873,105.354499817,112.127426147,111.687698364,113.23588562,111.804496765,108.705276489,113.44618988,107.151954651,1938,115.22
99.2574691772,94.5700531006,92.9379196167,99.2819747925,100.642288208,93.7649841309,95.482963562,92.9480438232,96.7059555054,96.9175338745,100.278991699,98.67943573,93.0471420288,93.6553497314,98.2452163696,95.3743743896,98.1990280151,92.4955368042,96.1076126099,95.8512191772,107.709190369,99.0974197388,95.0039215088,98.4637985229,96.851272583,101.744911194,94.0095672607,92.5319595337,95.8839035034,97.5643844604,99.2788085938,95.8154907227,96.8531417847,96.3358078003,97.3844070435,92.25025177,96.7851638794,98.4490509033,1939,93.83
89.5092926025,93.0080871582,96.1317596436,90.7806549072,98.277381897,94.1022491455,93.2568893433,90.0132522583,96.4861679077,92.0479431152,90.3786392212,91.8386077881,94.541633606,94.9093856812,94.753074646,91.0244827271,93.9716796875,90.7610244751,91.6369628906,95.1093292236,101.927894592,92.7097854614,91.5653076172,92.4028701782,93.3300476074,93.6576766968,91.183303833,90.7168502808,91.8401565552,91.8182296753,91.7828445435,94.5325927734,89.0806045532,90.196472168,89.4702529907,99.8155212402,97.4817504883,93.0750274658,1946,94.39
91.0263748169,85.2162780762,88.9977264404,90.567237854,85.9297103882,93.2542419434,98.3470840454,88.4168624878,90.7394866943,89.8921585083,93.1817932129,95.1780853271,87.7622909546,93.0317230225,89.1184921265,88.4060592651,91.2496337891,94.8353729248,93.1196594238,87.4377059937,87.2133102417,92.2573165894,87.8851165771,90.0757446289,92.0767745972,88.3019332886,89.882194519,93.9515380859,90.5216522217,91.8496170044,86.2662277222,93.9596557617,90.8343963623,96.2262039185,93.5560379028,90.4819412231,90.5788345337,87.595916748,1947,96.83
98.7808151245,97.3212661743,92.618637085,94.6766815186,94.4785079956,92.6536712646,94.6271133423,91.705116272,93.4424667358,94.2363739014,95.8267822266,93.5924835205,92.4612045288,99.1555252075,95.3201751709,92.3918228149,97.6748886108,93.2477340698,93.5141983032,93.136100769,96.4972229004,96.3971786499,94.7372207642,91.4716644287,94.3327331543,92.1361923218,96.6305465698,96.2622756958,95.1148452759,95.847618103,92.4927978516,95.1214904785,94.1337051392,88.3074569702,90.3906860352,90.6109466553,94.0829315186,94.3168258667,1950,90.96
105.502655029,98.7180252075,104.617286682,106.174674988,108.2787323,108.923652649,100.321510315,101.362892151,105.398277283,101.379348755,104.160140991,103.346122742,107.109603882,112.874809265,104.069999695,102.605636597,103.534698486,100.127426147,104.823020935,106.445831299,103.409118652,103.131584167,102.529541016,101.257705688,100.397315979,105.321632385,105.730644226,105.751350403,104.523841858,107.060218811,106.271011353,103.38470459,102.475875854,104.487045288,102.651496887,113.731918335,105.625,109.758613586,1951,111.89
112.309555054,110.441696167,112.750152588,108.867202759,108.326271057,119.323013306,112.277122498,116.413658142,110.207748413,117.556678772,108.991043091,118.793945312,115.305740356,111.400863647,110.823402405,112.145179749,113.628555298,115.068328857,112.309860229,113.932823181,106.598991394,118.891891479,107.256317139,113.313560486,119.659202576,117.344284058,119.459358215,115.211830139,113.846687317,116.8828125,106.696876526,114.881530762,115.283599854,110.432151794,109.668441772,108.80846405,116.981719971,110.342399597,1953,113.39
91.7914962769,96.0255813599,94.2802276611,95.12550354,94.7314224243,93.421257019,94.6981124878,101.720748901,96.2356185913,97.5968551636,97.4735870361,92.577041626,95.912437439,95.2882843018,92.3653259277,91.6719055176,99.1723251343,96.2561416626,97.4529724121,96.539352417,92.8991851807,92.3503341675,95.9723434448,98.1598739624,96.471496582,97.8803100586,95.0253143311,93.8064651489,92.5511627197,93.863319397,93.7003860474,95.0482177734,92.2926712036,92.4735107422,90.0083465576,92.3806686401,92.7967453003,99.1415252686,1956,107.13
111.353668213,109.040176392,113.816184998,115.939567566,109.822097778,121.322738647,113.734725952,112.796035767,112.138381958,118.205322266,111.786628723,117.170570374,109.522834778,109.436386108,117.195404053,115.639648438,108.581245422,110.163131714,121.44190979,109.456420898,113.366821289,116.318092346,113.440101624,113.784790039,113.434623718,113.70879364,122.42124176,111.732597351,112.324966431,116.714332581,122.627815247,114.262695312,114.297454834,112.463272095,106.174926758,117.894493103,117.519104004,116.615379333,1957,125.03
96.2740859985,89.4977416992,93.1372833252,91.6114730835,94.539855957,92.6191177368,91.0877151489,94.0112533569,93.9276504517,94.0759353638,93.2049713135,93.3412017822,90.5087661743,94.8616638184,94.8704071045,89.2254104614,93.866569519,94.3852005005,92.7489471436,91.7648773193,92.281867981,95.8045806885,91.2747344971,90.0383682251,95.4579467773,92.780128479,97.7564086914,95.5885848999,91.2518386841,93.7975540161,87.2947540283,91.5592193604,93.7387542725,94.0354766846,96.0812988281,93.0274734497,88.5458450317,89.0678939819,1961,90.43
104.159561157,109.715797424,107.699775696,106.014472961,105.981452942,107.056427002,106.465148926,109.827659607,98.4903335571,112.074394226,108.497795105,100.379165649,104.679504395,98.0857162476,100.861839294,95.5038375854,106.485969543,103.764877319,103.949447632,102.712532043,105.570259094,105.864685059,103.735794067,107.881439209,101.201881409,101.25668335,104.679084778,104.852012634,103.476753235,106.302085876,104.529090881,108.156967163,113.943084717,105.201797485,102.325294495,104.903015137,104.115333557,103.617141724,1962,101.58
115.676101685,110.575363159,111.641571045,116.511573792,121.531326294,118.473648071,111.033195496,112.62802887,116.033752441,116.856262207,110.232414246,109.248970032,107.106025696,109.961288452,113.696052551,113.500793457,108.291297913,107.951309204,119.959541321,107.362457275,111.134460449,112.68875885,113.141967773,113.45803833,112.411422729,111.533958435,119.18724823,111.170707703,110.678375244,111.295631409,120.256523132,112.358200073,113.343925476,114.585380554,107.961830139,116.91708374,114.207939148,113.672698975,1964,103.57
108.53037262,103.957756042,101.172439575,101.380065918,101.239555359,103.691108704,106.197288513,104.245437622,103.575370789,101.772918701,107.516296387,103.810302734,107.113296509,104.651222229,108.617164612,99.8185119629,107.537002563,102.223075867,101.27129364,107.368598938,102.274024963,104.955070496,100.661346436,105.926231384,101.840881348,103.731269836,108.112358093,103.981391907,107.313606262,105.740982056,104.417274475,107.225753784,103.691001892,101.782966614,106.418395996,101.269454956,104.68963623,106.0184021,1966,107.99
95.3271255493,97.1429290771,98.5470275879,94.511390686,102.813064575,96.4285964966,98.8269958496,101.700401306,94.5948944092,100.407424927,96.5045166016,100.493041992,94.6899032593,98.4488449097,92.2315826416,92.5618896484,89.6724853516,99.9134979248,99.6239318848,102.048782349,95.8511199951,97.0221176147,97.1719512939,96.3466720581,94.4024734497,101.993286133,99.7760620117,98.1170120239,95.5662689209,92.9482650757,103.670021057,96.6881866455,95.4249954224,98.4187469482,95.4806060791,99.4153366089,94.3304519653,105.185752869,1967,102.39
97.6666564941,97.536277771,104.675323486,105.927810669,103.831916809,102.255485535,103.517616272,104.384468079,104.495429993,99.3684234619,104.278068542,96.7629089355,101.892875671,106.688903809,102.6457901,97.8474273682,103.022262573,104.351661682,107.231300354,94.5623168945,99.4037780762,98.1434555054,102.013374329,101.827980042,104.714118958,95.9099273682,104.016677856,100.882896423,102.449768066,102.2472229,104.889015198,102.891670227,102.5443573,97.8834686279,97.7571182251,100.052597046,103.638702393,102.868598938,1970,113.74
112.697341919,110.302253723,116.962745667,113.0651474,111.783599854,110.577934265,113.704559326,116.636161804,116.044586182,110.782608032,119.884368896,119.949203491,115.209877014,124.845787048,120.149200439,113.212768555,111.525245667,112.787628174,109.20199585,111.838951111,110.773750305,116.438499451,113.381225586,114.627593994,117.885185242,126.065483093,115.935394287,118.346031189,115.661560059,119.492454529,113.733566284,116.155151367,110.721717834,118.468635559,125.723197937,113.605400085,118.679336548,120.788246155,1974,106.57
117.234008789,119.410644531,120.824378967,114.939208984,109.5522995,120.170524597,114.456932068,118.840751648,113.749404907,118.047546387,112.362243652,115.829948425,111.602577209,113.098907471,117.217697144,106.570846558,113.37323761,111.819076538,119.111534119,118.167144775,123.335868835,118.574836731,109.643951416,115.095794678,121.356147766,117.488212585,114.860443115,122.788299561,118.843780518,119.016891479,113.032928467,121.515480042,121.903900146,120.094741821,110.227241516,120.373435974,111.191513062,113.783981323,1976,107.48
117.468589783,114.892379761,124.952064514,118.616889954,111.875831604,115.161636353,110.531700134,113.734107971,112.989181519,118.663009644,114.294883728,112.522117615,113.023216248,122.693946838,115.867965698,108.511123657,114.246932983,113.582382202,119.599128723,113.419883728,109.092071533,113.563568115,112.306625366,113.3387146,116.617553711,106.659416199,110.266876221,113.778297424,113.577552795,113.406562805,114.078338623,114.611282349,111.724090576,111.807785034,112.340026855,108.69821167,110.337417603,115.985626221,1980,106.52
99.9958877563,96.6131439209,94.4589004517,91.9216003418,94.1693572998,91.3508377075,94.3389282227,94.1281967163,96.4066467285,95.9151992798,92.5147399902,90.1313018799,92.5360794067,96.5074920654,97.1259841919,95.0554275513,98.269493103,95.7804641724,98.5052108765,93.4948654175,95.8208007812,93.4224777222,91.2658996582,94.9313278198,96.4989471436,93.1528701782,97.49193573,98.394744873,92.4636383057,90.1740570068,101.946922302,94.1310958862,96.3369750977,95.5100402832,99.3603515625,93.0067367554,95.3940887451,93.1453323364,1983,100.62
101.643005371,104.9425354,106.502738953,102.379379272,98.6531524658,104.888801575,97.3062515259,102.108795166,101.681968689,112.734344482,105.474510193,97.9513702393,97.8497619629,105.756584167,100.167266846,99.5318222046,104.581954956,105.217185974,103.8151474,102.708297729,105.757247925,100.320297241,102.593887329,105.995681763,102.957855225,103.051040649,107.365081787,106.328643799,108.919319153,99.5142745972,103.157646179,109.111907959,106.852622986,105.824111938,101.451850891,107.446395874,100.057640076,108.012962341,1984,101.33
116.15284729,111.152862549,115.036964417,118.206390381,116.458274841,123.433876038,117.090324402,116.534202576,115.841033936,119.642883301,114.250076294,119.028366089,114.584190369,122.195472717,117.754394531,125.663146973,121.865509033,115.747291565,119.639518738,112.287895203,118.268173218,119.0962677,116.306907654,117.737319946,116.553268433,115.372367859,124.202041626,111.42124176,117.78553009,120.443405151,129.569793701,114.826080322,117.013237,115.139930725,115.146934509,127.470947266,111.88445282,123.151733398,1985,108.68
95.4820480347,90.0963287354,95.1424255371,91.9042282104,96.2348632812,98.2356414795,94.0263442993,90.7881774902,92.6875457764,96.441619873,92.8153991699,90.6570510864,92.6350326538,94.2201156616,91.9652633667,101.956809998,94.7580490112,95.9633331299,96.22996521,91.7073364258,96.0561447144,96.5366210938,91.0927886963,91.4724502563,92.3857727051,93.5421295166,93.9256744385,95.8347930908,97.3676452637,97.6716995239,99.8852005005,93.9409561157,97.1664962769,93.5666656494,93.7191390991,91.8646774292,96.2331161499,93.844039917,1986,90.04
114.380104065,120.469207764,115.294929504,121.108276367,114.352134705,112.557754517,118.474960327,118.441474915,110.734184265,118.983352661,115.611846924,111.190597534,110.116073608,112.924171448,110.873954773,105.680274963,106.76309967,108.833816528,114.837471008,111.283370972,112.096794128,110.606994629,108.390792847,118.772254944,113.65687561,113.85584259,112.913017273,106.1614151,113.889671326,113.338043213,112.682243347,112.067146301,121.117401123,108.859519958,109.72290802,114.247062683,115.833396912,107.608055115,1989,140.15
103.162727356,93.3135452271,95.9520492554,94.4580841064,93.9397201538,94.9099884033,98.9587860107,95.1182937622,97.5523147583,103.890930176,93.4695053101,90.4259643555,95.7615737915,95.6203918457,100.176071167,96.5128631592,99.4020462036,97.5470046997,95.5149002075,96.7911224365,98.5745697021,98.7559204102,92.4415588379,99.9975585938,94.4228057861,95.6987228394,97.0059814453,93.4526596069,97.1643447876,94.8073043823,108.369842529,94.2281799316,99.6110229492,95.6678009033,95.4251327515,94.5642776489,97.4207305908,93.7141647339,1990,94.64
