keras_MAE2_lgY_relu0,keras_MAE2_lgY_relu1,keras_MAE2_lgY_relu2,keras_MAE2_lgY_relu3,keras_MAE2_lgY_relu4,keras_MAE2_lgY_relu5,keras_MAE2_lgY_relu6,keras_MAE2_lgY_relu7,keras_MAE2_lgY_relu8,keras_MAE2_lgY_relu9,keras_MAE2_lgY_relu10,keras_MAE2_lgY_relu11,keras_MAE2_lgY_relu12,keras_MAE2_lgY_relu13,keras_MAE2_lgY_relu14,keras_MAE2_lgY_relu15,keras_MAE2_lgY_relu16,keras_MAE2_lgY_relu17,keras_MAE2_lgY_relu18,keras_MAE2_lgY_relu19,keras_MAE2_lgY_relu20,keras_MAE2_lgY_relu21,keras_MAE2_lgY_relu22,keras_MAE2_lgY_relu23,keras_MAE2_lgY_relu24,keras_MAE2_lgY_relu25,keras_MAE2_lgY_relu26,keras_MAE2_lgY_relu27,keras_MAE2_lgY_relu28,keras_MAE2_lgY_relu29,ID,y
113.94972229,117.801849365,116.864700317,115.018119812,116.36895752,113.519523621,115.505943298,107.338638306,112.7940979,115.303260803,120.202278137,128.186065674,117.64225769,112.360618591,116.274017334,108.395484924,118.701332092,113.675682068,111.625022888,119.244163513,113.781143188,110.946846008,121.127639771,118.066551208,119.919067383,117.655059814,108.554595947,118.738121033,107.852981567,114.208732605,1418,112.78
87.3771209717,90.7233505249,89.3318328857,96.8025970459,92.4668273926,93.8840713501,87.9919433594,90.3698654175,88.8375930786,93.6341171265,93.583190918,92.0528411865,93.4857635498,91.3254928589,91.041015625,92.505645752,89.3397903442,88.5584487915,89.6745300293,89.6193389893,90.2088088989,91.3123779297,89.3663024902,89.9986419678,88.2974243164,89.9257202148,90.7439117432,93.9341812134,92.6507720947,93.1087188721,7533,85.86
110.150871277,103.299102783,103.35773468,108.263809204,106.674942017,109.292297363,105.212608337,103.039031982,105.54119873,104.061019897,107.252166748,108.135810852,112.004318237,108.011436462,110.645317078,107.271469116,108.687492371,108.989585876,106.716529846,106.498580933,116.169654846,105.40712738,112.055053711,103.362220764,107.795608521,104.247901917,107.378768921,98.2309951782,105.791404724,104.861999512,1270,103.88
91.2299804688,88.5343170166,93.8096923828,99.1503295898,88.5792312622,90.3628234863,92.3746643066,93.1828765869,94.7809829712,92.7700042725,98.3717041016,95.0146560669,93.8045501709,88.2685623169,87.5147171021,91.6694259644,92.4965896606,89.5554122925,88.249961853,92.4939804077,91.7781982422,89.6351394653,86.4209747314,90.6297149658,92.0859832764,88.4902038574,92.521697998,88.7995452881,92.2643585205,91.9957809448,3799,88.87
93.3805236816,90.5827560425,97.4547805786,88.8379364014,93.4805755615,92.7264633179,94.1380310059,99.8308563232,90.3570709229,96.2533493042,95.4538574219,92.5313873291,91.5263595581,92.8870544434,90.2617034912,102.953361511,99.5808410645,94.1348266602,90.7232894897,90.3839187622,93.0075378418,94.4411239624,95.9761276245,95.4422073364,93.9666442871,98.7764129639,97.8429412842,93.8069839478,92.3927154541,92.5655059814,6499,89.46
103.459121704,105.924491882,101.068008423,109.932937622,105.558288574,107.722419739,103.529296875,107.510101318,104.734222412,102.012672424,105.909713745,105.079231262,103.172622681,98.4597702026,106.311286926,109.995574951,96.2465286255,105.428916931,103.655845642,102.161705017,97.8584823608,96.7914505005,105.312744141,105.754447937,108.454406738,100.795646667,108.083847046,112.506912231,104.145118713,106.73147583,5737,97.26
88.9871826172,91.9260253906,90.0380783081,91.2943267822,93.984085083,91.8447189331,91.5348129272,92.1167526245,89.0033874512,92.8084716797,94.5342407227,95.9253387451,91.912727356,93.1073684692,91.4614715576,89.7339019775,92.338180542,90.009979248,95.3983383179,95.3417892456,95.2433700562,90.1436004639,92.320022583,97.5896224976,94.700088501,90.5472946167,95.7869949341,91.4484558105,92.1120986938,92.6417007446,4221,89.22
89.7913131714,93.8323135376,86.6377639771,84.7546081543,92.4275283813,87.6651992798,93.9346923828,93.6943969727,93.4859161377,95.6498794556,87.1957626343,92.1532211304,91.3221359253,95.4876861572,88.8699264526,95.4373016357,94.3114547729,90.1153717041,90.406288147,87.6497421265,90.6135025024,93.9950256348,87.1309890747,89.9783325195,90.6846466064,88.4438171387,87.8884124756,92.7620239258,93.1492462158,90.4836578369,7736,90.42
92.0579605103,92.5505828857,97.0663146973,94.3042831421,90.3569717407,93.5779571533,92.6708221436,89.0712890625,90.1401443481,95.9287033081,88.1499099731,93.5300064087,94.3544082642,90.2220458984,92.2247161865,92.0559844971,90.7100906372,90.6296539307,96.2275772095,90.0699081421,91.7301864624,89.9923400879,89.6954650879,92.6007156372,94.3533935547,89.8170394897,94.0127944946,90.3396530151,96.6974105835,89.9573669434,3448,90.27
94.2228622437,87.1961975098,87.9474182129,90.6175231934,96.3611373901,95.8076705933,94.2673568726,92.7355804443,92.4199676514,93.9072418213,95.4962692261,93.9041976929,90.8036346436,87.7366867065,92.1205596924,94.8639450073,90.8607177734,88.8461837769,92.6282272339,95.3885345459,96.9787063599,91.7010650635,96.3919372559,91.4745101929,93.6982345581,90.3320388794,95.8751678467,93.4378128052,92.4275741577,93.0238647461,7875,90.49
99.8573913574,91.9210891724,93.2408065796,91.2017974854,91.1255722046,93.7698440552,95.3305587769,90.7843475342,87.7601623535,94.4463577271,93.9676055908,96.5589523315,87.9694671631,90.4449768066,89.5037155151,92.7346801758,89.8525314331,94.1431732178,92.1574020386,87.1171112061,91.3118972778,91.6649627686,88.1312255859,99.9429779053,96.9368515015,87.9831771851,90.21043396,90.4320602417,97.7115936279,91.3853607178,5873,89.22
111.897476196,107.327148438,113.12436676,106.556274414,109.458259583,108.572044373,114.613769531,111.287445068,114.414710999,110.855407715,113.912567139,113.401130676,111.198257446,110.660491943,111.53578186,119.282371521,108.597297668,113.882537842,114.62575531,110.277153015,110.622886658,113.199157715,112.324996948,111.355804443,115.776519775,111.175712585,111.59803009,115.575759888,113.86328125,112.926841736,4872,107.5
108.014160156,110.237594604,108.698097229,113.358535767,111.852752686,108.01739502,112.436271667,109.080993652,111.257392883,111.044563293,111.147605896,113.047706604,109.469604492,107.956092834,108.805496216,113.619415283,111.413749695,108.356384277,105.897521973,107.769050598,108.021446228,109.761779785,113.050285339,111.096427917,110.19090271,112.349510193,113.290023804,110.391784668,112.795280457,109.131416321,2396,160.87
67.3188247681,75.5927276611,75.2997589111,78.8673477173,70.4030075073,71.8070220947,75.585723877,73.8777923584,76.1178970337,76.3330078125,70.2813034058,75.9498672485,74.396446228,79.7568054199,71.1859130859,77.1459197998,74.0700683594,78.159942627,78.0842895508,69.3132171631,73.2272415161,79.4591903687,80.4743041992,71.9206542969,73.204788208,68.9089508057,79.1917037964,80.6017684937,80.6547164917,73.9565505981,7851,77.11
92.8528442383,92.3351364136,92.9875106812,88.5070571899,91.2166061401,87.5662689209,90.9428405762,95.2053070068,94.4170837402,92.3222198486,89.9975280762,95.7340240479,91.1070632935,92.0640716553,88.6297225952,94.2949142456,91.1245880127,92.2961730957,87.2434539795,89.7378921509,95.3248977661,91.2442321777,89.6953201294,94.4698486328,91.7502746582,92.1092605591,92.1737594604,91.4585342407,89.6406707764,86.8651123047,4182,91.63
90.0072402954,90.1734390259,95.1507263184,88.7594223022,93.4957275391,93.1627578735,90.1236190796,91.4624557495,89.8576583862,91.2240905762,94.7960739136,94.3987579346,93.5046157837,94.6525115967,88.5065689087,93.0829162598,89.5727920532,92.5935821533,93.5014953613,96.8740234375,96.1076126099,90.6260757446,89.9019775391,91.084487915,93.4021530151,92.0006332397,93.8506240845,93.7402801514,90.7067108154,90.081237793,302,87.26
87.3655166626,90.0853118896,91.4037704468,93.3113098145,88.033782959,87.5384902954,90.5364685059,91.0934448242,90.46534729,88.4747695923,90.1828308105,90.8492050171,91.4265441895,93.609916687,90.6918334961,91.6624755859,90.3647918701,91.757270813,93.2195053101,95.1747817993,96.6524276733,92.5978622437,92.0232162476,87.0921173096,93.8135681152,92.6879348755,90.4016876221,89.0047073364,91.5829391479,90.5992126465,6135,87.22
106.362983704,105.036521912,104.227882385,101.629150391,106.09186554,95.3878555298,102.563644409,102.762916565,103.262687683,106.656524658,105.312171936,111.670394897,103.172187805,103.90460968,98.3625717163,102.665138245,100.19102478,102.165985107,107.74521637,101.015693665,110.821678162,104.875137329,106.185272217,98.7157897949,106.41394043,102.870750427,101.90977478,105.872848511,101.286499023,104.840461731,1883,99.91
94.2319793701,92.7801055908,89.3390197754,91.8024139404,89.4794235229,94.1085205078,92.6732788086,96.7216110229,87.9656295776,94.2968902588,91.9367752075,93.62840271,93.8789978027,93.5635299683,90.1050796509,92.8988037109,91.9394760132,94.0230789185,93.1415023804,89.4292144775,96.3319244385,91.846031189,91.9003067017,92.1850662231,94.5698699951,89.1667556763,94.4621353149,96.1991271973,98.3970565796,93.7103347778,2837,91.03
110.356086731,105.503288269,108.095550537,106.969978333,100.889587402,109.485733032,108.852043152,107.549530029,110.943687439,106.017578125,108.895256042,109.534324646,111.408088684,107.406417847,108.74041748,111.589729309,107.047096252,106.69506073,107.410598755,108.609733582,103.513565063,111.261360168,115.401687622,112.495834351,112.135635376,113.588371277,107.943405151,110.744857788,112.207717896,106.654220581,5717,109.08
92.3942184448,91.9554138184,91.7273025513,89.1628723145,91.1597442627,93.4112014771,92.2150878906,90.1630935669,82.1689834595,92.3618774414,91.4074249268,95.774810791,90.216178894,93.8182983398,89.9717483521,95.8191986084,91.7588043213,89.8969039917,89.7568435669,88.643119812,95.9050216675,91.3503723145,92.8405151367,91.7579956055,91.9658126831,92.224105835,89.7202148438,90.6332473755,88.9458770752,91.3326187134,7476,92.98
105.28465271,103.120063782,99.2740859985,100.988067627,97.3578491211,103.139961243,104.48500824,107.847434998,109.39402771,97.1516036987,98.7133178711,104.220863342,103.248565674,102.354675293,103.357292175,107.959381104,98.5628585815,101.620048523,101.69417572,104.456367493,103.857406616,102.720916748,99.109954834,101.512634277,101.957000732,102.673225403,108.652496338,96.9435424805,103.087226868,96.9755554199,7097,98.75
114.484512329,116.040939331,112.90436554,109.621482849,113.659790039,110.860191345,114.616706848,111.258460999,112.190010071,110.76121521,116.61416626,116.649421692,111.237846375,113.559074402,114.037025452,112.513816833,114.089828491,118.264625549,118.347427368,109.596549988,107.107833862,112.253456116,117.177856445,111.069976807,115.999938965,112.209716797,109.313613892,118.926780701,112.487640381,113.854560852,596,114.34
90.7393341064,90.5965881348,87.5265579224,91.2932052612,90.442489624,92.5466842651,92.7735137939,89.212852478,95.4588775635,92.3640441895,96.8895568848,89.2275695801,91.7076644897,90.2378463745,88.1573638916,91.8693161011,89.9146881104,92.5962600708,94.8615036011,96.2277984619,89.8206481934,93.5807189941,89.7659072876,94.9090881348,91.4874420166,89.6140975952,91.9134902954,96.424407959,91.4661407471,90.6565704346,5216,104.41
91.7081451416,93.4973068237,90.1948242188,90.9760894775,85.3020629883,92.9763717651,91.2218856812,89.0882415771,91.1700057983,90.7114868164,95.1542510986,91.814239502,93.5799636841,90.3361358643,91.3074569702,90.6180114746,88.38697052,92.0761489868,93.5674819946,86.425201416,96.2286148071,90.3652877808,89.6119308472,86.9969482422,91.3956451416,93.8885116577,94.2395477295,89.6421127319,93.7462081909,96.2798995972,7830,84.72
91.3379440308,87.5849609375,89.2496185303,93.4016723633,88.4424819946,91.2809906006,91.1089782715,91.5249176025,91.4542617798,96.1495895386,92.0667266846,94.0487136841,94.5472640991,92.5586013794,92.6945877075,92.1918487549,91.5623474121,86.2969665527,92.5911865234,91.2771072388,90.698059082,90.9827575684,93.7907409668,90.3975219727,94.0729827881,88.8814620972,93.7087402344,93.1575241089,92.5133972168,89.4183273315,6037,91.84
102.822189331,102.415481567,92.7443313599,101.497238159,93.896156311,102.975967407,103.642181396,102.716072083,100.46925354,102.918106079,104.682403564,99.805015564,104.394386292,101.899253845,98.7997741699,106.187591553,99.7558288574,101.462585449,100.343307495,104.515090942,98.342338562,101.930862427,108.385429382,104.017105103,107.194534302,104.452156067,108.698127747,109.040046692,100.450332642,101.475860596,887,104.07
110.999603271,109.775558472,110.621452332,112.499572754,115.786651611,106.910057068,114.807785034,105.334350586,116.981613159,110.831169128,107.736045837,106.583564758,114.683944702,113.937026978,110.434799194,113.125457764,112.026237488,111.712371826,113.728996277,108.347099304,110.120223999,113.458396912,114.696510315,110.755805969,107.139328003,109.296081543,109.891365051,108.246101379,107.933792114,110.714332581,1367,108.68
109.906616211,116.698730469,116.278427124,107.563446045,106.385856628,108.613021851,113.22353363,104.949012756,106.560501099,108.645523071,109.814033508,110.915153503,110.516441345,104.838195801,114.230911255,110.720359802,104.471672058,111.748054504,113.030227661,106.667167664,109.275718689,111.379325867,102.924865723,113.488731384,111.483009338,107.055450439,110.750038147,107.884536743,108.435180664,110.470062256,3752,107.4
112.321220398,111.461761475,113.967468262,110.420036316,104.967674255,107.975357056,117.462791443,112.777534485,109.154090881,111.536598206,110.709396362,118.361053467,113.490859985,108.73626709,109.47518158,111.710968018,112.149642944,112.312797546,115.093338013,112.918235779,111.3385849,107.316207886,107.750717163,115.061325073,115.153564453,112.194030762,106.513320923,117.30027771,109.400154114,109.829299927,4724,122.65
108.192985535,103.704277039,110.221755981,106.374076843,105.812515259,111.488197327,111.283256531,109.278877258,109.509918213,109.437736511,103.850364685,113.203453064,111.015632629,111.177383423,109.036071777,111.664176941,110.401657104,112.206069946,107.674758911,108.914176941,109.651847839,110.910713196,110.896034241,109.931549072,107.225891113,112.369041443,108.992286682,106.383644104,104.449760437,105.672729492,7195,106.88
114.463493347,112.661109924,113.008003235,110.037971497,111.255218506,112.33694458,111.391387939,109.683563232,108.334106445,108.297637939,115.830451965,110.042289734,116.215248108,106.323638916,110.031341553,111.696708679,106.13760376,111.651092529,107.504837036,110.241165161,107.50075531,110.841278076,107.276229858,112.2760849,112.617897034,113.690368652,111.320411682,112.069190979,112.94052887,112.014442444,6236,108.93
113.154777527,112.351501465,107.3204422,107.86631012,112.254600525,103.083564758,110.630943298,113.026138306,109.657341003,112.814025879,109.192359924,111.750709534,115.569885254,101.759643555,104.056785583,108.434196472,110.108055115,109.320014954,107.237808228,106.898902893,116.85987854,108.214309692,114.949066162,107.387229919,107.215942383,113.106712341,110.472076416,112.607391357,112.128166199,109.238380432,3859,104.87
118.485626221,117.730773926,114.507232666,111.075363159,115.303611755,113.087921143,115.494377136,115.007469177,111.923751831,115.18006897,119.406364441,127.598724365,117.395080566,112.141471863,123.179244995,116.843017578,115.654441833,112.747123718,118.536170959,118.873596191,111.115371704,113.362510681,114.681762695,116.902740479,119.844467163,113.752182007,114.344276428,119.023948669,107.490615845,113.340179443,2227,121.03
89.8427581787,90.2914581299,86.5479660034,90.670211792,92.9513702393,88.7950515747,95.022315979,93.9176483154,90.1504821777,94.7647705078,95.1485748291,92.9484100342,90.4915618896,89.6117401123,89.1915664673,88.9624557495,94.0734024048,90.5241851807,90.8343200684,90.5126495361,89.1622161865,92.0754623413,90.718208313,91.4197616577,90.4210662842,88.0567932129,93.1545791626,92.9360275269,91.568145752,91.6039886475,7481,89.79
86.0908966064,92.680770874,91.6203155518,89.2498703003,89.8946380615,89.7084960938,91.7033691406,89.9907608032,87.4084701538,89.4496383667,87.3312911987,93.129699707,92.7272796631,96.2183227539,90.0135040283,91.7147293091,87.6218719482,94.666557312,96.2143859863,90.9972381592,95.4610519409,90.6146316528,93.6338272095,89.662109375,89.9483718872,90.1371765137,95.1740264893,91.1276702881,98.5838012695,91.9093322754,4813,97.04
71.0563812256,75.6150360107,77.2368087769,79.0911941528,74.3829498291,72.1277694702,76.3011398315,77.1493225098,80.2189712524,72.2928619385,73.4100265503,76.392250061,74.6898193359,82.0508804321,77.5941772461,74.7186660767,73.7077407837,78.3800048828,77.6705169678,70.3203582764,74.0572738647,80.1530151367,74.7523727417,80.7874450684,76.4791259766,78.76927948,69.2908172607,76.2610855103,68.6697387695,77.1217422485,6456,74.22
108.685012817,111.393516541,109.480308533,109.345153809,110.408943176,108.618125916,112.402763367,104.887802124,109.569587708,107.34941864,110.811233521,112.63331604,109.952629089,107.631309509,107.128929138,113.138999939,108.569992065,110.075485229,105.836174011,110.020492554,104.324287415,113.000228882,113.426734924,111.013160706,109.000228882,111.602348328,108.892158508,110.476028442,101.677993774,107.180915833,634,113.98
94.440032959,91.5260009766,88.412322998,91.0501480103,96.8890991211,92.8523788452,97.0733032227,95.6148834229,91.4802780151,97.0325546265,92.6770172119,91.1998291016,91.1108932495,93.9265060425,88.6303405762,94.0125732422,92.7997894287,94.4140777588,93.65990448,96.3450241089,90.7182235718,92.9343414307,86.9503707886,92.5022201538,96.7758483887,97.8782653809,92.4191207886,91.9926605225,89.6597442627,95.8765335083,5601,90.46
