keras_MSE2_tanh0,keras_MSE2_tanh1,keras_MSE2_tanh2,keras_MSE2_tanh3,keras_MSE2_tanh4,keras_MSE2_tanh5,keras_MSE2_tanh6,keras_MSE2_tanh7,keras_MSE2_tanh8,keras_MSE2_tanh9,ID,y
91.6689834595,92.0178451538,91.8723907471,93.9290771484,92.1562194824,91.8347244263,91.3738937378,92.1521606445,93.4206466675,92.2514724731,2023,99.06
92.903678894,91.9303436279,96.8391036987,92.2739028931,92.9823608398,98.5558700562,97.0997695923,96.6238098145,103.553474426,93.7357254028,136,88.82
102.269523621,102.979148865,102.371910095,102.576820374,102.514671326,98.1884918213,102.627120972,103.207641602,101.898147583,102.716659546,7176,116.79
113.994110107,113.266197205,113.254142761,111.783813477,113.487541199,110.248458862,113.447525024,110.626373291,113.90499115,114.193328857,847,103.98
113.552230835,110.580963135,113.267341614,113.047019958,113.430984497,109.007492065,113.318473816,108.469161987,113.916687012,112.766174316,683,103.67
113.532524109,113.789863586,114.20098114,111.849945068,113.026519775,113.059005737,113.782562256,113.154792786,113.923179626,105.235374451,7058,112.26
96.9836196899,92.3483047485,92.5239715576,92.5574798584,92.1444015503,92.7640075684,93.1166687012,95.8627166748,94.4742660522,97.25730896,1213,128.25
107.360038757,102.350280762,105.772399902,102.774734497,102.801643372,103.374763489,103.50957489,108.563369751,103.023429871,102.463050842,6635,98.67
113.516044617,113.707542419,115.901634216,107.980865479,113.638771057,113.377731323,115.473556519,109.257362366,115.102043152,110.261482239,6277,106.97
113.563529968,114.450149536,114.242362976,113.371200562,113.579872131,115.052131653,115.545516968,114.234039307,113.396644592,112.769645691,5269,115.44
102.79057312,102.359092712,103.588432312,104.388427734,102.489883423,101.533103943,102.795227051,102.818107605,103.132743835,106.459442139,938,118.18
113.991523743,114.411331177,113.655853271,113.592910767,114.280593872,115.047927856,113.485054016,113.998840332,114.025878906,113.882270813,4785,114.58
113.8620224,113.766357422,113.655914307,113.723426819,113.782928467,113.107292175,113.487068176,114.208213806,113.406173706,113.583862305,4937,116.42
94.8846511841,91.6047286987,91.834564209,95.8435821533,92.2126998901,92.0391387939,93.2319564819,88.9862136841,92.253692627,92.0741500854,2873,91.9
92.391494751,92.4242019653,92.402557373,94.2320098877,93.6819992065,92.0291137695,94.0944824219,94.5413284302,92.1641693115,95.701133728,3665,90.76
91.9684371948,94.2122344971,91.8797073364,92.2430648804,93.1702651978,91.8715591431,96.4293365479,92.4194717407,92.5929641724,92.0509262085,8382,88.93
103.284431458,103.754516602,103.48059082,103.364776611,103.406242371,110.294258118,104.838188171,103.475227356,102.434211731,102.920387268,5028,106.41
90.2617034912,94.8040847778,107.002998352,92.0031051636,99.5223083496,93.8140792847,91.8644485474,104.046981812,93.5889816284,92.1626281738,4782,108.58
113.996284485,113.78754425,113.577201843,113.503311157,113.679443359,113.122764587,114.446891785,114.047668457,114.008460999,114.255447388,4373,107.26
113.411064148,113.778442383,113.622116089,113.366691589,113.359169006,113.124221802,112.393424988,111.079681396,113.96622467,112.76512146,7867,108.71
102.802215576,102.370002747,102.821983337,102.565658569,102.347358704,101.847373962,102.443374634,103.833335876,102.364936829,102.394989014,1709,101.76
113.742858887,113.789726257,114.237915039,113.547653198,113.679450989,113.120597839,113.480209351,115.579170227,113.396194458,113.839241028,3514,110.94
113.999343872,113.535957336,113.264945984,113.447319031,113.760147095,114.137184143,114.168174744,112.913299561,113.967658997,113.543373108,1922,110.7
102.998184204,104.833229065,103.61239624,102.822761536,102.734069824,103.422195435,102.3412323,103.430862427,102.873458862,103.229316711,3684,98.81
103.138122559,103.927558899,103.589096069,104.303909302,102.959815979,107.327827454,103.991737366,103.595726013,102.674697876,102.276199341,5387,112.8
108.403343201,113.713493347,113.367652893,113.718177795,113.695503235,115.011146545,113.768585205,113.988464355,114.907341003,113.804153442,2464,108.52
106.360549927,103.574829102,103.217933655,104.005363464,104.06539917,107.760444641,102.882591248,103.688011169,104.436050415,102.89679718,3251,109.37
102.849586487,106.113754272,106.684402466,102.531974792,102.318206787,103.208824158,104.916870117,104.479118347,104.513320923,106.158370972,4609,100.95
96.857749939,93.3435058594,91.7325820923,91.9507904053,91.8730545044,92.5386581421,92.0012054443,92.1677703857,91.7099456787,92.1187591553,6597,89.47
92.2966842651,92.4612808228,91.7902145386,97.0890045166,92.0144958496,92.0831451416,93.2118988037,92.9569320679,92.27368927,95.3613967896,5492,98.44
104.838104248,103.817901611,102.691871643,102.401748657,104.113220215,105.8800354,101.511421204,104.466682434,103.029289246,103.954025269,5689,97.51
102.456710815,96.0323028564,92.6211700439,93.3108825684,96.8997955322,98.8392410278,92.378868103,95.7992630005,96.1771850586,97.4746017456,2844,93.87
91.8446350098,91.7594528198,91.3012237549,92.1841049194,91.5977401733,92.4211578369,94.8997955322,92.4315109253,92.0355224609,92.2846221924,7550,90.2
113.908172607,113.787498474,114.223175049,113.367645264,113.592201233,110.134620667,113.319862366,115.630981445,115.146865845,114.277549744,3592,110.01
113.752204895,113.760536194,113.129005432,109.679107666,114.272331238,109.148513794,115.158683777,115.18838501,113.384162903,112.76713562,1739,107.36
92.2631378174,92.4938812256,94.0182876587,92.5750350952,96.5271072388,95.8862228394,98.7483444214,95.7829208374,95.3882522583,91.7413635254,1039,90.34
113.561973572,113.707931519,113.258468628,113.366973877,113.339561462,113.083518982,110.932304382,113.984275818,113.995193481,113.885147095,2257,109.63
113.990013123,113.047988892,114.246482849,114.101119995,114.278762817,113.387306213,113.31073761,108.929756165,111.970458984,113.573890686,401,108.28
113.558921814,113.266365051,113.259094238,113.481369019,113.486953735,114.383773804,113.791488647,114.054611206,111.596549988,114.129722595,1199,104.67
91.8220062256,92.4359054565,94.4453430176,92.3892669678,92.2271499634,91.9463653564,92.487739563,92.2125320435,92.1781616211,92.3248825073,8374,102.33
113.746055603,113.759536743,113.263999939,113.631454468,114.280380249,113.113769531,113.320663452,113.668807983,113.961769104,113.815826416,6010,111.04
113.98311615,113.597015381,113.643249512,112.600273132,113.110244751,113.125549316,109.579444885,114.207931519,113.393836975,113.848930359,7340,106.96
113.271270752,113.253318787,114.231552124,113.087661743,113.305534363,113.382202148,113.32219696,114.022247314,114.012207031,113.566604614,3689,122.31
93.4419784546,93.0100250244,96.5919570923,92.3850860596,94.8517990112,95.5914306641,94.2620391846,94.2443237305,96.4503707886,97.1648330688,5291,90.98
95.350402832,92.3796463013,93.0352783203,92.3936767578,93.8484649658,92.0147476196,92.5082015991,90.0109024048,91.2018737793,92.2810897827,5872,100.57
113.753662109,113.707267761,114.231773376,104.837928772,111.684692383,113.110710144,113.821159363,107.147865295,114.019493103,113.682098389,2788,108.57
113.746765137,111.35408783,113.264892578,114.139785767,108.788009644,113.107421875,113.460327148,113.781356812,113.400032043,111.352790833,7563,106.74
113.540374756,113.659408569,113.260032654,113.411697388,114.290855408,113.09929657,113.429161072,113.6692276,113.376609802,113.589187622,2557,104.37
113.455566406,114.450279236,115.909690857,113.361419678,114.200958252,113.378967285,113.787010193,114.126625061,115.055358887,114.234596252,1799,141.31
113.71157074,113.705482483,113.655151367,113.713470459,114.272506714,113.207015991,113.467262268,113.80745697,113.302848816,112.771339417,5033,116.41
113.888999939,114.424324036,114.228782654,113.510635376,113.713554382,115.053070068,110.092773438,110.788780212,113.930953979,113.694892883,4056,109.13
92.2469787598,92.3795700073,92.740562439,92.4177856445,92.0053787231,95.6956558228,92.0630187988,92.4555969238,96.491104126,95.7925567627,2286,88.95
77.7887573242,77.8747329712,76.7488098145,77.4738540649,77.7465744019,77.657409668,77.4332733154,77.5360107422,77.1941223145,77.5369491577,8133,75.9
91.7887954712,96.3392944336,95.9718704224,96.904624939,102.376037598,93.5711669922,97.0979003906,97.1714859009,96.6714401245,96.8569946289,6083,89.87
96.2019424438,91.9414520264,91.4901504517,92.5848922729,92.1884155273,98.8101119995,103.613105774,92.4943847656,95.3196105957,95.7188110352,4745,89.81
93.1159591675,92.4706344604,91.6391677856,92.9700088501,92.0016784668,92.4252853394,92.0753707886,92.1767883301,92.2402267456,91.3547210693,3258,95.8
104.599578857,107.71031189,109.922981262,107.418319702,103.387016296,104.491661072,106.703491211,104.343490601,109.227836609,109.832702637,2147,128.14
92.2133407593,92.5085449219,91.8347702026,92.2323989868,91.5089569092,93.1600646973,95.9066162109,91.6617126465,92.2163391113,93.0196151733,6720,88.98
95.1156234741,102.356002808,92.1563949585,96.8347549438,92.6691055298,109.72039032,97.4098892212,92.2613754272,95.6377182007,95.1592407227,4197,89.89
93.6626205444,96.2270889282,92.4898910522,96.0670623779,96.6633758545,92.8742752075,94.3808746338,94.0572662354,92.7312774658,94.6603851318,3702,85.83
93.0243911743,92.2923049927,91.619468689,92.2631225586,91.9370956421,92.7635421753,91.5138549805,92.434173584,92.0406951904,91.7250823975,7734,88.58
113.99256897,113.783340454,114.225601196,113.371803284,113.468551636,115.051055908,115.554550171,115.740646362,113.411628723,113.905570984,1610,110.64
94.2022781372,95.8325271606,103.328445435,95.5795135498,93.7920608521,97.3213500977,98.2300643921,93.6811523438,96.9296875,97.2173156738,5915,91.68
92.9175262451,91.9902572632,91.5362243652,92.2476654053,92.2278900146,92.3915328979,91.6635360718,92.2283706665,91.5879135132,92.0140914917,495,90.47
76.9579238892,77.1467514038,80.4986190796,77.2186203003,77.0870895386,79.3181152344,78.2753829956,77.555267334,80.5564422607,80.960395813,8306,82.79
77.060798645,77.0270004272,76.767829895,77.3879394531,76.6239700317,77.6424331665,77.676399231,77.496887207,77.1450042725,80.5015487671,5448,86.16
113.857681274,114.448242188,113.268173218,113.649665833,113.332450867,114.646095276,113.79875946,114.056732178,113.401885986,113.898872375,5659,124.75
102.88143158,102.472175598,102.993759155,102.606651306,102.68057251,112.758537292,102.714355469,102.657371521,102.580322266,104.961936951,2797,100.75
102.395202637,99.9852981567,101.069709778,95.6012115479,97.1346206665,97.2535018921,97.5397338867,93.6469497681,96.6386108398,96.0355224609,5635,93.77
93.1899032593,92.6661911011,92.4991989136,97.3614501953,92.0302581787,92.0333709717,93.4657440186,93.8940963745,95.3476715088,97.1963653564,7065,97.74
93.0111160278,91.5028686523,91.7314529419,91.9543151855,92.2583694458,91.6285705566,91.5251617432,92.3515625,92.0161437988,91.755859375,549,90.93
113.898468018,113.258125305,113.654632568,113.366371155,113.332885742,113.377784729,113.472557068,113.000404358,113.40397644,113.874687195,5119,110.0
91.7322769165,102.510116577,91.7485351562,92.297203064,92.3795776367,96.9869613647,92.1966171265,91.5136795044,94.9132843018,92.4506988525,3143,92.39
92.6178741455,92.4628219604,91.7437210083,96.0326156616,91.9822235107,94.2062530518,92.5517425537,92.5140686035,92.107635498,92.0459289551,6854,89.2
95.59790802,97.276008606,91.7493896484,92.3024139404,92.3567123413,91.6743011475,91.3257751465,92.047668457,92.4797592163,91.1371765137,2658,85.92
93.395149231,91.9486312866,93.0970306396,95.5161361694,96.3716888428,91.7977981567,96.9637069702,96.4953918457,94.4329986572,91.7959747314,5894,87.17
92.6038970947,91.8513717651,92.2958908081,92.2292480469,92.0228652954,92.3628005981,96.6674194336,93.0511322021,92.0597381592,97.0986328125,8417,110.85
91.6333618164,91.783706665,90.9387512207,91.9557113647,91.5037231445,92.7118606567,92.5602874756,92.3147583008,92.0440826416,92.3013000488,5390,130.6
93.121055603,91.6728515625,94.9443435669,94.8305587769,96.2999038696,92.5664291382,92.9691848755,92.1691436768,92.139175415,95.2040863037,592,92.62
99.8437271118,91.9744644165,92.4497375488,92.3688354492,94.8327102661,96.054107666,92.4286270142,92.2442703247,95.976020813,92.05103302,520,88.42
95.5899200439,96.9719238281,96.5464096069,96.0558853149,92.1915893555,96.2980499268,97.5861968994,104.6460495,100.46950531,92.5831680298,34,82.62
113.743156433,113.258522034,113.264396667,114.094490051,113.334571838,113.115203857,113.986785889,114.243011475,113.395027161,111.062690735,6632,113.72
93.0006637573,91.4617996216,91.7442016602,92.2171707153,91.5725021362,96.1970214844,91.5843505859,92.518989563,94.6681289673,92.8256225586,2545,91.38
77.2565765381,80.0999603271,80.5245285034,78.5805435181,77.2565536499,77.6787567139,77.510345459,77.5051345825,77.5105361938,77.5188064575,6303,77.25
104.167175293,105.030319214,105.911094666,102.755310059,102.538909912,104.136222839,103.353370667,102.837547302,102.141403198,102.279121399,4020,95.35
92.263092041,91.4874343872,91.5509109497,92.3893585205,92.441696167,92.8321380615,92.754234314,92.3043365479,92.8560256958,91.7675857544,4023,91.59
92.5378723145,91.9880828857,91.7200469971,92.6536178589,92.5317840576,95.9394378662,91.4994735718,92.426109314,92.5863800049,92.3143386841,2626,94.83
102.249214172,103.141357422,103.82118988,102.70753479,102.996246338,103.413200378,106.907569885,103.146858215,103.376556396,102.845809937,3863,99.03
113.985939026,113.639282227,114.230064392,113.593650818,113.332855225,113.121841431,113.320701599,111.765541077,113.936538696,114.26726532,5170,110.1
99.6196289062,91.4387283325,97.3035736084,98.0576171875,100.353935242,92.1313171387,93.6629714966,92.6042785645,96.540473938,92.1109085083,3959,91.13
93.1776733398,96.2569046021,94.757484436,96.9526443481,101.528541565,97.5221633911,91.5989990234,92.4175567627,97.174156189,91.8675384521,5386,93.83
92.2495803833,91.9810256958,91.6059494019,92.2071304321,92.165763855,92.0098190308,91.846496582,92.4285430908,92.940574646,92.34740448,5365,93.6
92.6512374878,91.3204803467,91.7376937866,92.2413787842,91.9018554688,92.544128418,92.4790115356,91.7347183228,92.307144165,92.2994995117,2339,100.81
113.551170349,113.258293152,113.258827209,113.574325562,114.268745422,113.087638855,113.457092285,113.968383789,113.991836548,114.18712616,4298,110.2
92.4411697388,92.7154388428,92.3319091797,93.0844345093,92.2287216187,92.6405715942,92.7414855957,91.7828369141,92.4145126343,97.55052948,4775,97.69
93.9925384521,90.9853286743,91.5573425293,92.1317062378,92.4059066772,93.4540710449,92.5685806274,93.9257354736,92.3800506592,91.7605514526,2859,91.32
113.902275085,113.667396545,114.219955444,113.669372559,113.77457428,114.63067627,115.551338196,114.046585083,115.145950317,113.83380127,2405,111.5
94.1576843262,92.330329895,95.0211791992,95.467010498,99.5753326416,95.8443374634,96.6363143921,90.7150421143,96.5414733887,97.0543441772,3732,91.43
113.993080139,113.772026062,114.224334717,111.160697937,113.762260437,113.109420776,108.650871277,109.79875946,113.959182739,113.002067566,3292,117.71
92.6470031738,92.4554977417,92.1189575195,92.2796325684,92.3671646118,96.0562362671,91.236579895,92.5717926025,92.2511291504,94.4177398682,4259,91.6
94.4840927124,93.7225723267,94.509147644,96.282409668,94.813911438,96.1311264038,95.9807739258,93.909576416,94.6905517578,92.3776245117,6524,93.28
92.2582015991,95.8193588257,91.7851409912,96.0484695435,92.4865951538,96.222984314,103.263755798,98.9693756104,92.4670333862,96.367225647,4955,94.28
113.991279602,113.599876404,113.247695923,109.607955933,113.314437866,112.911148071,114.048744202,113.931556702,113.779960632,113.478111267,7882,106.16
91.8816375732,91.8651809692,91.9474716187,92.3978881836,91.8902282715,91.6293640137,91.462638855,92.2700119019,92.047958374,92.1639022827,217,92.5
113.489028931,113.514938354,114.242851257,113.443115234,113.329528809,113.045379639,114.745109558,114.044288635,113.379867554,112.765045166,269,116.73
102.728256226,100.575759888,102.412757874,100.096954346,102.1300354,101.749229431,100.854095459,102.248970032,101.718223572,102.424736023,8350,99.68
