keras_MSE3_sqr_relu1,keras_MSE3_sqr_relu2,keras_MSE3_sqr_relu3,keras_MSE3_sqr_relu4,keras_MSE3_sqr_relu5,keras_MSE3_sqr_relu6,keras_MSE3_sqr_relu7,keras_MSE3_sqr_relu8,keras_MSE3_sqr_relu9,keras_MSE3_sqr_relu10,keras_MSE3_sqr_relu11,keras_MSE3_sqr_relu12,keras_MSE3_sqr_relu13,keras_MSE3_sqr_relu14,keras_MSE3_sqr_relu15,keras_MSE3_sqr_relu16,keras_MSE3_sqr_relu17,keras_MSE3_sqr_relu18,keras_MSE3_sqr_relu19,keras_MSE3_sqr_relu21,keras_MSE3_sqr_relu22,keras_MSE3_sqr_relu23,keras_MSE3_sqr_relu24,keras_MSE3_sqr_relu25,keras_MSE3_sqr_relu26,keras_MSE3_sqr_relu27,keras_MSE3_sqr_relu28,keras_MSE3_sqr_relu29,keras_MSE3_sqr_relu30,keras_MSE3_sqr_relu31,keras_MSE3_sqr_relu32,keras_MSE3_sqr_relu33,keras_MSE3_sqr_relu34,keras_MSE3_sqr_relu35,keras_MSE3_sqr_relu36,keras_MSE3_sqr_relu37,keras_MSE3_sqr_relu38,keras_MSE3_sqr_relu39,ID,y
78.4515075684,72.0553741455,81.5247268677,76.3272781372,74.6247711182,81.2218551636,77.9124679565,81.7479171753,69.8233261108,77.238319397,78.2031097412,75.0844192505,83.8040161133,70.7811355591,74.1181335449,82.001991272,73.6883926392,76.7575531006,71.6935806274,78.8953933716,78.2622528076,78.7137985229,79.1955795288,76.9741287231,82.4930419922,77.75390625,71.9650268555,74.8359909058,82.8196029663,83.8896484375,78.5509567261,76.3533935547,76.4262237549,76.5465927124,76.7582397461,74.7383880615,76.2889251709,79.4279403687,2741,75.79
91.2330169678,94.400390625,86.9048156738,91.2734832764,87.4139328003,90.1601638794,89.6610565186,94.8589782715,88.4831161499,86.8566207886,89.9061813354,85.7035598755,90.3136291504,88.9698944092,95.3459014893,102.849159241,88.708984375,81.4399108887,91.359916687,102.584564209,98.6979217529,91.245880127,91.6456680298,92.4096603394,88.5304031372,90.908164978,92.8449172974,87.5986175537,89.1212997437,93.9252624512,93.3874511719,97.9579238892,91.2905578613,85.5615463257,88.4587936401,86.9022750854,87.4794921875,97.7132263184,2742,87.58
99.5360794067,101.561973572,105.485054016,108.602157593,100.329116821,100.406158447,103.239624023,102.127632141,94.5632781982,109.885108948,103.180664062,104.057739258,104.357177734,97.0919036865,106.260398865,104.785713196,91.8280792236,105.269447327,99.9007492065,107.768180847,105.034172058,98.3235855103,111.712013245,102.401405334,90.6173706055,105.664901733,96.1802825928,92.1620025635,105.812393188,95.6388778687,98.2425384521,107.393722534,101.457237244,97.5069580078,102.216049194,109.350975037,109.596183777,96.7741088867,2743,103.31
92.7749252319,92.7047576904,90.8033905029,94.5352401733,104.220108032,92.4300689697,83.1562728882,95.1206970215,89.1279220581,93.4123687744,93.0507202148,91.2986831665,85.8595809937,88.3548660278,95.6903533936,93.962638855,91.0959396362,89.1305923462,92.0394744873,89.6983718872,99.990196228,92.7238235474,93.0290527344,89.8029556274,94.5538406372,87.2827987671,85.4121932983,100.201438904,92.9807815552,98.8518829346,88.5661697388,91.9258728027,91.1095962524,94.4971160889,86.8723297119,90.9541091919,96.4646911621,92.9751586914,2744,92.82
108.238601685,106.235038757,103.930259705,98.8253555298,100.054672241,104.654533386,104.834396362,106.541938782,104.635093689,104.23449707,101.746063232,103.324707031,105.801368713,103.971679688,101.374526978,96.8714599609,111.139930725,92.8816223145,107.181144714,105.716339111,98.0618133545,101.387336731,97.4706497192,97.7222442627,101.406257629,100.921432495,97.6297454834,101.093688965,102.210319519,100.140220642,99.3080673218,107.639793396,100.251716614,100.87298584,100.113426208,97.7715377808,100.997177124,110.55406189,2745,104.34
113.093696594,109.61139679,119.027557373,119.876472473,110.8724823,128.606262207,120.483207703,106.525192261,114.696403503,110.274154663,109.854301453,109.868171692,111.58769989,122.241790771,119.569313049,118.584487915,110.081718445,115.236679077,115.002601624,111.081550598,112.311431885,116.106925964,129.763565063,120.067085266,111.021568298,115.052246094,111.496932983,111.065887451,115.490318298,107.868354797,109.904541016,114.598899841,118.335121155,116.843078613,114.673706055,110.993759155,127.15120697,110.573074341,2747,109.25
91.0679244995,94.8674316406,88.1431274414,90.7570648193,94.5176773071,93.8840637207,91.645942688,96.1491622925,92.2236862183,95.2528610229,97.7596130371,96.6648254395,90.1209793091,92.9125289917,97.4101028442,91.4430999756,91.3676452637,90.0922851562,87.7075958252,90.8105697632,95.595703125,84.5554046631,91.3462219238,89.4981307983,97.5763397217,91.7908859253,88.4362792969,88.0551376343,93.1806259155,96.67993927,93.6539077759,93.2132339478,91.1420974731,95.0451660156,96.5960693359,93.9940338135,107.230201721,93.8523712158,2748,88.79
99.8221817017,101.165428162,98.7767105103,97.0194244385,86.8384170532,98.1290054321,91.7127151489,99.9879302979,93.3235931396,87.0648803711,97.2076873779,87.7001876831,97.0913391113,99.5473861694,94.5298614502,96.3662338257,95.6142044067,90.2261199951,91.4605941772,97.3789901733,91.2006454468,91.1995315552,94.735458374,92.4674072266,95.5626068115,95.2921218872,94.6863632202,89.5196456909,94.1881866455,94.2878417969,86.8934555054,93.7981796265,95.2300338745,92.2462005615,95.3964538574,89.229347229,92.4942016602,98.8934555054,2750,94.02
120.480819702,106.708740234,103.401687622,106.67010498,100.374763489,100.394271851,105.62689209,111.476852417,103.210113525,105.20149231,101.744430542,105.198753357,103.662696838,105.942749023,109.366394043,105.557884216,97.4041900635,102.053993225,103.002029419,101.246749878,101.833930969,107.551498413,106.935974121,104.139045715,106.728820801,104.305664062,95.033454895,99.4053344727,100.249160767,98.1721878052,107.310943604,100.019325256,111.186264038,107.548484802,95.0638046265,112.499755859,109.863494873,99.2667922974,2754,98.32
93.0176086426,98.0107269287,89.9028320312,94.4344329834,87.3400115967,94.9165878296,94.4009246826,97.2361831665,92.845741272,95.9004821777,99.3522644043,96.3260726929,97.522102356,93.0011825562,102.628860474,95.757194519,89.5754852295,97.935874939,86.3845977783,96.2034759521,101.13130188,88.3805389404,91.6419830322,93.6555862427,103.062980652,96.2550811768,96.5550384521,87.907951355,92.096572876,98.3869171143,93.7587661743,93.7961273193,98.1653060913,95.7007598877,96.3790206909,92.4015197754,112.03037262,95.8069229126,2755,90.13
89.7425308228,98.5554962158,93.3476409912,94.5885620117,94.2345123291,95.3587112427,93.0213775635,104.165267944,94.3166809082,92.6546325684,91.3211593628,87.7517242432,93.4839324951,90.868522644,94.5760192871,93.8750228882,96.2655792236,89.3544692993,102.993743896,100.231956482,91.1511459351,87.8857421875,92.5402297974,88.8098297119,100.846855164,90.8729248047,94.1670303345,91.7863235474,98.5440216064,92.6857910156,88.6620864868,96.6481704712,94.928817749,89.3823242188,89.7953872681,88.9290237427,90.4133148193,100.49520874,2756,105.95
91.9610595703,89.1649475098,94.9102706909,104.479560852,97.6840438843,97.8753890991,94.9246368408,91.9189071655,94.7652435303,90.8125,84.9186325073,93.0720672607,93.30052948,97.1024475098,93.6813583374,104.531173706,94.7407913208,94.4752349854,94.6087646484,92.5291519165,96.8374481201,97.5807876587,101.539405823,94.002243042,93.3189697266,93.1948242188,96.2136764526,94.5482559204,92.5732803345,90.7450180054,99.4423828125,100.272079468,106.730613708,101.515037537,92.3373031616,100.143119812,89.6701202393,94.0284118652,2761,88.17
91.998008728,87.0587005615,95.0515670776,95.30834198,91.2154769897,87.8696899414,92.879524231,107.331016541,96.6646957397,91.6560058594,95.5733108521,98.1867752075,92.3762893677,88.6556777954,98.9095840454,90.1156539917,91.6641311646,92.0807952881,95.4984741211,93.1474914551,100.442764282,87.6278610229,85.8372650146,92.5735778809,95.0072937012,92.1799697876,90.2083511353,101.19140625,94.9144744873,99.5001220703,87.6601028442,93.8198471069,93.580406189,96.0719680786,95.9332275391,95.59375,103.271644592,96.9704208374,2763,89.38
88.6039047241,96.6114273071,83.1485519409,98.0988388062,88.5971374512,91.2570648193,96.8002471924,88.3081817627,93.7381134033,95.7780990601,86.8862686157,93.6397171021,99.5540847778,89.2145614624,95.6184234619,97.628364563,94.3874206543,81.5884933472,95.2395324707,91.6100845337,95.5050354004,86.7535095215,94.1991119385,91.1905212402,94.0715866089,94.1800613403,91.5418395996,89.4376754761,90.4803771973,94.5142974854,91.4724884033,88.8056793213,91.1469955444,89.2805633545,87.9432601929,93.1528244019,87.6002731323,94.9073562622,2766,90.68
105.423667908,106.889213562,103.504119873,102.08441925,107.175102234,103.579231262,111.441833496,105.868087769,102.168251038,106.278648376,103.495948792,104.582855225,106.758125305,101.308670044,107.918937683,103.602737427,96.8071365356,103.264938354,99.3867950439,112.455696106,102.839027405,103.419761658,107.78729248,104.482498169,110.266845703,106.281593323,94.1414031982,91.1146011353,106.778739929,98.8888092041,101.352371216,107.092422485,108.524734497,103.410995483,104.003250122,113.265686035,110.976799011,98.1212997437,2767,98.44
89.3954162598,93.3154296875,96.7891387939,94.7376327515,104.032196045,101.588630676,89.7125167847,97.1424636841,90.2872390747,96.0792999268,100.352615356,97.0249862671,101.403373718,93.4210891724,89.7628555298,95.9310760498,91.4383621216,99.0017929077,94.2327880859,95.9059753418,99.2371444702,88.5352096558,92.2003860474,94.5557861328,96.9134750366,94.0835189819,85.8746795654,94.9293212891,99.3231048584,99.3282394409,94.7948226929,94.9161834717,95.3757553101,92.8664245605,91.4296264648,88.9185943604,97.1358261108,91.9649353027,2768,99.6
87.0975265503,97.3137207031,90.6854324341,95.8378219604,95.1079025269,88.8059463501,96.3553695679,100.541694641,92.3062591553,91.9405059814,84.2407684326,95.1933135986,89.3633956909,86.4150543213,94.6751403809,91.1184234619,92.9887084961,83.0572662354,93.1060409546,100.390129089,95.5091018677,89.4628448486,93.5097351074,88.3011932373,93.9513244629,90.2888565063,90.5908126831,92.0193099976,93.1173553467,90.2587509155,94.7892532349,101.885772705,87.8818130493,91.2938537598,91.2063827515,90.1859207153,87.4181213379,95.6740646362,2770,94.57
92.1119155884,88.5751800537,95.0794448853,102.398048401,99.1569595337,99.1875228882,93.9653549194,86.2617874146,92.1448135376,95.589012146,91.8469085693,92.0379333496,92.7634429932,97.283454895,88.7305297852,96.0755004883,91.6911621094,92.8559799194,89.6234970093,93.3846130371,93.2052841187,93.6983108521,101.573234558,98.4024276733,88.9200286865,92.6100082397,97.3599624634,94.015838623,92.5955963135,87.1262588501,89.8955993652,94.7259750366,97.1031570435,91.3575820923,91.8838500977,91.0421905518,92.3611679077,92.8868637085,2772,87.24
114.383323669,104.453315735,118.610847473,128.204864502,120.520500183,124.014564514,110.997795105,116.133750916,121.202232361,121.663505554,122.212715149,118.783027649,125.654052734,113.843955994,119.86730957,114.231788635,117.942619324,113.091285706,117.825241089,118.297172546,115.931663513,120.726211548,109.051643372,111.387657166,117.83391571,111.668487549,111.478065491,123.774261475,120.763160706,124.720436096,119.513320923,120.150535583,114.693763733,117.149734497,115.691772461,122.702644348,108.499855042,123.450401306,2773,123.17
111.829650879,108.720939636,104.550163269,113.983016968,106.07232666,108.059959412,108.617607117,113.581008911,115.56942749,104.082801819,104.481140137,109.257354736,112.403945923,107.886009216,111.734855652,117.505378723,107.377616882,112.432601929,106.98979187,117.258224487,111.115722656,103.981895447,106.088806152,113.672607422,118.475318909,103.936912537,113.96308136,106.468696594,112.360153198,107.699882507,110.041915894,113.915908813,107.699523926,102.80255127,97.9591293335,106.65826416,107.528312683,117.678764343,2775,110.24
114.40272522,105.135375977,97.45728302,108.788887024,94.6463165283,96.2889175415,103.325325012,98.6319198608,93.2161483765,101.153381348,98.9342422485,93.9158096313,94.9319381714,99.9998321533,102.438079834,104.58065033,92.0084762573,94.4164199829,101.759918213,94.6669692993,93.4577484131,95.8636322021,97.8253707886,93.2939682007,94.093711853,103.112243652,107.456985474,93.0535202026,101.639755249,96.9955291748,94.6334762573,89.130645752,96.7035522461,104.424842834,94.3424453735,100.464653015,105.716201782,90.2300491333,2780,97.26
106.829299927,115.394859314,108.360275269,106.555801392,118.344871521,109.604766846,107.738998413,112.924308777,119.235031128,112.824142456,111.176994324,111.414276123,110.029312134,112.151069641,114.192695618,110.242767334,111.232849121,111.136795044,105.352790833,112.919036865,106.303131104,102.241500854,106.307907104,112.456184387,108.817832947,105.900840759,106.547966003,106.175598145,109.517303467,112.931282043,103.385322571,107.697563171,105.035148621,111.405357361,111.462554932,110.939109802,118.078330994,109.0884552,2781,105.96
76.5326461792,84.0605545044,78.1829910278,79.9044952393,79.1929016113,74.2062606812,74.9796447754,85.1376190186,81.0811843872,78.9978408813,77.5189285278,73.453086853,78.9292678833,71.6904144287,82.3045654297,77.5802001953,70.3891143799,73.505027771,74.9834213257,76.4962768555,80.7416992188,75.541305542,79.2054443359,75.5169525146,77.8703384399,78.5123901367,82.7463378906,79.3854293823,76.3500442505,88.1625061035,74.2286911011,73.8719177246,77.2031326294,74.936164856,84.7232131958,79.558265686,77.7732696533,82.0545425415,2783,78.01
109.177978516,113.476631165,119.544517517,115.631568909,109.292823792,112.480117798,118.718742371,112.246635437,104.457687378,115.455352783,113.330856323,114.633224487,108.453674316,104.621574402,115.188011169,112.792984009,102.379638672,109.990463257,114.838104248,111.044761658,109.250518799,105.150726318,119.186737061,108.159614563,102.52016449,113.708862305,104.419364929,105.280250549,113.897483826,101.868583679,104.473335266,112.274078369,113.716369629,109.69568634,115.033859253,113.61113739,115.523895264,104.018478394,2785,108.33
93.1040878296,94.2853622437,92.1002120972,98.4959182739,91.0478515625,92.3087158203,91.6800537109,103.991691589,95.725151062,95.907913208,94.6024780273,95.0704574585,98.0409622192,93.5994873047,100.124702454,93.6919403076,94.2078094482,94.8120193481,86.6983261108,89.002746582,102.26071167,87.1799621582,91.3854064941,89.2072982788,97.2749862671,95.2726669312,88.540397644,91.9363327026,94.947013855,100.232376099,98.5099487305,88.943572998,93.2894897461,96.2596130371,99.080871582,90.7352676392,104.551078796,97.9390258789,2786,100.87
115.294586182,115.242630005,101.704612732,114.342185974,108.644523621,107.73274231,109.972160339,113.423118591,114.015007019,111.681877136,107.568901062,104.613754272,124.396110535,105.615264893,110.346633911,108.521492004,107.734207153,112.087654114,105.835334778,120.213768005,111.50668335,109.892906189,110.613975525,115.259666443,114.124099731,108.813392639,115.179580688,105.736656189,115.650131226,107.929359436,109.466835022,110.055381775,101.7629776,115.688964844,101.870544434,106.181472778,108.725906372,111.814186096,2788,108.57
95.1926116943,95.0618667603,96.9933319092,96.5622024536,92.2821044922,95.8472518921,98.118637085,99.0279693604,98.7918777466,93.8881607056,91.7303009033,92.2282485962,95.372718811,91.3619003296,93.7294540405,102.884544373,89.556137085,98.4163742065,94.3190307617,94.5418014526,100.361808777,96.2195129395,104.760879517,96.6412200928,95.0764694214,93.5615081787,96.0109939575,89.6247940063,93.9872665405,90.5727462769,104.817619324,94.3396148682,96.5894927979,98.81275177,90.8846511841,95.1994018555,95.1716156006,92.6390075684,2790,88.55
120.849868774,110.833580017,121.564750671,135.222900391,123.023429871,125.901054382,113.650665283,117.361701965,122.509025574,123.389251709,119.986785889,117.431427002,124.767578125,111.003921509,121.090950012,115.62311554,124.496795654,111.794052124,113.695281982,126.339355469,118.018630981,115.153358459,111.756141663,114.489364624,117.318565369,113.273948669,112.94733429,136.486846924,118.899093628,126.459869385,117.085289001,127.885955811,118.604179382,115.803916931,116.50453949,131.586380005,114.940246582,120.19720459,2791,114.83
101.105407715,100.677490234,101.85785675,104.873184204,99.8595352173,98.9840087891,100.44329834,103.449928284,105.933502197,100.185768127,94.8107910156,95.6495895386,105.608428955,101.575965881,102.433258057,110.452507019,96.5149002075,102.084709167,102.964363098,105.844970703,102.422546387,95.1279525757,97.929473877,106.853767395,107.914955139,102.34777832,102.301933289,102.386375427,101.220436096,101.233200073,99.4802932739,107.406257629,99.4530563354,97.0129089355,94.7279052734,98.2651290894,99.73878479,107.190742493,2793,99.93
103.147460938,93.2198638916,91.1416015625,89.3530044556,91.2041244507,99.3851394653,101.628700256,95.8364028931,85.1943740845,95.1467437744,90.8264770508,95.6494369507,94.2454147339,87.487739563,96.589881897,99.4523696899,86.6886291504,95.2316207886,98.0580749512,91.3769989014,93.0729904175,96.1212158203,95.7190475464,90.7192077637,91.991607666,91.742729187,102.345672607,93.6124038696,97.0680541992,93.9745635986,92.0340194702,89.766418457,93.361907959,94.6441650391,94.1176757812,94.8420715332,99.7952728271,94.4337310791,2794,93.57
114.08442688,112.919868469,110.266365051,107.258880615,124.271308899,111.535606384,105.863731384,108.832855225,111.137321472,110.17893219,114.2498703,107.033180237,107.268424988,106.03036499,109.409225464,115.307876587,113.312561035,108.645996094,108.208930969,105.517715454,119.981498718,105.656967163,103.266296387,111.140716553,108.137695312,99.1661148071,101.599647522,118.65133667,106.875198364,118.34526825,101.271759033,113.930198669,104.49307251,117.472465515,112.91229248,112.931365967,117.683235168,111.701713562,2795,109.12
88.2406463623,92.8915863037,84.5670166016,89.5449295044,92.0950546265,88.1758651733,95.817489624,97.7385864258,91.491607666,87.9882507324,91.9032363892,87.8561325073,94.7958831787,90.3930053711,98.9256134033,94.4735488892,99.6641159058,88.3416366577,95.8130493164,90.7417297363,89.2746658325,91.12865448,93.3898849487,89.5319519043,93.5334320068,99.2428512573,93.5784301758,94.9981079102,92.2796173096,89.913848877,88.2781143188,95.9951858521,95.9055023193,87.7164230347,94.475402832,93.9595489502,94.4077987671,96.2812042236,2796,94.84
