ID,y,x_mse_expY3_0,x_mse_expY3_1,x_mse_expY3_2,x_mse_expY3_3,x_mse_expY3_4,x_mse_expY4_0,x_mse_expY4_1,x_mse_expY4_2,x_mse_expY4_3,x_mse_expY4_4,x_mse_expY5_0,x_mse_expY5_1,x_mse_expY5_2,x_mse_expY5_3,x_mse_expY5_4,x_mse_expY6_0,x_mse_expY6_1,x_mse_expY6_2,x_mse_expY6_3,x_mse_expY6_4
634,67656.9811951,112.111213684,110.61895752,112.32660675,111.478530884,111.070335388,112.206542969,113.227180481,113.228851318,113.508590698,111.678085327,114.662025452,113.834312439,113.803947449,111.388237,114.036773682,113.276374817,114.486526489,114.600296021,115.040481567,114.627456665
4826,12122.7658464,93.6271362305,94.1066207886,94.3723526001,94.3844146729,94.354850769,94.1471710205,94.1626663208,94.2219619751,94.1308288574,94.2417984009,94.5864486694,94.1238708496,94.2940597534,94.5319137573,93.9703445435,94.4171218872,94.6837081909,95.9564743042,94.0067443848,94.931137085
7588,6587.72525528,94.8443374634,95.1086578369,94.7832870483,95.1152648926,95.0538024902,94.5618591309,93.2604217529,94.8724746704,93.908821106,95.7969284058,93.0799942017,92.8740921021,93.3600158691,94.1465911865,94.0203704834,93.8904418945,93.3430099487,93.1303100586,93.4967727661,95.2215499878
6580,6447.80933671,94.0408096313,94.2652206421,94.0255432129,94.1694869995,94.0257263184,93.523223877,93.5484237671,94.1474685669,93.6601257324,93.469543457,93.4572753906,93.3779296875,93.554107666,93.1883850098,93.5898513794,93.9859771729,93.3331832886,93.400604248,92.8368148804,93.1874465942
2090,9260.5501055,94.0667114258,93.4181747437,93.5354537964,93.571434021,93.9153060913,93.6083526611,93.6147994995,93.564666748,93.96509552,93.46849823,93.5010986328,93.1814575195,93.9584274292,93.5288543701,94.0917816162,93.9590072632,94.2775115967,93.6291885376,93.6643981934,93.6238632202
2442,76359.3244739,110.558097839,110.266975403,110.696311951,110.414337158,110.534515381,111.155021667,111.256103516,110.67755127,110.825668335,111.252578735,110.61366272,110.771949768,111.021514893,110.777618408,111.081222534,111.125602722,112.120414734,111.299964905,111.592544556,110.766021729
8403,4288.14682009,94.2622146606,94.3180923462,94.0425033569,94.0672683716,94.2270507812,95.2612838745,94.4132995605,93.7039337158,93.5552902222,94.1743240356,93.5434646606,94.9326705933,94.999420166,93.6489944458,93.3549957275,94.6781539917,94.119354248,94.2338943481,93.7861633301,94.7772903442
3775,33543.6637049,104.214820862,104.113265991,103.544647217,104.151306152,103.935844421,103.152915955,103.374984741,103.551422119,103.047904968,103.09375,102.537101746,102.8542099,102.858657837,102.916229248,102.656036377,102.486305237,102.241127014,102.625968933,102.312194824,102.430747986
4430,4839.70742771,95.4183349609,93.996673584,95.9053573608,95.2524108887,93.6290969849,97.5905990601,96.7624206543,93.0174331665,97.6040267944,97.675743103,97.0786590576,93.8235778809,99.7372207642,97.2700271606,97.2693710327,97.5765304565,100.539459229,100.27205658,99.8524398804,98.1947784424
6061,3320.761761,87.7090377808,87.3661422729,87.4475860596,87.7784194946,87.0357513428,84.1441650391,85.1668548584,85.8217391968,85.2050170898,85.0109558105,82.2723312378,81.7057495117,82.4144363403,82.920249939,82.6519393921,80.672744751,80.0077209473,80.9989089966,82.4881362915,80.4164581299
3589,71248.097647,93.1534729004,93.187828064,93.2900161743,92.636932373,93.3659744263,92.9710159302,93.0842514038,93.4250946045,92.9893341064,93.0562210083,93.0170211792,92.8199539185,92.2158050537,92.697807312,92.9843902588,92.7339172363,92.9931869507,92.6003341675,93.3917694092,93.6271057129
6214,8062.30412533,93.4202270508,93.3433227539,93.1464004517,93.2028884888,93.2208633423,93.2002334595,93.3167266846,93.1177215576,93.1626052856,93.1672058105,93.2942428589,93.1052474976,92.8453292847,93.0797729492,93.3970413208,93.3018722534,93.1097488403,93.2759017944,93.4233322144,93.2854995728
1671,899019.791589,110.503387451,110.382156372,110.180412292,110.770523071,110.69241333,110.366493225,110.853721619,110.768753052,110.849472046,110.95010376,110.623718262,110.563102722,111.16985321,110.995376587,111.216629028,110.913833618,110.879943848,110.562911987,110.760719299,110.523513794
4713,34607.6130911,103.715545654,103.632575989,103.801040649,103.588119507,103.37865448,103.003662109,103.104972839,103.447807312,103.058731079,103.005599976,102.401779175,102.483802795,103.23449707,103.222198486,102.796066284,103.295631409,104.285270691,102.783042908,102.798942566,102.77633667
3013,32071.2834537,110.439697266,110.26651001,110.050628662,110.150299072,110.342216492,110.406211853,110.583557129,110.61920929,110.61857605,111.005050659,110.498062134,110.48449707,110.012672424,110.38483429,110.941474915,111.118087769,110.95337677,110.44719696,110.445220947,110.721939087
676,82720.3813979,107.770568848,108.342071533,108.190261841,107.088272095,107.810005188,108.09753418,108.356620789,107.088371277,108.458244324,108.194946289,108.285812378,108.28528595,107.674064636,107.643890381,108.348083496,108.141349792,108.522369385,109.135795593,107.800216675,109.110877991
8215,8498.52623714,93.9029388428,94.0484008789,93.8182220459,94.0572128296,93.954788208,93.3538360596,93.332862854,93.0993423462,93.4468383789,93.443977356,93.2285919189,92.9980926514,93.5411682129,93.0844345093,93.175239563,92.942237854,93.0493087769,92.5289306641,93.0229415894,92.8294754028
8180,16760.9512371,104.249290466,103.196731567,103.915390015,104.069511414,103.556442261,103.21635437,103.157051086,102.321998596,102.794807434,103.437782288,101.829193115,101.663986206,102.666954041,102.453407288,102.208374023,101.702957153,102.249160767,102.215797424,102.253692627,102.603652954
760,7213.52555448,94.1282043457,93.7576980591,93.6161422729,93.5780715942,93.7491073608,93.1396942139,93.7423095703,93.6464691162,93.5254516602,93.4117431641,93.3357009888,93.4932327271,93.4029464722,93.3100738525,93.3223190308,93.2119674683,93.3129043579,93.1747360229,93.4543838501,93.303024292
1284,5785.9135832,94.4620819092,94.4005355835,93.9501953125,94.2008056641,93.9931488037,93.7230682373,93.4989318848,93.9373855591,94.2174987793,94.0643615723,93.9633407593,93.7942276001,93.7618255615,93.9371032715,93.331199646,93.4808578491,94.1811065674,93.7827911377,93.849357605,93.9065246582
826,35496.8718168,110.520042419,110.592842102,110.509963989,110.731269836,110.897026062,111.005439758,111.107269287,111.119972229,111.122581482,111.698448181,111.280006409,111.212806702,111.817077637,111.595535278,112.195533752,111.027954102,112.021934509,111.586654663,113.199287415,112.124885559
7096,10451.6834453,93.6502456665,93.9969329834,93.7752075195,93.9429473877,93.3571166992,93.0867996216,93.0581054688,93.1747970581,93.3915939331,93.4203643799,93.0253219604,92.93384552,92.7137374878,92.8644485474,93.0168762207,92.7023620605,92.9279785156,93.0220031738,92.6777801514,92.6002349854
4054,43569.7570606,111.054908752,110.738922119,111.079483032,110.614295959,110.850982666,110.274253845,110.907119751,110.553153992,110.95539093,110.980499268,110.401237488,110.79309082,110.270042419,110.244346619,110.587654114,110.772468567,110.542358398,110.412712097,110.501701355,109.959968567
7365,51381.2859282,110.051208496,110.607002258,110.417190552,110.638717651,110.41835022,110.22808075,110.319313049,110.456214905,110.32447052,110.489151001,110.219696045,110.196151733,110.484046936,110.133247375,110.235946655,110.332847595,110.231323242,109.997177124,110.511512756,110.118492126
1133,8149.30969293,94.4276123047,94.5586471558,94.6303863525,94.5951156616,94.3544006348,95.8761978149,94.5912704468,96.1173248291,95.3124465942,94.7561950684,95.6025314331,95.4869613647,94.7079620361,94.3897094727,96.8650054932,95.1564102173,95.864402771,94.9882049561,94.9089736938,94.8646850586
3107,216715.15948,110.773269653,111.118080139,111.887016296,111.140869141,110.815185547,111.45790863,112.395904541,111.241203308,112.102493286,111.910324097,112.335472107,112.008651733,113.447654724,111.273956299,113.331291199,112.677474976,111.628349304,112.969261169,112.004966736,112.035179138
1075,7039.68011483,94.0589447021,93.4086837769,93.9298858643,93.9184265137,93.7430648804,93.3639602661,93.3250427246,93.6684875488,94.083732605,93.4764251709,93.3561553955,94.0420379639,94.2426528931,93.595199585,93.3426818848,93.0780715942,93.6505203247,94.3858795166,93.9547042847,94.1957778931
5624,40101.7504382,110.754043579,110.643295288,110.805900574,110.795822144,110.870307922,110.54839325,110.706382751,111.420898438,110.673316956,110.733070374,110.909744263,111.084777832,111.378692627,111.51096344,111.128608704,111.172554016,111.58972168,110.401702881,111.041618347,111.676780701
5678,92996.551839,93.8159713745,93.8365478516,93.7320175171,93.8256759644,94.2141571045,93.6354598999,93.4968566895,93.3138427734,93.3456344604,93.3795852661,93.1876068115,93.3584365845,93.4691696167,93.0298614502,93.314704895,93.6786499023,93.1268157959,93.3570632935,93.4506759644,93.3011322021
3857,13735.558483,103.694168091,103.644981384,103.363418579,103.801498413,103.532279968,102.574501038,103.310905457,102.829978943,103.081260681,103.377304077,103.32208252,102.353370667,102.742286682,103.288581848,102.813728333,101.915489197,102.291252136,102.913925171,102.141578674,102.44329834
4955,9895.875724,97.3573303223,93.8231887817,96.8627471924,97.9130935669,96.990524292,95.9931030273,97.4043579102,96.7403717041,96.935295105,96.6318054199,93.9013290405,93.4211730957,93.2850265503,93.7288360596,94.0095443726,92.3344039917,93.3760528564,93.220703125,92.8275680542,93.969871521
1698,5425.02904993,94.0146942139,94.1910018921,94.0958938599,94.1221618652,94.1070861816,93.4327163696,93.5905075073,93.6440582275,93.8163604736,93.8452148438,93.6025466919,93.593132019,93.8433990479,93.5691680908,93.9020690918,93.4764328003,93.5258712769,93.619140625,93.6323318481,93.3303222656
102,7906.48510136,93.8642120361,93.9760131836,93.931854248,93.9672927856,93.900062561,93.7750320435,93.7434005737,93.8463058472,93.5709075928,93.9663848877,93.4385147095,93.3149108887,93.2815551758,93.2909164429,93.2974624634,93.3293609619,93.4295959473,93.314125061,93.2633285522,93.1552352905
6626,5690.72476431,94.1481552124,93.5400238037,93.8109970093,93.9509429932,93.9672851562,93.2914505005,93.5067367554,93.6689910889,93.4818725586,93.3852462769,93.4559249878,93.4183120728,93.315322876,93.3062896729,93.4288101196,93.2611541748,93.6066665649,93.432762146,93.8000411987,93.1552810669
3376,9657.38584094,94.5497207642,94.3031997681,93.7527618408,94.2519302368,93.746131897,94.1003189087,93.6552505493,93.8732910156,93.9307785034,93.6837081909,93.3054580688,93.5513305664,93.9449996948,93.8392715454,93.6890106201,93.4974441528,93.5040817261,93.9714584351,94.2986068726,94.1597595215
8123,31054.9906502,108.010574341,107.447677612,108.08707428,107.538337708,107.50138855,108.139556885,108.060699463,107.980537415,108.323822021,108.761741638,107.678657532,108.401123047,108.377281189,108.546676636,108.431190491,107.837028503,108.978462219,108.130950928,109.14024353,108.975822449
8109,14129.8032912,103.700675964,103.6170578,103.478462219,103.675132751,103.577461243,102.974899292,103.35408783,103.830192566,102.805938721,104.614280701,103.999679565,102.758468628,103.249916077,102.612518311,104.087745667,102.081253052,102.206253052,102.166725159,103.211997986,102.352592468
44,6397.67094399,94.3227767944,94.3117599487,94.0988845825,93.6399383545,94.250541687,93.8787384033,94.0350036621,93.9376525879,93.8325653076,93.9350891113,93.8371047974,93.5668792725,93.8741836548,93.3955154419,93.8419342041,93.9271240234,94.0157165527,93.9050445557,93.9321365356,93.9445877075
7745,5740.92211519,93.0961914062,93.2267532349,93.2196807861,93.0566940308,92.8818206787,92.8165817261,92.5928726196,92.9210357666,92.8207092285,92.6963195801,92.3844299316,92.4539794922,92.6265335083,92.423324585,92.4537811279,92.2938232422,92.2942886353,92.1806564331,92.0156936646,91.7548751831
4019,6971.320754,93.1572952271,92.9798736572,93.3140792847,93.2573471069,92.9055099487,93.3991241455,93.3903884888,93.3420028687,93.0022964478,93.3036346436,93.2553787231,93.0952682495,92.8930892944,92.8519973755,93.1205596924,93.1373901367,92.9696960449,92.8906021118,93.0256881714,92.9932022095
5278,28863.3977532,108.281150818,106.922851562,106.347473145,111.596855164,105.855873108,113.91418457,103.02822876,105.248329163,108.444023132,102.757766724,110.289718628,103.700172424,106.555740356,106.115737915,105.64491272,104.856315613,105.089950562,102.595832825,104.366889954,110.205276489
6303,1878.22106189,87.3908233643,87.3257446289,87.554649353,88.1853637695,88.2209701538,85.501121521,85.1993255615,84.4310302734,85.6977844238,84.2054214478,83.8177108765,82.6338806152,83.0377120972,82.0249862671,81.9623794556,80.3975982666,81.4851226807,81.8681182861,81.4971313477,82.2849197388
5304,106401.88241,92.9658584595,93.2051773071,93.2359390259,93.2145080566,92.8697280884,92.7211761475,92.6558151245,93.0899429321,93.1055679321,93.0078659058,93.2096557617,93.3671569824,93.1374588013,93.1258163452,93.1389160156,92.7502059937,93.3002471924,93.3027801514,93.001449585,92.9972686768
1565,77864.1948756,108.395011902,108.91053009,108.56098175,108.240364075,108.222381592,109.767120361,109.480575562,110.223358154,109.417190552,108.90296936,111.351791382,109.301994324,111.176078796,110.695335388,110.677215576,111.267089844,111.561584473,111.177398682,111.475326538,111.294502258
3070,38229.4294823,110.580978394,110.731719971,110.631278992,110.586685181,110.174812317,110.552940369,110.412849426,110.697731018,110.754249573,110.737281799,110.809486389,110.461647034,110.355567932,110.166015625,110.346458435,110.668334961,110.327064514,110.663383484,110.268569946,110.404075623
5514,1918.97800916,87.1892318726,87.1118621826,86.563949585,87.1593856812,86.16456604,83.1384735107,84.8481140137,84.1332702637,84.6481323242,83.6201248169,82.2280654907,82.6152114868,81.7668991089,82.3904418945,82.3252334595,81.3879089355,81.5672454834,80.8576583862,81.4061660767,81.6695556641
4443,22971.0863613,104.218788147,104.046859741,104.267547607,104.255836487,104.491325378,103.66910553,103.780860901,103.682899475,103.437583923,103.106658936,103.444190979,103.639892578,103.337799072,103.529121399,102.999702454,102.917510986,103.724212646,103.411842346,102.856285095,103.972129822
7022,18317.3729058,103.020622253,103.873458862,103.503814697,103.403877258,103.682815552,103.115905762,103.020469666,102.875671387,102.857048035,102.914840698,102.726425171,102.627128601,102.087043762,102.468139648,102.880119324,101.925178528,102.690658569,102.301948547,102.532707214,103.768760681
7431,17858.490676,104.247612,104.094078064,103.979393005,104.229217529,104.199966431,103.923164368,103.453796387,103.308525085,103.791793823,103.482513428,103.388885498,102.805000305,102.678108215,103.402557373,102.477172852,103.183708191,102.887748718,102.955047607,102.434577942,102.942230225
1504,5377.59379801,93.2365264893,93.3215866089,93.2399673462,93.2022171021,92.9055099487,93.2461624146,93.1335678101,93.2554779053,92.8809890747,93.3036346436,93.2623748779,93.0060043335,93.1160430908,93.0815811157,92.9926681519,93.1668548584,93.1935958862,93.0083618164,92.9335784912,92.9932022095
4785,71736.4324571,113.204956055,112.895317078,112.795326233,113.197357178,112.382705688,113.017570496,113.405555725,113.78956604,113.315559387,112.823760986,113.377304077,113.435317993,113.782875061,113.945320129,114.12008667,114.73664856,114.728927612,114.512924194,113.653053284,114.453598022
4199,6803.31243238,94.8643264771,94.4435501099,94.8328094482,94.6270141602,94.7777481079,94.3909606934,93.7533874512,95.0084228516,94.5326690674,94.1868896484,94.1430206299,94.1945571899,96.4693374634,94.7975769043,95.1737289429,93.649597168,94.6579589844,93.9336624146,93.6164245605,94.1934280396
7798,13017.8149412,103.242713928,102.799194336,103.725822449,103.184089661,103.185394287,102.843261719,102.45614624,102.456710815,102.221549988,102.599723816,101.943130493,101.640335083,101.13596344,101.754882812,101.353141785,101.204315186,101.269508362,101.218772888,101.266395569,101.288322449
