predPer0,predPer1,predPer2,predPer3,predPer4,predPer5,predPer6,predPer7,predPer8,predPer9,ID,y
91.2031173706,91.7344436646,91.3368682861,91.0962753296,90.9278564453,91.4790420532,91.1454620361,91.1871948242,91.0232315063,90.9900665283,6332,98.35
91.1966247559,91.5556945801,91.0628356934,91.5249328613,91.0526885986,91.3750534058,91.3936157227,91.1886062622,91.4482803345,90.9342727661,202,98.91
91.4597473145,91.1049880981,91.0635986328,91.3358306885,90.4635162354,91.4791870117,91.3870010376,91.1495513916,90.9856491089,91.2726516724,484,96.97
91.2068252563,91.5563430786,91.3458709717,91.0947265625,90.2998199463,91.3768005371,91.3114852905,91.1535797119,91.0241851807,91.4174041748,6544,86.61
90.4310302734,92.0501480103,91.0857086182,91.5248641968,91.0526885986,91.3750991821,91.3862609863,91.2146987915,91.0234222412,91.2701721191,6740,91.38
100.654899597,101.356025696,102.577232361,102.93837738,102.174850464,104.128555298,102.903839111,102.267936707,102.553260803,103.329780579,389,99.08
91.2091598511,91.5564422607,91.4206466675,91.1245346069,89.3976135254,91.5250854492,91.1472930908,91.1698303223,91.1485137939,90.955329895,4337,102.3
91.4191436768,91.5502471924,91.1283950806,90.9864730835,96.9383163452,91.4251708984,91.4245605469,92.4926147461,91.4202728271,91.2688674927,4482,91.31
91.5613861084,92.1124801636,92.1666259766,91.2654800415,92.9599151611,91.377456665,91.3885040283,91.0875930786,91.0231246948,91.4186096191,2247,88.8
102.660385132,100.923927307,102.701210022,103.324821472,102.89201355,101.438011169,103.025588989,102.091888428,102.763763428,102.58278656,3306,98.02
91.2081222534,91.1048126221,91.4203872681,91.5044937134,91.0515213013,91.377243042,91.4181137085,91.2134628296,91.0229415894,90.3872146606,7069,89.59
110.533485413,110.374267578,110.018096924,110.158744812,110.226417542,110.373184204,110.11946106,109.919868469,109.815071106,110.692703247,1128,107.54
110.100151062,110.360336304,110.016471863,109.985733032,110.227912903,110.242118835,110.21762085,110.841491699,109.838249207,109.953536987,2278,122.72
91.2089309692,91.4993133545,91.3588790894,91.2654495239,91.0734863281,91.376159668,91.3859481812,91.1874008179,91.1711273193,91.4292831421,470,99.35
91.5609283447,89.66822052,90.4417495728,91.1152420044,91.2805328369,91.3772888184,91.4177093506,91.0871047974,91.1483917236,91.2699813843,8378,89.11
110.10043335,109.784606934,110.09602356,109.985244751,110.728652954,110.455253601,110.284347534,110.031898499,109.848121643,110.295890808,176,110.37
91.4576873779,91.7707214355,91.0861663818,91.340385437,92.7482528687,90.6045684814,91.144859314,90.626159668,91.0233306885,90.9197006226,2730,90.6
91.2088851929,91.4994735718,91.058555603,91.2646636963,91.2755126953,91.2500991821,91.3971633911,91.3663253784,90.9849700928,91.2692337036,6962,96.56
91.4594573975,90.6524353027,91.0609893799,91.541809082,91.0524215698,91.4982376099,91.3888244629,90.3578109741,91.2219543457,91.416305542,6249,93.45
91.2089538574,91.5562057495,91.3413009644,91.3229904175,91.0523605347,91.3753204346,91.3849029541,91.2029342651,90.9843292236,91.249961853,7716,88.83
110.369338989,110.325019836,110.095405579,109.983032227,110.087387085,110.468849182,110.283622742,110.032310486,109.83795929,110.296234131,3218,111.64
110.100318909,110.425872803,110.096076965,110.158966064,110.664955139,110.455299377,110.284111023,109.902870178,109.838302612,110.692550659,5442,112.08
110.80317688,110.443145752,110.017837524,109.985328674,110.72315979,110.344390869,110.216667175,109.893424988,109.815338135,109.954147339,119,108.0
94.4522399902,92.0563201904,90.830329895,91.2654342651,91.2814102173,91.4790039062,91.1455764771,91.2150192261,91.1484069824,91.4163284302,3788,87.73
102.264167786,102.208435059,101.467758179,102.487754822,98.9754104614,100.326957703,102.660881042,102.386856079,101.609863281,101.677711487,3792,100.35
110.100097656,110.419677734,110.044593811,109.985488892,109.765907288,110.474029541,110.119567871,110.840667725,109.847434998,110.294387817,2813,106.58
91.4605102539,92.1001358032,91.5113601685,91.5265960693,91.2769622803,90.6323318481,91.3883132935,91.6355514526,91.2523803711,90.9583969116,5478,103.42
91.5613327026,91.4995117188,90.4750061035,91.0936050415,91.2592697144,91.3760681152,91.1432266235,91.0875167847,90.9850234985,91.2726974487,3366,92.35
102.628593445,102.249786377,102.586494446,102.319572449,102.368293762,102.713188171,102.88533783,101.715950012,102.530357361,100.697189331,5701,100.11
91.2071228027,91.5563430786,91.4212722778,91.2657165527,91.2814025879,91.3773803711,91.3116455078,91.1874160767,90.9880371094,91.2681503296,6200,90.54
103.129837036,101.421447754,102.559829712,108.068870544,103.381263733,104.835968018,103.080047607,102.491241455,102.703514099,102.802742004,1204,98.78
110.325241089,110.836791992,110.096832275,110.161804199,110.22731781,110.146316528,110.217460632,109.966552734,110.151687622,110.688652039,1026,121.64
110.380233765,110.470504761,109.980117798,109.985679626,109.765899658,110.474258423,109.963447571,109.903121948,110.941200256,109.954223633,1309,118.17
91.2092971802,92.3316879272,91.3563156128,91.3564910889,91.281578064,91.3959655762,91.4194107056,91.1484527588,91.0232696533,91.5045852661,308,88.1
110.809577942,109.784568787,110.044654846,109.978042603,110.571884155,110.242103577,110.187141418,109.966239929,109.815193176,110.164283752,5955,110.81
110.342132568,109.784690857,110.57724762,109.830055237,110.087150574,110.2421875,110.186851501,109.902824402,109.815002441,110.285102844,1184,110.44
99.673614502,100.543952942,100.20098114,103.449699402,99.2561645508,102.754302979,102.466300964,101.268028259,102.501274109,100.623733521,7492,126.17
91.5612564087,92.1022262573,91.0852890015,91.336151123,93.0157470703,92.5218658447,91.4192733765,93.0456542969,92.473777771,91.2727127075,5187,91.99
91.5612945557,92.0453338623,91.0994491577,91.0965042114,91.2793121338,91.5087203979,91.4183502197,91.2150421143,92.0788574219,91.4179077148,727,95.38
110.532554626,110.465950012,110.044433594,110.16040802,109.765892029,110.455123901,109.964118958,109.966453552,110.942138672,110.162124634,2747,109.25
91.4602050781,91.4994888306,91.0636367798,91.2654876709,91.0528869629,90.6175994873,91.3115005493,91.2150268555,91.14868927,91.9638900757,325,94.92
91.2090454102,92.0868606567,91.4774703979,91.5274505615,91.0535202026,91.3767623901,91.3909683228,92.4012374878,91.2637023926,90.9652175903,6682,100.27
110.534339905,110.835021973,110.577346802,109.985595703,110.227684021,110.38066864,109.963882446,109.918487549,109.8152771,109.954414368,1615,121.79
91.5615158081,91.709197998,91.3105392456,91.2656402588,89.5934295654,91.4790039062,91.3868560791,91.1479873657,91.1486282349,91.4172821045,650,89.05
110.531669617,110.467193604,110.096656799,110.162338257,110.227905273,110.474067688,110.187141418,110.03162384,110.150115967,110.164421082,6857,109.7
91.211769104,91.4994659424,91.0636749268,91.3480453491,91.2768936157,91.5208892822,91.4245529175,91.1931991577,92.5223007202,92.1722946167,5652,87.28
77.3216400146,76.8939208984,76.5415039062,77.1123580933,76.6888427734,76.7255935669,76.2327651978,76.6638259888,76.8723297119,76.3149795532,7035,73.24
110.013023376,110.325698853,110.044334412,110.162445068,110.726760864,110.474693298,110.280899048,109.919654846,109.838188171,109.954460144,1600,109.19
91.2109527588,91.5058746338,91.4197921753,91.2658004761,90.8551712036,90.6054077148,91.1458435059,91.0871963501,90.9857177734,91.4185028076,1046,93.74
90.4249572754,91.5553817749,91.4202957153,91.0987625122,91.3805389404,91.4789886475,91.3114395142,91.1872406006,91.0228805542,91.2683563232,6459,111.46
91.1993637085,91.5552215576,91.2093582153,91.1237411499,90.1663818359,92.5895767212,91.1447753906,90.342376709,92.1891098022,91.8387527466,2930,87.56
91.2040481567,91.4993133545,91.1029586792,94.8792800903,93.1984786987,94.635269165,91.3119812012,96.7120666504,91.2528686523,95.2442855835,6775,92.42
91.5612258911,91.6034164429,91.4325485229,91.1184692383,91.076385498,91.4792175293,91.1443634033,91.1874694824,91.213180542,91.277671814,118,91.59
110.100280762,109.784202576,110.571334839,109.830032349,110.226860046,110.332542419,110.217750549,110.827262878,109.847663879,110.350646973,6719,110.46
91.2090377808,91.4994049072,91.2509384155,91.3460388184,91.6671981812,91.5006866455,91.3879547119,91.0867385864,90.9833831787,91.2445678711,386,89.67
90.4726257324,91.4993286133,91.0821151733,91.08934021,91.052192688,90.5559768677,91.1460723877,91.0869522095,91.6136474609,92.0993881226,2873,91.9
110.37890625,110.490242004,110.016075134,110.161941528,109.765937805,110.146858215,110.11920929,109.966392517,110.94556427,110.688980103,2581,112.8
102.701187134,99.6069641113,102.475898743,102.825401306,102.495437622,100.042182922,102.703987122,102.394378662,101.560523987,102.697738647,607,107.67
90.4100189209,91.5563354492,90.4410018921,91.2656021118,91.2600784302,91.4789199829,91.3961410522,91.1475524902,91.1485671997,91.4151916504,2406,100.75
91.2058563232,90.5490493774,91.0784301758,91.0961532593,93.1424789429,91.503364563,91.3118438721,90.3521194458,91.1996307373,91.2578277588,4695,95.46
90.4381103516,88.8983383179,90.439956665,91.0952987671,90.3112030029,91.3769836426,91.3118133545,91.2150726318,91.1487045288,92.1497268677,6850,87.12
91.2044372559,91.5000686646,91.0855407715,91.527557373,92.9613876343,91.5143508911,91.4223327637,91.1892700195,92.3144302368,94.2590408325,4689,114.27
91.2082443237,91.4987335205,91.0841522217,91.5718307495,91.2811431885,89.3673400879,91.41015625,91.2117156982,91.0223312378,91.2627105713,2831,135.29
91.4604187012,92.0603713989,91.2665100098,91.2654800415,91.27684021,91.4783477783,91.1520385742,91.0872650146,91.1926651001,91.418762207,2976,90.32
91.4610290527,91.1052627563,90.4958877563,91.0943069458,92.6806259155,91.4796600342,91.396446228,90.3579711914,91.1485824585,91.2602615356,8187,101.34
91.5613327026,91.5555648804,91.3139801025,91.1070861816,91.8422927856,90.6019439697,91.3963165283,92.9785385132,90.9859313965,89.6763000488,964,92.88
91.1991577148,91.8701019287,91.0631790161,91.1250076294,89.3403167725,91.4327087402,91.3962402344,91.2144775391,91.2338562012,90.9240493774,3101,93.6
77.3224639893,76.7241287231,76.8430557251,77.0170059204,76.6053619385,75.8623580933,77.0775222778,76.3898849487,76.6043014526,76.7697067261,6748,74.99
102.748718262,101.36655426,102.739883423,102.547096252,102.46081543,101.453674316,103.004898071,101.893707275,102.666137695,100.695465088,4443,102.91
110.536491394,109.784217834,110.016716003,110.160652161,109.765739441,110.453903198,110.118888855,109.918388367,109.815116882,110.162872314,517,112.38
91.4569473267,88.9927215576,91.0833358765,90.5196456909,91.2804489136,91.4080963135,91.391708374,90.3264007568,91.1473770142,89.6649093628,8309,88.54
91.4445495605,91.1043014526,91.0597686768,91.0953140259,89.4241943359,91.4787750244,91.3914260864,91.1867980957,91.0227813721,90.9149932861,7237,93.2
91.2074356079,91.5561141968,91.0862426758,91.4004745483,93.2144317627,90.6346664429,91.3179626465,93.4593734741,92.4607086182,91.272354126,4637,91.93
110.013046265,110.4429245,110.095314026,109.829902649,109.765991211,110.242111206,110.217628479,110.839385986,110.151374817,110.353393555,5800,112.67
91.4679412842,91.556427002,95.3393554688,91.1300888062,91.0522842407,92.712310791,91.3924636841,93.4307556152,91.1489944458,91.2710571289,4313,100.68
91.208442688,91.1048278809,90.4761352539,91.1247711182,92.4576721191,91.4789581299,91.3895797729,91.2138137817,91.0227890015,91.8899765015,7535,88.19
91.4534912109,91.4990158081,91.5179901123,95.4469833374,92.7479324341,91.4786682129,91.4066085815,91.1480331421,91.0233459473,90.9417495728,6888,89.8
110.011772156,110.318229675,109.980041504,109.830062866,109.765625,107.254302979,110.186920166,109.902931213,110.937721252,109.954406738,7543,107.34
110.099914551,109.784683228,110.014511108,109.985595703,109.765396118,110.454437256,109.963119507,109.917861938,110.151359558,110.350471497,5024,116.61
90.4833068848,91.8454437256,91.0636444092,91.0962295532,92.3498840332,91.5198135376,91.145401001,91.1482162476,91.2144851685,91.2678375244,4158,95.96
91.1976928711,91.4986801147,91.0798034668,91.0970687866,91.2804946899,90.6111373901,91.3923950195,91.2017974854,91.5682296753,91.9045333862,4651,103.53
101.417617798,102.582214355,102.63230896,103.33493042,99.8119888306,100.021354675,102.797096252,102.372680664,102.226676941,100.622367859,8188,111.83
102.119277954,99.6327209473,100.131454468,101.130073547,99.0484542847,100.012741089,103.058227539,99.5332641602,101.363258362,102.558174133,6334,101.52
76.6250839233,76.5536346436,76.4886932373,77.1107330322,77.0102081299,76.8957443237,77.0762176514,77.0832290649,77.1377487183,76.7750778198,1326,76.81
91.3952560425,91.1050186157,91.0635986328,91.0972061157,91.2807235718,91.4791107178,91.3868865967,91.2141571045,91.9680709839,91.2696380615,5484,88.88
90.4414215088,91.4994888306,90.5650863647,91.1198425293,92.1275253296,91.5200500488,91.3899078369,91.2124023438,91.0231704712,92.0869827271,858,100.21
90.4143066406,88.6130828857,91.0359039307,91.5152511597,91.2737960815,91.478805542,91.3881072998,90.3041992188,91.8663406372,90.9159622192,8025,94.01
110.342880249,110.470558167,109.980239868,110.171791077,110.227607727,110.453086853,110.217559814,110.032585144,109.81489563,109.95438385,1193,111.45
91.4598312378,91.5562820435,91.4205474854,91.0955047607,91.0523223877,91.3769378662,91.3981552124,91.2138671875,91.1484527588,91.4171905518,4319,92.4
92.9815063477,91.2387695312,90.4810180664,91.5273208618,91.2813034058,91.4789581299,91.4201049805,91.1892089844,91.3201599121,91.2787017822,3771,92.97
91.4602203369,91.9591293335,91.0848999023,91.1295471191,91.6676635742,91.3770904541,91.3870697021,91.2150421143,90.9855194092,92.0742874146,5346,95.23
100.583206177,102.662574768,102.962051392,103.020294189,101.901870728,104.828620911,103.248924255,102.635681152,102.247680664,100.626976013,3556,105.56
102.766242981,101.061950684,102.435348511,102.549407959,102.788612366,100.591545105,103.098045349,102.097976685,102.370689392,103.095619202,6504,104.73
110.100006104,109.784584045,110.044311523,109.985694885,109.765663147,110.47278595,110.280426025,110.840507507,110.152320862,110.352912903,7867,108.71
76.7302703857,76.6077651978,76.6337738037,76.7040252686,77.0137939453,76.7254943848,76.2572860718,76.6639633179,77.1365509033,76.8244552612,7969,74.62
91.1977157593,91.926612854,91.4193115234,91.265625,92.8397598267,91.4788208008,91.3876190186,91.2160415649,92.4092102051,92.1031570435,1650,90.78
110.64377594,110.342254639,110.0181427,109.985626221,110.227493286,110.146987915,110.11958313,110.032020569,109.815185547,110.692436218,2183,128.1
110.012985229,110.442558289,110.574234009,110.15511322,110.768447876,110.382713318,110.282119751,110.840393066,109.847984314,109.954406738,4275,111.21
91.4550018311,91.4991226196,90.4463729858,91.2180633545,90.7859725952,90.6060714722,91.4104156494,91.1870880127,91.1487350464,91.413444519,6322,128.67
90.5174713135,91.1047668457,91.0857467651,91.4723434448,90.7531509399,91.4492492676,91.3848190308,91.1475906372,90.9835128784,91.2670288086,2494,87.16
110.100273132,110.835762024,110.016487122,109.829772949,109.765968323,110.384529114,110.217735291,109.901626587,109.838188171,110.289070129,5531,105.66
100.356170654,99.8907165527,102.705871582,102.864906311,101.514152527,100.086700439,102.745346069,101.947929382,102.620285034,100.627716064,5061,97.19
91.2091064453,91.1063766479,91.0630722046,91.096031189,91.2814178467,90.9162139893,91.3877563477,91.1864318848,91.1487350464,91.2727127075,4919,105.5
101.779823303,100.662818909,102.668380737,101.274803162,101.003883362,101.416442871,100.473381042,101.913078308,102.067901611,100.693840027,5818,94.51
91.561416626,91.3067626953,91.4203262329,91.1048583984,91.2806015015,91.4790725708,91.3897705078,90.3500976562,90.9855422974,91.2693023682,3613,114.66
77.3223571777,76.8939666748,76.8430633545,76.1128616333,77.0141983032,76.8948059082,77.0770797729,77.0830383301,77.1357727051,76.7586135864,6266,73.53
