keras_MSE3_lg_relu1,keras_MSE3_lg_relu2,keras_MSE3_lg_relu3,keras_MSE3_lg_relu4,keras_MSE3_lg_relu5,keras_MSE3_lg_relu6,keras_MSE3_lg_relu7,keras_MSE3_lg_relu8,keras_MSE3_lg_relu9,keras_MSE3_lg_relu10,keras_MSE3_lg_relu11,keras_MSE3_lg_relu12,keras_MSE3_lg_relu13,keras_MSE3_lg_relu14,keras_MSE3_lg_relu15,keras_MSE3_lg_relu16,keras_MSE3_lg_relu17,keras_MSE3_lg_relu18,keras_MSE3_lg_relu19,keras_MSE3_lg_relu21,keras_MSE3_lg_relu22,keras_MSE3_lg_relu23,keras_MSE3_lg_relu24,keras_MSE3_lg_relu25,keras_MSE3_lg_relu26,keras_MSE3_lg_relu27,keras_MSE3_lg_relu28,keras_MSE3_lg_relu29,keras_MSE3_lg_relu30,keras_MSE3_lg_relu31,keras_MSE3_lg_relu32,keras_MSE3_lg_relu33,keras_MSE3_lg_relu34,keras_MSE3_lg_relu35,keras_MSE3_lg_relu36,keras_MSE3_lg_relu37,keras_MSE3_lg_relu38,keras_MSE3_lg_relu39,ID,y
112.226104736,109.194160461,114.553627014,111.139305115,108.58770752,98.1751098633,101.452728271,100.90322876,110.936439514,103.838150024,104.893737793,104.81275177,112.405349731,101.219078064,100.185066223,109.886199951,115.042167664,111.092033386,107.224365234,94.7777709961,108.01675415,107.435951233,116.162414551,94.7980957031,105.000267029,106.596191406,96.3622131348,107.330078125,103.355529785,121.175827026,116.523727417,103.789649963,115.20111084,107.013015747,94.4919281006,115.697563171,107.78112793,115.731483459,2472,109.91
117.52999115,98.8263626099,109.230918884,103.3646698,112.113288879,117.654968262,112.326820374,106.32371521,104.43888855,108.631118774,93.431930542,101.849609375,100.343811035,113.076507568,111.925849915,110.130607605,111.768112183,113.76210022,101.616378784,104.473236084,97.4635009766,101.299789429,121.072227478,128.190490723,94.1689987183,119.690956116,111.916633606,103.011581421,112.225982666,115.144081116,104.783981323,107.266807556,115.410003662,104.189605713,102.822875977,96.7817764282,104.305557251,102.698875427,2473,108.06
119.053718567,118.942138672,115.853851318,118.717468262,108.398727417,124.758682251,116.539398193,111.236358643,121.26966095,112.815216064,126.534263611,117.353591919,113.893325806,110.513916016,107.127632141,112.365371704,115.688415527,118.078086853,117.317329407,125.663749695,105.458145142,126.652198792,103.590591431,129.203277588,105.645133972,109.264442444,123.486030579,120.626724243,124.006607056,118.392112732,113.452758789,111.373168945,101.492835999,122.81867218,128.105285645,117.603759766,119.194122314,94.8330230713,2475,110.17
96.3632659912,83.2434082031,93.3398132324,100.258514404,96.0038375854,86.1322174072,96.7735977173,93.3629989624,99.3814620972,92.8121566772,95.666809082,92.8739318848,97.8881607056,94.291595459,90.8473052979,90.9296112061,94.2588119507,94.6194229126,94.1015319824,80.8047180176,89.9434356689,86.7854614258,102.402694702,88.2214660645,83.8581237793,84.3010025024,88.4088592529,91.0913619995,86.2708740234,103.596450806,96.6875915527,86.6048965454,98.3044433594,94.6924285889,85.9872283936,94.4661560059,84.3692932129,93.1244812012,2476,88.15
116.790267944,116.364677429,115.756393433,103.257362366,106.006256104,123.370361328,113.467704773,103.821960449,119.966659546,124.180328369,108.386520386,110.501724243,115.561592102,121.208625793,117.900474548,113.670585632,125.493057251,122.953529358,113.034736633,117.711372375,115.005859375,111.135894775,129.570220947,112.034965515,118.469871521,123.709739685,110.304801941,124.699035645,124.986549377,118.058639526,136.202270508,116.942573547,125.990280151,131.40411377,119.148918152,121.035675049,104.985397339,114.374473572,2477,118.14
125.989311218,126.17515564,119.48349762,120.215133667,116.488677979,113.948867798,117.724365234,112.386901855,119.25630188,117.014633179,120.744926453,131.030899048,122.712928772,111.489891052,106.096618652,116.577537537,116.738922119,117.257446289,113.546722412,117.83493042,103.448402405,129.928573608,110.407073975,132.888809204,129.301757812,106.895401001,121.743728638,124.899711609,110.626945496,133.196517944,121.761642456,109.455360413,115.656600952,117.116943359,125.660163879,121.057273865,126.469818115,99.2871780396,2479,122.51
109.243690491,105.605354309,101.652816772,103.762420654,109.641067505,92.3034286499,104.088928223,105.700065613,100.181274414,106.823951721,99.4637145996,96.4653930664,107.03956604,101.15675354,98.6019515991,94.5428314209,101.679443359,94.3257141113,97.11302948,102.204490662,110.598526001,103.132728577,96.34425354,92.6090316772,106.652267456,105.520858765,109.031951904,102.689743042,101.758010864,113.775283813,109.021476746,97.9875946045,105.110076904,104.89339447,92.1857376099,105.833557129,101.335113525,113.394538879,2482,96.14
102.816383362,97.6922149658,102.025550842,88.4870300293,88.9839859009,101.376617432,94.5027770996,87.0144577026,97.006729126,98.5982208252,87.6324768066,96.318572998,97.1539001465,94.0401535034,93.8285217285,91.8602218628,103.496856689,103.757575989,89.3201980591,93.0415496826,96.1110992432,91.342590332,98.8163757324,97.6951599121,82.2537841797,84.8498535156,97.2801513672,93.5092391968,90.2367248535,95.8534393311,100.723854065,102.995689392,103.200973511,101.015960693,94.6577606201,93.9140625,90.5144119263,93.319519043,2483,100.92
126.043479919,122.31577301,120.678329468,117.627456665,102.767791748,114.371582031,112.690864563,116.87878418,124.819030762,113.033309937,130.044387817,122.262199402,118.870140076,111.207107544,107.721321106,116.197998047,119.025550842,112.85244751,116.721237183,122.412704468,109.592987061,128.31968689,110.837158203,133.99836731,119.235809326,105.079147339,122.80430603,114.93737793,122.17993927,124.139770508,100.583061218,117.532119751,115.407470703,124.084510803,139.787460327,117.502639771,121.10799408,100.39213562,2484,106.03
115.669303894,112.55002594,100.647132874,115.855255127,106.654899597,90.9942016602,96.4767532349,110.136711121,105.600952148,109.60610199,106.122772217,104.765289307,109.393424988,100.840988159,99.6502532959,101.882156372,109.028839111,97.1671066284,106.094985962,102.127708435,107.952613831,97.3613357544,107.214767456,95.7806091309,114.873725891,103.858047485,116.750328064,106.851402283,106.53692627,112.504127502,107.574874878,105.971633911,107.180633545,110.330543518,105.751144409,108.97845459,98.1797180176,116.079727173,2485,106.35
97.9988174438,110.687088013,103.404167175,90.2714996338,89.2889404297,105.835708618,106.012306213,93.7788543701,94.0216217041,111.095016479,93.7635345459,102.078552246,100.642662048,100.476272583,104.582839966,95.9600982666,113.672958374,96.1918869019,104.563148499,96.56275177,90.946105957,101.791366577,97.4380645752,96.1910705566,98.524307251,110.405738831,98.8977355957,104.244422913,104.514137268,99.8598861694,113.912338257,100.387390137,114.874168396,109.675018311,101.685409546,101.850952148,85.2422180176,101.564460754,2486,89.41
102.374076843,98.954536438,95.7227630615,101.678543091,87.7935028076,104.740333557,94.2911071777,90.7092056274,98.1796112061,91.5672149658,96.1594696045,101.38986969,105.213821411,90.5228118896,92.4208602905,97.7029876709,100.538398743,107.964706421,90.3348312378,105.177093506,83.5435943604,109.747955322,86.6211547852,108.196403503,95.1148300171,96.2045898438,103.637802124,98.7016601562,90.5036773682,101.644165039,100.522949219,89.7276229858,86.703414917,93.2737808228,103.746871948,101.594070435,95.6087417603,85.5518722534,2487,92.13
103.431022644,101.086082458,96.6994018555,101.025444031,99.2433624268,99.0796203613,90.2467498779,105.062713623,111.590438843,109.44039917,107.865768433,114.525772095,109.903152466,89.1446533203,105.926559448,101.339004517,104.767822266,102.667648315,96.6226730347,113.211105347,101.58001709,97.7511444092,100.979255676,90.7683105469,102.467079163,102.42855072,117.551864624,111.183486938,106.141120911,118.55380249,100.824539185,101.169410706,101.17124939,108.964752197,116.429473877,102.671592712,114.134803772,122.888877869,2488,99.83
98.464881897,98.1045074463,99.5534439087,85.8685836792,96.150894165,105.572601318,95.6814117432,81.8570556641,94.2521896362,92.0966110229,88.4347991943,89.9629440308,91.6866073608,93.2024841309,88.9950256348,94.059753418,93.2294769287,96.8493804932,95.8522186279,91.5089492798,82.0248260498,86.7298812866,96.134765625,105.030303955,83.3244247437,84.1295013428,98.0196685791,87.9732437134,86.44947052,91.9160919189,97.7782440186,99.0760040283,95.0773468018,96.4776000977,89.4502792358,87.056427002,86.8621063232,88.5598297119,2491,96.05
112.782524109,110.939483643,110.374282837,114.565826416,97.9621047974,115.336975098,109.032913208,117.26574707,117.024909973,110.003051758,122.844970703,116.315116882,111.997520447,109.682250977,103.245285034,105.482978821,114.263519287,110.81804657,108.222183228,109.321380615,105.623901367,112.963150024,106.705085754,116.299026489,116.099746704,113.628593445,115.69140625,113.843322754,122.141174316,112.554656982,108.62348175,115.000679016,108.277389526,106.585006714,122.56124115,112.704536438,118.204360962,100.829528809,2493,105.97
97.1309204102,97.3447418213,92.1907730103,91.1216430664,88.4115753174,95.1069946289,88.9687194824,90.8801269531,98.0040359497,94.1786651611,94.7583465576,97.7018890381,101.81086731,77.7724914551,91.9477844238,93.4539642334,94.1852340698,98.8983840942,93.1954421997,102.721878052,95.0425415039,86.9753875732,88.3095092773,81.141494751,88.1214447021,91.5556793213,87.5753936768,89.606086731,93.182144165,106.519790649,90.9233398438,84.2815933228,94.9375686646,92.9391174316,102.700790405,93.7741928101,93.7026596069,105.41583252,2494,87.16
117.327377319,110.459152222,124.633132935,98.6949920654,103.501571655,120.536834717,112.225982666,109.018486023,118.260444641,106.742408752,103.047897339,111.951049805,114.573120117,116.684524536,111.892677307,114.213905334,121.114570618,122.027503967,108.879066467,109.177017212,114.197731018,115.226669312,112.904930115,117.511474609,97.9694213867,115.752326965,108.224624634,110.537460327,98.3111572266,117.386070251,119.755569458,115.095359802,119.227890015,114.424087524,113.570655823,107.559288025,102.260108948,107.226425171,2495,110.47
101.70640564,102.896392822,101.100402832,103.706726074,97.8313751221,101.506546021,85.2454986572,97.6931228638,101.02305603,90.1809539795,93.5672912598,101.783485413,109.71295929,93.3631286621,93.1096038818,96.8360366821,105.43145752,96.8389587402,92.7326812744,98.9180145264,87.6865921021,113.692863464,91.6042022705,103.865516663,109.527252197,94.6009063721,99.5482025146,96.9913406372,94.6103820801,105.939178467,105.551101685,95.3092498779,92.6263427734,82.8943634033,103.369430542,91.6097564697,97.9370498657,87.9120788574,2498,90.13
115.849655151,92.961517334,96.1299362183,110.018089294,110.69291687,90.9841842651,97.9854431152,103.764068604,108.754272461,105.780235291,107.394851685,111.638290405,112.157554626,96.6512145996,98.9819793701,91.677520752,101.430786133,111.017349243,105.701171875,95.4620742798,105.015892029,100.474945068,109.144302368,91.7578277588,92.2859191895,97.7291946411,97.4571838379,103.783615112,100.832351685,118.335708618,106.807533264,100.229408264,110.618804932,103.48072052,102.541641235,112.876922607,101.05783844,111.415977478,2499,99.24
106.130111694,100.490943909,95.2864074707,86.6679382324,85.4914474487,93.8763275146,98.7126846313,89.5080566406,100.12348938,101.099960327,83.892074585,99.0823898315,93.9914093018,99.9581222534,100.293746948,93.5305480957,100.582733154,92.1926727295,89.222328186,93.316444397,104.100479126,95.0495300293,91.4596328735,88.2695236206,93.1218490601,103.129333496,94.4264907837,95.9283981323,97.2729949951,95.2373275757,106.787536621,95.941619873,94.6321716309,87.3773956299,93.7910003662,102.213752747,95.793258667,104.606559753,2501,86.6
110.772247314,115.075012207,109.606948853,118.360527039,94.3060913086,112.43132782,111.411087036,110.965614319,117.506958008,110.336540222,118.106025696,119.24131012,110.08140564,110.270233154,109.324264526,109.206031799,110.057296753,110.124313354,105.37260437,110.004074097,102.880744934,108.921035767,105.523002625,116.106559753,107.222885132,101.877349854,117.364807129,114.759262085,113.316497803,116.296218872,101.066215515,116.29851532,99.2064361572,116.812072754,121.769264221,113.339584351,119.11151123,98.5959701538,2502,106.05
108.919898987,109.499588013,109.566101074,119.811462402,101.787002563,105.676979065,98.2655944824,89.3537902832,107.322296143,98.5869064331,102.35395813,113.092834473,110.929069519,103.960388184,105.836807251,105.03099823,103.822937012,104.139572144,100.03163147,101.792205811,98.3775405884,108.87613678,112.155212402,101.950363159,98.5328292847,104.174911499,99.8913574219,94.6139144897,103.521911621,116.689651489,102.946281433,94.4810409546,104.601043701,107.243019104,95.335647583,105.002861023,104.057510376,107.444915771,2503,105.03
108.076667786,104.555976868,101.144195557,96.316986084,97.9380187988,110.150924683,100.361938477,97.2258758545,103.865234375,109.52658844,93.3702545166,100.226654053,104.522750854,103.878860474,97.6584014893,97.4412231445,107.885131836,109.911895752,100.464027405,103.542373657,105.468963623,99.1061096191,105.430183411,102.244110107,91.0575561523,93.644241333,99.8978881836,100.858757019,91.545501709,99.4791183472,107.421142578,101.533294678,106.828582764,103.425743103,100.870552063,96.7662124634,94.9873199463,103.140823364,2504,98.95
115.003715515,113.826133728,120.637062073,118.13053894,103.792274475,119.72315979,104.912513733,117.715576172,116.334213257,109.507888794,120.423400879,115.725196838,121.118026733,111.716156006,107.26739502,106.130752563,117.94203949,114.091583252,112.138160706,118.09727478,102.42124176,121.243560791,104.526992798,113.347610474,126.581161499,104.534568787,120.659713745,117.210144043,114.194725037,110.315643311,117.983352661,109.562301636,107.620422363,107.636428833,125.736625671,122.222671509,123.351196289,101.640823364,2506,112.57
92.4410095215,95.1858978271,90.7433013916,92.4452209473,89.9808197021,91.7194366455,94.5390930176,93.6893920898,100.07359314,92.4097747803,95.0171813965,97.7265167236,98.2554244995,79.3736038208,90.8034057617,95.632522583,95.4047546387,95.1385955811,92.5036239624,95.1689453125,91.6177215576,88.763092041,95.9600753784,81.7950210571,86.1756134033,90.5246200562,98.1993942261,96.120803833,94.8316192627,103.650260925,91.3678131104,83.7032775879,98.2234191895,90.6193237305,94.5559692383,94.7678375244,105.12802124,99.5201416016,2511,152.32
112.875061035,113.21408844,110.477767944,105.565879822,113.787338257,118.260246277,110.894424438,105.399856567,118.058250427,112.869979858,94.8222503662,110.431556702,107.556983948,115.516494751,122.428024292,115.047348022,124.161514282,109.120094299,109.551422119,116.070297241,108.504699707,100.012023926,114.028839111,126.175918579,102.988113403,116.674659729,108.119865417,111.070320129,125.050170898,112.637916565,105.820953369,107.727409363,121.908721924,121.49155426,112.095565796,120.644210815,97.6792068481,106.034072876,2512,106.09
119.376831055,118.748626709,118.353057861,111.005401611,108.852409363,113.071723938,110.072036743,108.233352661,108.714698792,110.82875824,119.265663147,114.494026184,119.092414856,109.10799408,105.927200317,113.305366516,110.016700745,115.071662903,104.812980652,117.885070801,96.532989502,132.452972412,98.9414978027,134.03074646,116.972244263,109.457939148,110.961654663,116.688110352,105.905158997,115.854301453,122.446510315,103.955589294,106.188858032,116.635726929,118.651725769,119.739654541,108.471343994,99.5485839844,2514,111.31
106.869003296,102.367340088,105.639801025,109.309318542,111.407539368,101.821937561,104.690834045,90.4273986816,102.600036621,101.244812012,99.2663879395,104.42742157,99.8480758667,98.3016662598,99.6792831421,100.560371399,102.612823486,101.809417725,103.791015625,108.241676331,104.849060059,107.615104675,116.145263672,90.2878799438,108.426277161,108.38646698,103.744132996,96.6607131958,106.468521118,115.865684509,102.245910645,95.6826705933,114.413726807,103.55090332,95.0829315186,106.158721924,103.606231689,101.910797119,2516,134.21
97.9068603516,94.7214355469,96.4769897461,85.1692962646,95.6755065918,104.706237793,94.989440918,81.4292068481,86.8045501709,92.8126678467,85.7199172974,91.3188247681,92.4025268555,90.8862838745,90.7087860107,90.5705566406,91.729598999,97.4005432129,95.3272247314,95.6415786743,86.9797821045,95.8864059448,94.0957489014,102.061347961,82.7068557739,82.6224441528,98.9293899536,90.0174865723,90.3457183838,94.9835662842,103.449081421,94.3277893066,94.4466323853,96.5040893555,86.9636917114,86.8061676025,87.6123962402,89.91065979,2517,88.61
103.901443481,99.2157440186,97.3302612305,102.089538574,88.6451416016,104.953300476,97.9944915771,94.1103973389,100.418258667,91.6999511719,96.5708389282,102.65057373,104.902206421,93.2861251831,93.1835021973,95.6772079468,101.144813538,107.918487549,90.4680862427,106.127372742,83.2851867676,110.193077087,86.7986602783,108.707595825,94.7424316406,97.6046981812,106.352790833,100.737846375,91.6441345215,99.9788131714,102.592987061,91.2995529175,88.2317810059,92.8593292236,105.952674866,100.546463013,96.1641921997,85.6949615479,2522,92.8
76.4426040649,77.6411361694,79.2565383911,80.0497360229,76.1748962402,78.8788146973,83.4839248657,71.6142654419,80.569442749,77.6508178711,68.6795806885,73.5640029907,77.6745452881,70.7567214966,73.1238174438,70.5186920166,81.7057800293,74.8638381958,74.5990829468,78.227645874,79.2940063477,79.4471206665,81.4545974731,69.4281997681,77.2304000854,82.7148666382,71.9979782104,73.5705871582,79.3453292847,95.9175491333,83.3002929688,69.9492492676,84.4088592529,74.6954193115,71.3595046997,83.9210281372,76.4248733521,77.3965682983,2524,78.45
