keras_per_relu0,keras_per_relu1,keras_per_relu2,keras_per_relu3,keras_per_relu4,keras_per_relu5,keras_per_relu6,keras_per_relu7,keras_per_relu8,keras_per_relu9,keras_per_relu10,keras_per_relu11,keras_per_relu12,keras_per_relu13,keras_per_relu14,keras_per_relu15,keras_per_relu16,keras_per_relu17,keras_per_relu18,keras_per_relu19,keras_per_relu20,keras_per_relu21,keras_per_relu22,keras_per_relu23,keras_per_relu24,keras_per_relu25,keras_per_relu26,keras_per_relu27,keras_per_relu28,keras_per_relu29,ID,y
74.6948547363,69.973449707,69.9094085693,75.7379150391,78.9652633667,74.4228973389,72.8262710571,77.8702468872,69.5929412842,75.3633956909,76.2271347046,70.3758163452,74.3261260986,83.5005493164,77.6843490601,75.2460250854,68.7786102295,71.1526260376,78.5572509766,75.5373535156,76.9591217041,70.6796798706,78.7510910034,77.8635253906,71.7387390137,73.2858352661,68.6042709351,65.5855331421,76.3414154053,79.5235290527,5182,78.71
92.5877685547,87.5244140625,89.9265594482,87.5624694824,91.8885498047,90.4869155884,90.8826599121,95.6259613037,90.0699768066,83.9580307007,92.4303741455,88.5916824341,83.4582672119,94.472076416,94.9958953857,89.672958374,91.6798858643,93.9781188965,88.0187988281,91.1555862427,90.2540283203,87.3973846436,89.3160476685,93.2773513794,92.7422866821,90.320892334,90.2956314087,90.3565063477,89.5366821289,92.2116775513,6606,92.97
120.62613678,119.097229004,114.777488708,119.358200073,109.561149597,118.07749939,120.356056213,122.151954651,117.903160095,108.472503662,112.807052612,130.596954346,115.444786072,120.119628906,105.741233826,116.076873779,113.637138367,114.797737122,113.227516174,119.101066589,117.413619995,115.700775146,116.071334839,120.014434814,110.027580261,114.506668091,110.495201111,121.08757782,119.959434509,116.946548462,4030,114.63
104.031997681,111.41381073,113.441299438,109.651611328,110.401901245,109.307373047,100.721168518,111.302757263,111.671020508,110.412887573,111.136016846,107.161888123,113.64263916,119.279693604,120.056396484,114.00554657,99.0689468384,114.441589355,109.889663696,112.846138,117.411941528,106.646011353,116.632377625,117.123954773,105.400344849,108.750450134,118.972457886,118.35043335,112.757667542,107.373153687,755,107.74
105.098976135,104.242462158,112.322593689,107.613395691,117.764823914,104.382164001,107.261070251,106.210502625,116.304336548,116.503562927,111.886672974,104.494850159,111.142669678,117.726264954,116.753410339,111.592430115,109.19618988,116.663764954,110.125587463,113.189399719,106.516845703,115.101264954,110.579933167,123.581085205,110.857872009,114.387207031,102.580665588,106.38861084,112.551574707,117.474655151,3997,106.91
97.4645080566,86.1652603149,89.7974777222,93.6237258911,92.9753646851,90.1596984863,92.6006546021,91.9012374878,92.4631500244,93.7449111938,92.14087677,87.2403945923,91.8397903442,91.6994781494,98.2290802002,95.2429656982,88.3337860107,92.880897522,92.1980133057,94.927772522,88.8451461792,92.8421173096,97.0655593872,91.0017318726,90.2929153442,90.2067947388,89.4462127686,92.2616271973,91.7254257202,91.0877914429,6808,94.1
105.527946472,103.568206787,109.247650146,111.117584229,102.778961182,105.905227661,106.167488098,115.234931946,110.441764832,110.518798828,108.64680481,109.029808044,115.42350769,108.504646301,117.200080872,113.385620117,109.620307922,111.363189697,108.538528442,94.0762405396,107.444259644,107.299819946,110.133155823,120.995429993,104.508262634,115.951545715,119.247001648,106.27973938,113.056549072,108.361907959,3486,117.32
91.5658111572,89.4894561768,93.4063339233,92.7269210815,90.4258422852,90.3249664307,91.7723617554,87.6814804077,87.0480651855,80.2771987915,88.7466049194,91.6050338745,89.7478408813,89.2821960449,101.248588562,97.1131515503,98.6343917847,91.5707702637,90.0098724365,87.9785690308,88.4329681396,85.2399368286,90.4454040527,90.9593963623,89.7572021484,91.4225769043,96.1412124634,87.6424407959,88.7355728149,91.3874435425,8058,89.46
94.3191375732,92.1653900146,92.4271392822,89.1732177734,95.4996032715,93.3247299194,86.4292984009,93.837020874,92.4928741455,84.6639175415,88.4250564575,92.178817749,88.6762313843,97.2598419189,96.1681365967,92.6824645996,89.9151382446,91.1445999146,91.3390655518,90.1834335327,91.2657623291,92.6877822876,93.6028060913,89.305847168,94.5268325806,90.7978668213,93.0790863037,90.3039932251,87.4033813477,92.6357803345,4035,95.48
108.162124634,110.764816284,112.831886292,112.510505676,118.884353638,111.651290894,111.602935791,107.120903015,109.157653809,105.619651794,110.162864685,106.334114075,112.729309082,117.700019836,106.663658142,109.368789673,111.763282776,109.90473175,112.448982239,106.908859253,112.86428833,112.290878296,111.291725159,110.36378479,111.64591217,113.302726746,116.122367859,102.603225708,110.572441101,107.557800293,2433,107.35
92.1541900635,88.8086471558,95.0755004883,92.2960662842,88.7102813721,89.1708755493,94.1138381958,93.6789321899,91.6383514404,91.1905593872,94.5418395996,87.5743103027,97.0015563965,92.586769104,91.7776565552,98.5060348511,89.0824508667,91.5753860474,95.8940200806,95.6880950928,95.3709869385,88.1695251465,95.1159057617,89.6632080078,95.6317901611,95.5335464478,94.5863876343,90.7190933228,90.1138000488,93.0953292847,2104,89.94
95.1713943481,93.2867050171,101.484832764,91.4422836304,91.5373077393,97.3844070435,83.500617981,97.1545181274,101.255950928,89.3242263794,93.1989135742,95.4403305054,83.7875518799,98.933265686,97.2489852905,86.3478851318,96.1453781128,93.7473602295,91.0940246582,89.5147094727,88.0273513794,88.9217910767,100.500930786,95.1615905762,87.4444580078,89.572769165,101.101097107,87.4585800171,91.7977371216,90.4895248413,4313,100.68
88.358505249,86.1764755249,93.3095092773,88.7671051025,94.6555557251,90.840133667,93.0454025269,95.6229171753,87.6903762817,91.7001037598,94.039604187,89.0770263672,82.3205718994,95.0342483521,95.6019287109,95.1155471802,93.8000335693,91.1125259399,92.345741272,93.7161254883,89.4700775146,86.6899871826,91.3629226685,94.0673675537,93.1319274902,94.8459701538,91.9674453735,91.5330886841,85.6878967285,88.7826385498,7371,93.71
91.8623123169,93.427520752,86.5820007324,89.357383728,96.9494171143,88.0940628052,86.3796005249,92.3792037964,89.2976913452,86.1019668579,89.4334487915,94.6493911743,94.5451126099,92.778968811,96.7997283936,92.1361465454,91.0163879395,94.2415237427,90.3593215942,94.538192749,97.0428695679,92.4268417358,85.6432571411,89.0213699341,90.0549621582,88.843170166,93.5347366333,93.8497467041,92.4038162231,93.4865570068,2522,92.8
79.4933700562,77.8567657471,72.3840560913,75.5722198486,78.3534240723,79.6789245605,72.1623764038,75.6704177856,77.8813247681,77.3312759399,75.3583679199,69.0277328491,76.6387710571,74.2871017456,73.9267578125,75.5406570435,68.5584564209,70.5622711182,65.7357177734,75.1298446655,77.9363937378,76.7432098389,78.4347000122,77.7946777344,72.4350280762,72.9932479858,81.0071258545,76.4934158325,76.3757781982,69.5912322998,7920,73.76
102.670600891,99.0453872681,100.637535095,101.357765198,97.49243927,105.81224823,96.5510025024,95.518447876,102.337379456,100.4167099,99.9002075195,97.0181427002,98.8106765747,94.3523406982,94.887588501,98.096572876,96.5245742798,101.593132019,102.633224487,103.32926178,98.6832962036,103.162864685,97.6796569824,103.204788208,104.803817749,100.086135864,100.219528198,102.915763855,103.458702087,95.4258880615,5096,97.2
107.07649231,106.284927368,101.507034302,107.743057251,103.440010071,115.56401062,113.394927979,113.686279297,111.672088623,111.670715332,108.376541138,108.830322266,103.95526886,109.13973999,112.82774353,108.971359253,102.644378662,111.496452332,106.722465515,107.857917786,112.626548767,101.36492157,113.254081726,111.200523376,107.969169617,109.507072449,109.843269348,112.416229248,112.809967041,114.949272156,2405,111.5
78.7041854858,69.6622390747,72.8010787964,68.5874710083,79.1673202515,72.9147949219,77.1109313965,76.7152938843,72.4876098633,80.7712478638,75.4935531616,72.507850647,72.9573974609,80.1735229492,78.093536377,80.915802002,83.9569244385,75.7121505737,73.0412063599,73.8250274658,80.8715209961,69.3406982422,78.3631439209,79.1067276001,71.7608413696,75.2110977173,80.0786590576,76.8624420166,69.8448410034,69.9782485962,4857,76.84
90.321685791,93.390411377,92.3213119507,89.520111084,91.2967147827,89.3569259644,97.1834793091,89.2615737915,89.7140045166,94.1811523438,87.1592712402,93.5322952271,90.7543563843,90.5153045654,89.5606765747,90.5871276855,90.7357635498,89.8293838501,91.0500488281,90.6953353882,90.0617294312,89.2885360718,90.0891952515,90.1036453247,91.8585739136,88.6030654907,91.863067627,90.2878417969,93.8011627197,92.0334777832,2206,97.41
94.7210617065,92.3516540527,87.5477600098,89.9972305298,92.421585083,91.4008483887,86.9429931641,90.2055969238,93.5637130737,92.2796783447,88.0706100464,88.0044403076,93.2756576538,93.1584396362,96.2257537842,92.7151489258,92.2816848755,88.7419204712,91.6370239258,89.7219848633,90.0993347168,87.6438598633,89.8749160767,89.4279327393,91.4179153442,90.2982559204,93.2016448975,88.8899307251,91.1869125366,91.8932800293,2380,90.89
94.6520233154,85.012298584,95.7672119141,92.1589279175,89.9725494385,88.0520095825,92.2030792236,91.385635376,88.2669067383,92.3230133057,88.8744888306,87.3021240234,90.6002655029,92.0819320679,93.52394104,93.1259002686,89.9749450684,95.122718811,95.0888137817,89.8821258545,92.2765808105,96.8939208984,89.3368453979,96.5364227295,91.1034088135,91.9770202637,87.2057647705,86.9123001099,93.1019058228,88.6506881714,7797,88.96
118.073471069,114.174667358,110.545288086,121.090538025,109.692855835,131.682571411,117.043586731,120.781242371,106.590354919,112.775115967,113.620124817,113.765602112,110.913230896,113.194244385,102.87651062,99.9654083252,97.625831604,114.264480591,117.918319702,117.055030823,107.987350464,115.721229553,117.088653564,113.552360535,115.50377655,113.48513031,110.255775452,101.645385742,117.193687439,111.468269348,1741,114.25
96.655632019,90.2256240845,89.9087295532,90.0884475708,100.159721375,91.2651901245,96.3785552979,87.9055709839,90.0219573975,91.8340911865,89.7309646606,97.917678833,93.0015411377,97.677772522,95.4786758423,94.9717254639,94.5963821411,88.5933609009,91.790763855,90.6846542358,91.5536346436,87.0871658325,92.0307235718,92.3702316284,91.9061279297,94.8863449097,95.1130828857,92.3692932129,87.049118042,92.4072418213,3940,88.83
91.7485122681,89.7597732544,90.9038772583,92.2717437744,90.8516540527,91.298538208,87.5270996094,94.280670166,89.799621582,88.1898727417,91.1876525879,88.5717086792,96.2718200684,90.9157714844,95.451789856,91.9651260376,89.52003479,85.8758773804,90.8710861206,91.0992126465,92.7876663208,91.3471450806,92.4524536133,91.6651916504,94.6843948364,98.6620788574,95.7649002075,87.5953903198,89.5281906128,90.1940841675,2674,92.09
97.7104568481,94.4710388184,95.0889968872,102.164543152,91.7934875488,95.4933166504,90.1706924438,93.8884658813,89.7324981689,93.6487045288,93.2541351318,87.1133499146,93.6532974243,103.855484009,95.7775115967,102.055259705,97.9029159546,94.2344589233,93.4544372559,90.3411941528,90.7516937256,97.4277648926,92.5359115601,94.4804992676,87.8892059326,100.931060791,91.3952102661,90.2828674316,97.4855728149,96.0691299438,2193,89.74
112.989692688,111.589233398,113.459991455,114.710739136,109.022079468,119.486656189,116.744117737,111.236808777,121.100708008,111.416572571,110.948348999,115.400794983,104.389030457,112.83430481,115.635063171,112.937171936,119.281951904,109.988288879,112.604110718,117.996818542,109.255065918,118.468238831,107.090171814,110.695556641,106.471420288,113.9034729,110.930480957,116.788917542,116.656349182,126.658050537,7887,112.36
106.32800293,105.136322021,109.5417099,102.169822693,98.7904586792,105.34526825,106.046913147,100.875205994,105.963012695,108.362953186,103.63381958,107.717224121,104.839187622,104.52545166,104.504516602,107.167030334,106.08719635,101.379234314,103.900611877,102.779441833,103.441452026,97.0028991699,101.354652405,107.023635864,99.0193328857,100.198303223,105.718727112,105.679542542,103.949836731,104.024925232,287,102.46
94.6014404297,86.2952041626,90.5076446533,90.1683197021,92.2470245361,92.280090332,93.8679580688,91.1415863037,89.127822876,92.7911605835,91.851234436,87.5096511841,90.4987335205,95.2677154541,93.0122070312,94.0959472656,90.054725647,93.6147003174,94.9674987793,91.4166641235,92.4605712891,91.5635757446,91.8566894531,99.5212249756,90.9715499878,92.375,97.5280761719,86.8691329956,93.2791213989,94.3048095703,4014,91.23
94.100189209,90.5428161621,90.4501647949,87.3621444702,86.7841339111,91.1008224487,92.0092697144,88.4236755371,87.4544448853,89.1809692383,88.12865448,88.104347229,93.6995544434,90.706817627,90.9246368408,88.279800415,95.258026123,90.858833313,94.4215011597,88.7984924316,91.3677597046,86.506362915,92.8862228394,93.1358795166,89.6476287842,88.7118835449,90.3849563599,85.7524642944,90.4311904907,90.0233764648,7476,92.98
91.9889297485,87.5830307007,90.1251144409,88.7283401489,88.2940368652,91.4271011353,93.5030975342,91.401222229,87.0288314819,87.2813034058,86.8391494751,87.3941574097,90.2440490723,89.7700958252,87.192855835,91.203918457,91.1217803955,94.6038970947,91.8853759766,89.3461456299,92.2173614502,91.658996582,92.1713256836,93.1430206299,88.7866287231,91.0097808838,91.8271102905,87.2303848267,90.2074279785,84.8275527954,2905,90.88
104.637359619,104.707229614,104.306022644,103.349143982,94.3044967651,100.113311768,102.157798767,101.654823303,103.903457642,103.226882935,103.806312561,99.1796646118,109.357185364,110.520187378,103.984909058,107.635025024,103.545455933,108.076423645,100.972579956,89.6419143677,106.550323486,94.4408416748,107.568305969,110.409370422,102.061836243,101.943206787,95.3290557861,99.5706863403,105.088348389,101.519920349,2555,113.34
89.088722229,90.5987701416,92.3625869751,90.5465698242,95.8445205688,91.4678955078,92.6893768311,90.1244888306,88.8278884888,84.0211334229,86.1028900146,88.83152771,88.2887039185,90.3754959106,94.0985107422,89.3024139404,92.0947494507,91.9133300781,92.401725769,88.950668335,90.8594207764,87.4903717041,89.5756607056,90.3959503174,90.0406417847,91.1810073853,94.1338806152,89.0083007812,89.8174362183,95.8299484253,1564,98.28
104.349632263,103.149787903,106.569206238,97.0172729492,108.485336304,106.303466797,103.502212524,106.948303223,102.786003113,104.343360901,99.9372177124,104.71786499,100.360961914,102.947929382,113.82434082,98.8769989014,102.773223877,101.759857178,103.241096497,98.1137619019,105.85269928,94.924949646,103.088287354,101.078186035,101.386123657,99.0436248779,106.429901123,92.1232910156,108.751091003,104.549964905,2638,101.96
92.2986450195,89.3320083618,87.2887191772,87.936050415,94.5016326904,93.9320220947,87.2290649414,88.0185852051,92.8302383423,89.0224304199,88.4563903809,97.8349533081,87.2437286377,88.9787063599,95.4696426392,98.1775817871,93.7474822998,93.8186187744,91.4648361206,89.3414840698,93.3541183472,85.5078659058,91.4730911255,90.912689209,93.3317184448,92.8614425659,94.2140960693,86.6283569336,92.8940124512,92.2260360718,1107,88.2
90.2884597778,87.1394577026,92.7977523804,87.5779571533,91.7806549072,88.2774734497,92.8661575317,89.6346435547,86.9425964355,92.0675354004,90.721244812,87.6735839844,90.7878952026,91.0299987793,94.2116241455,94.4727325439,89.5412139893,102.090942383,92.8937072754,85.3197402954,90.5683517456,84.2287902832,95.1934661865,97.0032043457,92.4697189331,92.3768463135,88.0306625366,89.3022460938,89.3387985229,98.7581634521,8177,89.6
92.6244049072,86.6438751221,94.1961135864,88.0029449463,86.4462661743,87.1756820679,92.0428314209,93.1281356812,89.8620986938,97.1234893799,95.6676940918,94.8026428223,93.6852035522,87.9101486206,91.6268081665,94.9856109619,96.6819763184,94.8516769409,92.352180481,88.6628646851,88.5559234619,83.4809417725,93.9962387085,91.6231231689,95.2886276245,93.2289733887,93.3536300659,91.202041626,88.976272583,90.1938705444,208,91.94
116.129379272,119.067771912,109.863861084,115.510429382,132.679229736,117.668441772,120.070350647,116.780097961,117.911636353,111.188476562,113.048271179,131.363250732,115.42275238,113.059814453,105.485466003,104.502670288,112.869338989,114.552825928,116.264511108,109.27558136,117.205055237,115.380149841,116.484619141,115.908927917,114.938644409,124.642166138,110.838150024,130.860671997,119.87399292,111.241271973,4847,136.56
92.0432281494,88.2884674072,94.2251281738,92.2962646484,94.0728912354,89.9375228882,92.6011276245,91.0658874512,89.345741272,90.6479721069,89.4087371826,91.231048584,92.0523223877,89.7535476685,94.0631637573,90.0789260864,90.6591415405,95.5942153931,90.3769226074,88.5651626587,95.2874526978,92.0025558472,91.5936203003,93.7664871216,89.8659820557,90.0087966919,91.8145294189,92.0214996338,93.5978317261,92.7423706055,8241,89.38
114.021179199,105.292724609,106.467193604,119.351974487,115.849052429,110.321563721,113.458488464,112.463096619,113.010322571,112.20463562,108.242446899,104.892715454,113.175346375,119.225494385,103.353813171,110.469268799,113.101531982,105.640182495,113.229454041,113.974189758,107.035629272,106.859054565,111.218795776,118.640075684,117.129402161,110.298049927,104.577148438,116.973579407,104.16015625,109.606460571,74,106.87
