keras_MSE2_relu1,keras_MSE2_relu2,keras_MSE2_relu3,keras_MSE2_relu4,keras_MSE2_relu5,keras_MSE2_relu6,keras_MSE2_relu7,keras_MSE2_relu8,keras_MSE2_relu9,keras_MSE2_relu10,keras_MSE2_relu11,keras_MSE2_relu12,keras_MSE2_relu13,keras_MSE2_relu14,keras_MSE2_relu15,keras_MSE2_relu16,keras_MSE2_relu17,keras_MSE2_relu18,keras_MSE2_relu19,keras_MSE2_relu20,keras_MSE2_relu21,keras_MSE2_relu22,keras_MSE2_relu23,keras_MSE2_relu24,keras_MSE2_relu25,keras_MSE2_relu26,keras_MSE2_relu27,keras_MSE2_relu28,keras_MSE2_relu29,ID,y
100.676574707,104.420768738,104.333869934,101.45880127,104.035263062,101.371871948,105.567596436,98.1107254028,100.732032776,104.750358582,101.555465698,97.2091598511,101.914970398,99.7690429688,103.897186279,100.540161133,102.445297241,104.451416016,107.497001648,104.20111084,100.007675171,101.540000916,101.034095764,100.032302856,100.755439758,103.057044983,103.779243469,101.081642151,102.36844635,1784,158.53
106.804359436,111.6693573,110.770759583,108.740348816,107.086174011,111.609985352,109.135864258,100.768089294,109.465339661,116.869186401,109.641906738,108.749847412,111.805740356,104.8179245,114.360244751,115.279464722,102.331665039,114.940818787,109.242378235,110.474021912,104.427818298,113.967880249,106.991668701,113.741134644,110.558105469,110.217720032,111.533256531,109.433296204,109.816726685,8135,112.12
93.3919830322,97.5201797485,94.7711334229,96.1975631714,87.6352386475,96.8181686401,92.3231506348,89.6543045044,93.0015258789,90.2155456543,91.7100524902,90.8804397583,90.4291381836,87.7864685059,92.2864151001,93.7871780396,94.7924041748,94.7590026855,89.8115997314,86.0830383301,95.7686386108,93.8357543945,95.0125350952,92.6633071899,93.5147094727,94.9417953491,97.2423095703,90.5697631836,93.5176467896,6489,86.86
116.022949219,109.862892151,118.445022583,112.377326965,122.147361755,106.494934082,112.187255859,108.069145203,114.017837524,112.000778198,112.719352722,117.888877869,107.592086792,116.007270813,116.377471924,117.661636353,110.938316345,114.190673828,109.197990417,114.703659058,109.679016113,109.348068237,115.240280151,116.133850098,117.841285706,118.158447266,111.780204773,113.912940979,122.553817749,3105,106.54
96.495880127,91.1721115112,90.0033035278,93.2947540283,98.8182220459,95.196105957,91.931602478,95.5986099243,93.720451355,88.0181503296,90.9449691772,89.0015792847,89.3292236328,92.9023132324,89.6226577759,85.520690918,94.9571380615,90.9322967529,92.2795410156,89.0632705688,92.0473709106,92.3070602417,88.8538818359,93.6397781372,92.6520385742,89.6331329346,89.2012786865,86.2226867676,87.5136566162,7917,88.6
90.6119232178,96.7464675903,99.3749160767,98.4799880981,99.2641983032,92.9153594971,90.5053405762,94.8549728394,91.5042495728,96.9713363647,88.3950424194,95.1929168701,92.420539856,94.2676544189,94.9211807251,94.1957778931,100.438644409,99.4825363159,91.7959823608,90.5324783325,88.0358963013,97.7272796631,97.5780487061,100.701576233,95.1091995239,97.2053756714,100.024940491,93.3033218384,96.5907745361,4733,87.13
90.8250808716,90.4099960327,95.1572799683,93.4758682251,89.4287261963,94.1036376953,94.9452667236,92.9210739136,92.6509094238,91.9207839966,92.1310424805,92.057723999,94.4020996094,93.2872009277,91.430015564,92.6032409668,88.0858459473,93.3496932983,93.4975891113,87.0998916626,88.9022521973,92.4192886353,96.590057373,93.2681427002,93.4311294556,97.2225875854,93.720199585,92.6434249878,93.0266113281,48,90.56
92.026550293,92.900352478,88.9779205322,90.1579742432,92.8918304443,91.5340194702,96.7639160156,93.6902542114,94.9384613037,89.94972229,97.7906112671,93.9528198242,89.5736618042,91.548576355,98.3266830444,94.0768966675,93.9120635986,93.4422836304,93.0325317383,90.6409759521,93.4660797119,90.6008758545,92.3709335327,95.1894378662,95.6595077515,90.9793930054,93.3966827393,88.8825912476,94.1765670776,1757,91.19
109.804252625,108.759361267,109.365402222,109.606460571,109.40650177,110.920051575,110.181739807,104.755142212,111.619468689,110.396110535,112.513557434,113.162712097,111.03288269,115.121025085,113.964614868,111.752754211,111.007202148,114.075378418,117.388626099,111.114753723,107.948318481,117.292060852,111.484130859,106.472335815,105.213783264,109.778831482,110.210144043,110.769248962,106.774551392,3118,110.43
98.2544784546,105.938934326,104.182403564,101.646148682,95.9618530273,103.740394592,102.558067322,99.1820068359,102.996276855,100.929954529,102.193450928,96.2128829956,101.842643738,99.7664794922,102.178565979,100.318946838,101.040412903,105.887069702,96.8094100952,110.293052673,101.584892273,101.592811584,104.194366455,98.5333404541,103.6901474,108.160743713,101.062980652,104.905181885,103.368148804,1789,99.48
115.522148132,114.503379822,116.206161499,117.735031128,119.065711975,119.79662323,117.684066772,125.285140991,120.132583618,118.205253601,125.518852234,117.174545288,122.952438354,115.27898407,122.687492371,121.205810547,121.318954468,120.207733154,115.574676514,118.256164551,116.324951172,120.69480896,112.100830078,117.717460632,110.330299377,115.657279968,114.560203552,109.061943054,109.536186218,3142,113.71
121.696220398,118.162155151,110.81287384,109.300933838,113.222312927,119.525848389,117.399711609,113.257553101,116.168037415,115.533233643,112.063529968,112.111808777,115.421852112,116.25944519,125.590942383,118.844085693,120.261192322,117.085067749,117.611488342,122.088241577,116.016799927,115.975700378,123.167633057,118.60408783,118.443878174,118.48790741,118.706474304,112.382194519,119.493179321,6331,120.86
90.9721908569,92.8618545532,96.1176834106,96.1144485474,88.2588729858,93.4373245239,89.2833328247,91.5794677734,93.881401062,90.0799331665,93.7253875732,89.8990478516,87.0687408447,91.1473236084,95.2220306396,91.5582199097,92.5734176636,95.8047332764,91.9150009155,94.4456481934,92.7055358887,96.0755691528,98.3382568359,88.24243927,94.424156189,93.6824417114,94.6705169678,93.0727157593,95.7772216797,1017,87.53
106.593986511,107.530563354,110.466682434,108.802474976,111.719238281,108.697166443,110.376609802,108.43031311,116.918418884,114.287956238,117.680351257,114.549255371,117.96509552,110.101005554,110.401725769,110.215339661,108.34853363,118.348205566,117.435592651,110.208091736,110.994644165,111.656478882,107.88168335,111.015518188,111.678947449,115.818641663,112.768661499,109.348579407,111.928970337,5461,128.58
86.0800323486,87.5084838867,91.7557983398,94.3317947388,88.8536605835,91.8494720459,86.7711105347,93.7851409912,89.7422409058,90.7272644043,94.032409668,91.8163604736,90.6094818115,91.4052200317,89.3845901489,92.0134658813,93.1268081665,94.5026016235,91.2553863525,85.3350906372,92.3952102661,88.6947174072,93.0789642334,93.0259094238,93.9724197388,96.6787872314,92.1781158447,85.5801467896,91.8524169922,7852,89.14
113.138534546,111.336051941,108.81337738,115.560897827,116.814918518,119.40145874,114.253593445,115.975311279,121.500595093,115.055656433,112.449546814,115.673431396,118.768936157,109.997779846,118.131660461,118.273826599,113.730224609,120.928146362,112.200531006,112.514671326,117.280319214,117.459938049,114.342834473,119.941459656,112.757034302,118.249595642,120.979698181,111.331970215,117.52066803,3081,110.47
75.2772750854,82.0900115967,81.20287323,79.3963623047,77.925994873,77.0669250488,78.6836776733,80.1356582642,77.3858261108,78.1009292603,81.4030303955,77.5514602661,76.3565826416,82.1306686401,84.7604141235,78.1140899658,76.4708709717,80.2795562744,77.1072311401,72.9306259155,76.7102355957,76.0375900269,76.8628768921,78.0002441406,77.4692153931,79.358001709,78.5975189209,81.5319824219,80.2939300537,68,76.01
96.6600036621,93.677696228,96.7946777344,96.0924530029,93.5553741455,95.1558532715,96.218170166,98.8779602051,95.229095459,88.455619812,96.7894897461,92.1349487305,92.0178070068,88.4668731689,92.0217590332,94.0206069946,93.710647583,97.6791915894,98.6522445679,90.2232513428,95.9922180176,89.6380844116,95.2361373901,95.4642486572,97.9260482788,89.3500900269,95.4293136597,95.771156311,95.8226089478,2755,90.13
77.5071563721,76.426399231,83.5633850098,79.0398788452,76.6291351318,78.7520065308,78.61277771,78.2719192505,75.621383667,74.2104797363,81.7562713623,79.8233184814,76.5895767212,82.0001602173,77.6895675659,75.4741516113,73.1977157593,78.1845779419,76.7921295166,75.1664199829,73.9774551392,77.6488952637,80.4998321533,77.0073547363,76.0098953247,77.2407913208,77.4159927368,83.3734893799,82.3476867676,2149,87.31
102.923881531,101.604980469,104.759597778,101.390586853,101.217636108,102.370704651,105.184181213,102.147926331,100.143997192,105.225242615,107.067680359,103.006340027,95.1563415527,101.918151855,106.93321991,98.8234863281,104.115936279,106.401748657,109.753692627,106.523674011,99.9950790405,103.240615845,99.7495269775,108.278900146,105.405189514,104.901908875,109.580184937,100.928657532,104.391967773,2797,100.75
94.5776672363,98.8598937988,92.2719192505,92.7167205811,95.0517883301,104.00642395,93.5537109375,96.7621154785,94.2528076172,94.1127548218,91.8144607544,93.1914520264,92.2827911377,94.3892593384,90.9792251587,92.4415664673,93.5239334106,93.1386184692,90.8906936646,104.491882324,96.6058959961,94.2296905518,94.2248535156,99.9643707275,95.3451080322,110.062660217,93.1082992554,89.0760955811,91.2305526733,4955,94.28
92.9440460205,93.606338501,95.4446411133,91.5885543823,93.0910644531,93.4141540527,90.6040039062,94.0476608276,94.2652282715,93.6683883667,93.6513214111,88.8707809448,92.841758728,90.1567687988,97.5353851318,94.1927871704,93.2697601318,96.0129623413,93.8900604248,98.3566741943,93.8700942993,95.0341567993,92.4967422485,87.7670135498,94.1163787842,101.453941345,92.4239883423,93.6179504395,94.5431518555,3665,90.76
91.1623001099,96.7985153198,97.9697341919,94.1545791626,96.9648590088,91.9852294922,97.8621444702,92.135017395,93.2198486328,94.9022140503,94.6598587036,92.0614395142,95.5914001465,88.3122253418,97.9855880737,96.6299285889,94.4725952148,95.0787658691,93.1240615845,89.0846862793,95.1693191528,96.7879714966,89.4514770508,95.427772522,95.1537475586,89.9467926025,97.8751296997,92.3860397339,94.7014465332,5900,87.86
107.019073486,99.0839538574,100.349861145,102.982803345,99.1195220947,101.804519653,96.069519043,101.47039032,96.8807601929,103.336158752,100.918006897,98.2070465088,103.822769165,105.682174683,108.548149109,100.257743835,103.663581848,104.626502991,98.8670349121,104.086158752,100.880256653,107.807647705,101.438972473,106.390426636,104.034179688,104.352264404,106.890159607,102.594467163,104.641807556,3119,113.14
75.5698165894,81.7636489868,82.9803771973,78.8394241333,73.6008682251,80.2936782837,79.1580734253,75.2506866455,78.5121002197,75.8708267212,81.5471954346,77.3875427246,74.2560424805,80.0834350586,81.4673919678,79.4489364624,78.2790374756,79.1582336426,76.4560546875,75.6265716553,73.3865890503,79.6977539062,80.5882034302,77.7227783203,80.1106796265,74.8772659302,76.3073272705,78.3331069946,84.1426849365,4450,89.73
92.1949462891,94.7142486572,89.6701431274,100.84563446,89.8727645874,92.9245834351,94.3417739868,94.3408966064,95.123085022,95.5419921875,94.8738327026,92.8711013794,92.8527069092,94.5059432983,89.7241210938,90.4354324341,99.7504577637,90.422492981,87.4791259766,93.8526382446,95.655380249,89.3715744019,89.4720916748,92.1221160889,91.6238861084,95.0517425537,101.123878479,94.7795181274,95.346282959,454,90.73
113.100524902,115.336753845,106.386665344,108.575668335,113.986572266,113.021469116,113.381515503,117.533119202,110.674194336,114.677467346,115.390167236,116.47857666,114.991485596,112.830924988,113.428077698,116.362709045,106.42616272,117.867752075,117.009628296,114.735549927,111.832611084,118.819274902,112.5313797,107.690872192,120.852882385,111.152549744,111.055900574,115.015808105,114.437705994,1184,110.44
121.011795044,121.175857544,110.510498047,117.840637207,111.897666931,118.687850952,117.008377075,111.805458069,120.598396301,111.867698669,114.195129395,111.214248657,112.028068542,116.32976532,123.411766052,122.044013977,112.298126221,119.739242554,119.783630371,109.653579712,113.920127869,117.73449707,112.097541809,119.586021423,118.266746521,118.754798889,118.252868652,114.401168823,120.351959229,7827,113.65
108.253822327,106.910942078,107.537010193,111.550727844,114.388557434,109.349273682,105.481773376,104.447372437,111.409202576,110.306312561,115.053543091,111.911903381,111.898605347,106.136047363,109.325439453,115.563972473,106.807296753,117.156921387,112.209709167,108.761283875,115.328521729,120.948188782,107.269393921,111.109825134,118.444419861,107.297935486,109.877182007,107.317344666,111.259521484,8012,107.13
95.3375167847,92.6783828735,94.7080383301,93.384147644,87.1422195435,93.3254241943,92.8686294556,92.1841430664,91.0909576416,93.8977432251,90.1017913818,91.3725128174,92.943145752,87.1729202271,96.2796020508,89.8721389771,93.5605926514,94.4571914673,91.0978393555,95.9322814941,97.4426422119,92.5340423584,96.4716873169,94.0733947754,93.7175140381,91.7863082886,93.5325546265,90.6164321899,95.3933410645,161,92.47
91.3101730347,88.8474121094,94.2392501831,95.8248596191,97.0322952271,89.955871582,91.8515777588,93.9722976685,94.5481719971,94.0525741577,90.8203048706,93.4731445312,87.0980148315,93.7118606567,94.5009460449,93.4080734253,92.0740127563,92.008430481,91.5672836304,90.5554656982,88.2315063477,89.2510986328,93.0721511841,90.4048080444,94.1396865845,92.6981201172,91.1760101318,92.1083221436,98.5771102905,2740,89.11
91.7353973389,92.7550201416,95.9597015381,92.7255325317,92.5372619629,89.3465499878,92.0925369263,91.9413375854,93.3201599121,94.0448226929,94.7018203735,92.578666687,95.2370147705,90.3876342773,88.6148605347,94.0104064941,89.4351501465,93.5814361572,98.1312637329,88.0109024048,91.5462875366,93.0316238403,98.1027603149,94.0725250244,95.2989578247,94.3201065063,91.1960525513,90.1614990234,89.5296325684,1141,94.56
92.7020263672,97.7001800537,93.9745025635,93.9754943848,92.8105926514,96.7853393555,98.46925354,95.1295547485,93.9117736816,88.9621734619,95.7936553955,92.6421051025,104.591415405,92.6767578125,92.9092559814,91.2500457764,95.7541122437,96.881401062,92.1385192871,103.13973999,97.7763671875,95.9532470703,89.5414962769,96.0500640869,92.8094482422,104.80304718,94.55834198,96.5082168579,91.1607589722,3799,88.87
109.756568909,107.766975403,106.415542603,110.50756073,109.650238037,121.018669128,107.391082764,107.849594116,112.447738647,107.585632324,110.027015686,115.13483429,109.048568726,113.505683899,114.359382629,116.082748413,113.897628784,114.594413757,111.892669678,103.617744446,112.629776001,113.551544189,113.702224731,113.047615051,110.01713562,115.580047607,117.486206055,105.386375427,109.859794617,7070,109.85
89.9955062866,93.5648727417,91.0236663818,91.4775009155,87.5043792725,91.8176727295,92.1058197021,91.2655105591,89.1674118042,88.8557815552,92.7913284302,92.3882217407,89.1681900024,93.2459945679,91.7761535645,92.7552261353,90.1954040527,90.4161682129,89.8639755249,95.3609619141,90.8183059692,92.9251556396,92.031829834,92.6149673462,90.3552474976,92.1699829102,94.6440200806,91.369354248,91.07837677,2049,90.1
90.7512283325,96.9970855713,94.3282623291,94.6508255005,89.608001709,93.9252471924,92.1383132935,97.647315979,93.7562484741,95.6172943115,93.0572814941,95.0171813965,88.9917755127,93.5512237549,93.5578689575,92.4073028564,95.1966934204,92.4881744385,93.4213104248,91.0329971313,97.031867981,93.788848877,93.9780731201,96.5330123901,90.6247177124,95.9730148315,98.0810775757,88.2671661377,95.5414886475,4997,115.25
93.7096481323,92.9465713501,88.6459960938,96.2762069702,100.743362427,97.3565979004,92.0968780518,97.6352233887,96.1141662598,94.4175033569,94.767616272,94.9964370728,97.0573806763,90.6015167236,94.0895462036,90.8554840088,94.5022201538,95.6369781494,92.0573730469,95.5716018677,95.3321304321,90.9489974976,90.6772232056,99.0397491455,94.4084625244,95.9566497803,99.1053237915,93.772277832,94.8384933472,955,97.47
113.294998169,115.142456055,110.073974609,109.192817688,107.662635803,112.57434845,116.053031921,111.007324219,115.103279114,110.482406616,109.099510193,112.169212341,107.953018188,119.344398499,117.924880981,113.243560791,105.589179993,105.876441956,110.432746887,119.257247925,107.376914978,107.07056427,111.491287231,113.794975281,109.833450317,118.110733032,110.325904846,103.121879578,110.407348633,6733,107.74
119.969863892,116.565238953,112.092193604,113.029434204,112.053771973,118.004905701,116.244247437,115.239593506,111.727493286,112.568748474,114.72971344,116.662719727,115.66028595,119.050605774,116.114700317,118.331031799,116.549072266,121.700271606,117.732475281,118.537124634,112.959152222,118.661651611,120.559616089,119.804611206,118.566993713,114.055686951,118.313430786,114.762565613,117.628829956,6327,109.33
92.4764404297,97.5754928589,96.2460403442,99.4849700928,101.123077393,102.753196716,94.6491699219,93.9109268188,98.4848937988,96.6682891846,100.236869812,96.5726776123,99.5479202271,94.0699081421,96.3412857056,93.8218002319,93.1024856567,96.3681640625,91.348236084,97.979057312,94.907043457,94.5019302368,92.8932342529,93.4380493164,97.297454834,105.449729919,95.2664031982,99.4889450073,95.1144180298,4337,102.3
