keras_r20,keras_r21,keras_r22,keras_r23,keras_r24,keras_r25,keras_r26,keras_r27,keras_r28,keras_r29,ID,y
96.3662490845,94.3550567627,96.2731933594,94.6971664429,96.1948165894,97.0081253052,96.8555984497,92.7806396484,99.1229553223,92.7931900024,1196,91.96
112.3438797,112.366012573,112.294776917,112.622383118,112.590881348,112.336532593,112.556335449,112.244728088,111.554962158,111.997779846,1058,113.4
105.856285095,103.591041565,107.53465271,107.508003235,103.442955017,104.027000427,102.135688782,104.170295715,102.133476257,104.525772095,7766,97.98
92.4714584351,91.6835479736,92.8999786377,92.4923400879,91.8983459473,92.7813339233,92.3491363525,92.6512298584,95.1186599731,92.1026153564,5140,89.25
112.3436203,112.42225647,112.132492065,112.62361145,112.599143982,112.29800415,112.550979614,112.065551758,111.556816101,112.358322144,6060,108.01
92.9709091187,93.003074646,94.2280273438,93.1860580444,92.9051742554,92.6037063599,92.4621276855,94.3094940186,92.1453552246,92.7893066406,2678,96.82
93.5267715454,91.9550476074,92.6923675537,91.8474197388,92.8456726074,92.6053085327,94.0704269409,92.2374038696,92.4443054199,92.5392990112,3983,88.28
112.688514709,112.419898987,112.705718994,112.135162354,112.470787048,111.521781921,112.540351868,111.988441467,112.608718872,112.385131836,4564,113.34
93.6788101196,92.6647567749,92.7948074341,96.2297439575,96.684753418,95.0465316772,92.4750137329,92.1266860962,95.5353775024,96.1537704468,2154,96.08
92.3317565918,92.483039856,92.9420928955,96.2991867065,92.4441375732,92.1949081421,92.4396438599,92.6164627075,91.3854675293,93.1592559814,1135,95.03
93.1248321533,92.4104003906,92.9837799072,93.4323425293,94.6610336304,92.1885375977,92.6737823486,92.005897522,92.50440979,92.7848129272,7048,92.04
92.8311462402,92.4521255493,94.2159347534,92.3433609009,93.0703277588,92.9397125244,93.0380706787,92.633354187,95.5243988037,93.6720428467,6718,94.62
102.111412048,103.031028748,102.048446655,102.26348877,101.967346191,102.598556519,102.221580505,102.4008255,102.643814087,102.513824463,131,94.83
112.342681885,111.979118347,112.43662262,112.1352005,112.390937805,111.521812439,112.414039612,112.344856262,111.541488647,112.112503052,1953,113.39
78.9758987427,78.3275756836,78.6387481689,78.078453064,78.8056564331,78.3369140625,78.145866394,77.8529586792,78.5526275635,78.9031677246,3802,74.77
101.248420715,103.043464661,102.854660034,106.723754883,102.588493347,106.280540466,102.396591187,98.7592086792,104.869178772,100.449806213,2143,98.11
93.8491668701,92.986579895,97.3092498779,96.5547637939,96.0179901123,94.3349304199,98.0294342041,95.368598938,94.9388885498,96.8134613037,5436,98.84
112.342529297,112.355293274,112.706100464,112.490921021,112.378898621,111.519454956,112.416816711,112.253219604,111.555374146,112.358940125,5994,105.29
112.612434387,112.54095459,112.131973267,112.281730652,112.122123718,111.519760132,112.154808044,112.334365845,112.715553284,112.096321106,3891,109.02
101.989685059,103.052574158,102.457321167,101.745223999,102.96723938,101.738044739,101.916404724,102.391204834,102.422798157,102.911712646,6023,99.64
102.214775085,104.583206177,104.678024292,106.690162659,105.346908569,102.324745178,106.405181885,101.996994019,104.878997803,106.167945862,2876,97.47
95.5131225586,93.9684677124,93.0024108887,96.4564971924,92.4583740234,93.7657394409,96.9520111084,92.0262680054,102.18561554,92.5557098389,7458,94.53
112.336265564,112.356918335,112.12286377,112.291679382,111.770484924,112.354629517,112.537284851,111.99041748,112.064170837,112.383468628,3727,109.24
105.051795959,102.807723999,103.138237,102.454185486,100.795028687,106.051635742,103.531486511,100.942993164,102.67565155,101.83795166,3960,100.4
112.076652527,111.95741272,112.130615234,112.118103027,112.125961304,112.13999176,111.985870361,111.990020752,112.45464325,112.36933136,5703,116.55
99.000617981,97.2668457031,97.2331848145,96.5760192871,91.8919219971,96.8200073242,96.8788909912,96.6652069092,94.0866775513,92.9342651367,6335,90.76
112.621200562,111.955574036,112.131668091,112.11517334,112.11869812,112.136314392,111.981987,111.989494324,111.555107117,112.009048462,3118,110.43
103.194038391,103.075523376,102.55859375,102.079162598,106.881164551,101.746459961,105.218711853,102.150733948,102.928382874,102.888877869,1649,122.2
104.122360229,101.418815613,102.408332825,101.782897949,102.432495117,101.817741394,103.001937866,101.94909668,102.89680481,102.765441895,5213,103.23
93.1214447021,92.4637985229,96.9680938721,92.3389358521,95.1670303345,95.1061859131,95.6348342896,92.3014068604,93.6455078125,93.7838134766,175,101.59
93.1924057007,92.7352600098,91.9468917847,91.9702301025,92.8408279419,90.5347976685,92.7445144653,92.647354126,92.2324371338,92.7913970947,2108,93.34
112.343696594,111.979377747,112.20728302,112.623191833,111.724441528,112.298294067,112.413581848,112.310317993,112.092651367,112.012084961,7912,103.86
112.344207764,112.374885559,112.117843628,112.621231079,112.119606018,112.13734436,111.984428406,111.988876343,112.091201782,112.281494141,6563,106.41
92.9209442139,93.0163726807,93.0658874512,91.9097595215,92.0479736328,92.8927612305,94.7512741089,96.5115356445,96.1018600464,91.9725723267,3507,99.23
112.695983887,112.366882324,112.131652832,112.29271698,112.125350952,112.338523865,112.556304932,112.24899292,112.448379517,112.365699768,5439,108.54
102.415794373,112.29057312,108.391525269,105.057395935,106.159599304,105.889709473,105.334732056,102.475456238,105.676322937,102.440223694,1864,100.35
112.344055176,112.542755127,112.271392822,112.28326416,112.420272827,111.513183594,112.41545105,112.243423462,112.097885132,112.014572144,223,109.43
112.343574524,112.423309326,112.43662262,112.292800903,112.228141785,112.135314941,112.551475525,112.243766785,112.738548279,112.388771057,5058,110.06
112.341796875,112.54523468,112.124763489,112.475616455,112.588478088,111.520965576,112.41582489,112.349311829,112.718818665,112.112007141,3184,106.83
112.115646362,112.342201233,112.19455719,112.291275024,112.443267822,112.297424316,112.413795471,112.065559387,112.09311676,112.359344482,3502,107.1
96.2928161621,93.2153549194,93.2009353638,96.5119781494,96.7491912842,96.0369567871,92.8345108032,95.2957611084,95.8062133789,92.805480957,1736,116.02
92.8104858398,92.6669311523,94.7231903076,91.7616119385,92.2914428711,91.650970459,92.7313308716,92.0581741333,92.4182434082,92.5760879517,7870,92.02
102.581420898,101.447433472,102.247879028,101.719459534,102.524864197,102.376174927,103.036056519,102.260292053,101.83631897,102.512710571,7478,97.87
107.340652466,107.662231445,112.702171326,111.142852783,111.700386047,112.310211182,111.937850952,112.057037354,112.010475159,112.109642029,7838,112.88
107.197891235,102.287826538,101.546180725,104.81288147,102.100868225,105.652915955,103.871307373,104.901641846,102.30418396,102.988121033,5569,100.13
112.270469666,106.451789856,110.809524536,112.290657043,112.482444763,112.298027039,111.078353882,112.353355408,112.090736389,112.598220825,6321,112.9
92.2603683472,91.7008056641,91.9577941895,92.8262023926,92.8330535889,92.1827392578,92.3573608398,91.90284729,92.4223175049,92.5172348022,2158,93.11
93.1475906372,92.7164535522,91.9701843262,92.3610305786,92.5721054077,96.8425445557,97.2085113525,92.1609191895,95.1672973633,92.7853851318,6562,90.51
92.4133453369,92.6285476685,92.9110107422,94.1005706787,92.4106750488,92.8458938599,92.2467193604,92.6502838135,92.1191177368,91.8680343628,4004,95.33
94.2827682495,97.6152496338,96.2942428589,93.0811233521,97.3348083496,93.1836395264,95.4840087891,96.6588592529,92.3350524902,93.1315155029,3064,103.45
92.6275253296,91.6532440186,93.0378189087,92.7420196533,91.8604202271,92.1846923828,91.9852371216,93.7245483398,92.4245910645,92.7741470337,489,90.19
95.9201126099,97.6393356323,98.2412948608,96.5579376221,93.3118209839,94.9711608887,96.30909729,96.5428543091,94.8278045654,96.5913467407,4999,85.72
92.8044662476,92.6039581299,92.6621932983,91.8095932007,92.4233093262,92.9186706543,92.5922317505,92.6556549072,92.4216384888,92.7806015015,7599,90.78
92.9183044434,92.99559021,92.6549453735,95.4675521851,93.9704360962,92.3794555664,96.6708297729,92.6190490723,94.82396698,91.8701019287,239,95.42
112.344451904,112.548995972,112.70677948,112.264434814,112.483230591,112.298149109,112.414802551,112.065338135,112.717514038,112.352760315,3375,107.69
112.693084717,112.545097351,111.883407593,112.292823792,110.976074219,112.355163574,111.71421814,112.252456665,112.609077454,112.663330078,7585,109.11
92.9271087646,92.7579727173,94.2356033325,91.7850723267,91.856918335,93.6045608521,94.8032226562,92.1241760254,92.8301544189,93.5069580078,3403,102.78
92.8673782349,91.6712799072,92.8687744141,91.7408065796,91.9476699829,92.1904907227,93.0887298584,93.0382843018,92.1930999756,92.8024749756,7041,96.79
102.062843323,102.217376709,106.589584351,102.115158081,102.187522888,102.46950531,100.574279785,102.092147827,102.465248108,106.394447327,369,100.85
92.2268218994,92.3033218384,95.5493469238,94.0857162476,92.0720596313,94.4047088623,92.6164627075,92.6245040894,94.2058410645,93.1361541748,794,93.98
92.5362548828,92.4075698853,92.5650939941,92.3395462036,92.4478759766,92.1847305298,92.5802307129,92.5808563232,92.4768600464,92.7897109985,7810,90.53
95.2584686279,95.4445724487,95.4139709473,94.7291946411,92.4393386841,92.9505386353,96.5429077148,92.6171112061,92.7621383667,93.2518463135,2605,99.26
93.7031402588,94.3220214844,92.8021392822,92.7229614258,92.4305038452,93.8061599731,93.2085189819,92.6115493774,96.1988525391,95.5873641968,592,92.62
112.29800415,112.397575378,108.408493042,112.289825439,112.486846924,112.298873901,111.715370178,110.604301453,112.536201477,112.110969543,7582,105.41
108.062065125,111.585762024,108.69695282,103.981933594,112.467903137,112.339324951,108.891021729,111.989120483,111.553833008,111.844352722,1270,103.88
92.5645599365,92.6650085449,92.099647522,92.3201370239,92.808921814,92.6036834717,91.1007003784,92.6483383179,92.1092529297,92.7787017822,8270,107.29
112.104957581,112.345314026,112.13269043,112.624252319,112.233024597,112.357215881,112.415267944,112.243453979,112.60446167,112.010063171,1877,117.3
93.1200408936,92.7160797119,93.01953125,92.3391952515,91.8524017334,91.841835022,92.7360305786,92.5679626465,92.1132583618,92.7785491943,2628,88.36
112.619041443,112.50227356,112.702072144,111.601142883,112.120628357,112.337806702,112.392272949,111.987258911,112.069450378,110.175003052,4371,104.21
112.343925476,112.417625427,112.706031799,112.283409119,112.124465942,112.355583191,112.16255188,112.248672485,111.556884766,112.337249756,4321,118.02
112.341110229,112.390213013,112.435928345,112.334640503,112.596847534,112.337745667,111.701850891,112.348266602,111.555465698,112.663139343,4530,136.96
112.695983887,111.975944519,112.701873779,112.292106628,112.462013245,112.339263916,112.413574219,112.064781189,112.744537354,112.014450073,880,117.81
93.1935043335,92.6683120728,92.266494751,91.9397201538,93.4491271973,92.9691009521,91.9858627319,93.5600509644,94.8050460815,92.8000564575,7143,90.14
112.343276978,111.942947388,112.116073608,112.134063721,112.345748901,111.832382202,111.713516235,112.248168945,112.729324341,112.109916687,4109,107.81
101.919631958,102.296539307,102.016120911,102.269180298,102.074882507,101.740661621,101.066230774,101.667564392,100.571731567,102.987075806,8255,108.66
112.680450439,112.329666138,112.119216919,112.414466858,112.517471313,112.288879395,111.984939575,112.065750122,112.063720703,112.659416199,2039,108.64
112.111785889,111.971115112,108.325737,112.282119751,107.567108154,111.520370483,112.150505066,112.239639282,112.606445312,111.97088623,3434,109.55
112.34046936,112.369102478,112.132324219,112.61995697,112.115989685,112.357032776,112.16002655,112.342201233,112.607849121,112.389343262,1072,111.52
112.340766907,111.976722717,112.696456909,112.142097473,111.659965515,112.174156189,112.294952393,111.765617371,112.054351807,109.594184875,3454,114.52
78.4427871704,78.230430603,77.456413269,79.1458740234,78.8057022095,78.5932540894,78.6619033813,81.786315918,81.0419540405,79.6745986938,4239,76.78
112.342514038,111.961730957,112.249206543,112.620849609,111.541572571,112.134994507,111.707145691,112.243263245,111.553947449,112.662658691,7463,105.65
92.5766372681,98.4790649414,99.0770263672,93.1239242554,92.9532546997,92.6040725708,96.923248291,92.0660247803,95.3262634277,92.5398406982,5198,98.14
112.343688965,112.371391296,112.128250122,112.292572021,112.124343872,112.357696533,111.972190857,112.064414978,112.609077454,112.389427185,3286,119.75
112.380065918,112.372024536,104.246292114,111.968467712,101.708312988,112.077934265,107.330505371,107.527183533,112.744056702,111.866416931,2819,106.32
96.4836807251,95.3009490967,92.0507583618,92.430519104,93.8471450806,94.5846862793,95.2494125366,91.9780578613,94.9294128418,96.0438156128,5162,97.37
112.69329834,112.354988098,112.28087616,112.291503906,112.59564209,112.353553772,111.708999634,112.315353394,112.603462219,112.617935181,6844,107.38
112.342803955,112.331108093,112.70526123,112.492843628,112.594673157,112.14099884,111.705169678,112.251243591,112.608528137,112.014587402,7372,108.58
92.7130203247,92.7436141968,96.3400802612,96.5422973633,92.9071731567,93.1327667236,95.195930481,92.8076248169,93.4485092163,92.9726409912,3771,92.97
112.344093323,112.34299469,112.430358887,112.135444641,112.486190796,112.357048035,111.715270996,112.244163513,111.556259155,112.112205505,2495,110.47
92.6243591309,91.6535949707,91.2686004639,91.9692611694,95.7562103271,92.184928894,94.5976867676,93.6807861328,94.4698944092,93.2168960571,3217,87.83
92.8106918335,92.6651611328,95.1398620605,92.6258773804,94.4496231079,95.0430450439,93.3963394165,96.8718948364,96.1818389893,92.8005523682,2191,103.41
112.622138977,112.345802307,112.26335907,112.292274475,112.231842041,112.300964355,111.979797363,112.252479553,112.089752197,112.014541626,2405,111.5
92.7964096069,94.9157104492,92.5514984131,96.2841491699,96.5178909302,95.3031311035,95.3289031982,96.7046432495,92.7163391113,92.7908325195,7091,93.17
93.0625076294,92.6569061279,94.1424102783,97.2729644775,92.1309509277,93.6977462769,93.9738616943,92.6181335449,92.1585159302,96.133140564,3471,101.47
93.5527954102,93.2395935059,98.0231933594,95.8734664917,96.7931365967,96.6137084961,96.4502258301,96.4480667114,93.7007904053,95.5227279663,7449,109.17
112.085823059,112.368377686,112.435920715,112.279556274,112.595878601,111.520523071,112.417709351,111.988166809,111.556312561,112.662322998,5473,153.51
112.009628296,112.374481201,112.125320435,112.494316101,112.352745056,112.137680054,112.371925354,111.986709595,112.638153076,112.003234863,956,112.42
102.44683075,103.226455688,102.366195679,102.118309021,102.577575684,106.816917419,105.112472534,102.493080139,101.964752197,103.1509552,2296,101.0
112.695648193,112.543128967,112.70464325,112.249290466,112.488502502,112.138328552,111.714424133,111.989768982,112.07144928,112.111724854,3672,119.59
78.4995651245,78.1554031372,77.44506073,77.9303665161,78.8119659424,78.5609893799,80.9446334839,77.8540496826,78.5535507202,79.5073318481,879,77.69
112.622573853,112.420921326,112.705665588,112.135169983,112.226409912,112.132492065,112.413154602,112.06452179,112.095603943,112.660636902,3990,114.65
102.36530304,105.366264343,104.840881348,102.202056885,102.406333923,105.039955139,103.974449158,101.607788086,103.410720825,101.892326355,3153,106.28
93.1148834229,92.6621551514,91.6877822876,92.3546676636,92.4611358643,93.0891952515,92.6174621582,92.648979187,92.7995223999,92.8113861084,3714,88.66
92.5488891602,92.3831558228,96.3227844238,92.700302124,93.12474823,92.5914916992,92.4424972534,93.6934051514,92.2404327393,94.1158294678,3850,97.77
112.342735291,112.368438721,112.42893219,112.491065979,112.118499756,111.519477844,112.548881531,112.065803528,112.097389221,112.354866028,1581,118.9
112.342178345,112.345909119,112.706428528,112.28074646,112.49961853,112.298660278,112.55418396,112.237106323,112.616104126,112.663398743,5905,107.53
111.567062378,111.946235657,112.257667542,112.214256287,112.593910217,111.885490417,112.146736145,112.250778198,112.590621948,112.007980347,8099,115.14
