keras_MAE3_lg_relu1,keras_MAE3_lg_relu2,keras_MAE3_lg_relu3,keras_MAE3_lg_relu4,keras_MAE3_lg_relu5,keras_MAE3_lg_relu6,keras_MAE3_lg_relu7,keras_MAE3_lg_relu8,keras_MAE3_lg_relu9,keras_MAE3_lg_relu10,keras_MAE3_lg_relu11,keras_MAE3_lg_relu12,keras_MAE3_lg_relu13,keras_MAE3_lg_relu14,keras_MAE3_lg_relu15,keras_MAE3_lg_relu16,keras_MAE3_lg_relu17,keras_MAE3_lg_relu18,keras_MAE3_lg_relu19,keras_MAE3_lg_relu21,keras_MAE3_lg_relu22,keras_MAE3_lg_relu23,keras_MAE3_lg_relu24,keras_MAE3_lg_relu25,keras_MAE3_lg_relu26,keras_MAE3_lg_relu27,keras_MAE3_lg_relu28,keras_MAE3_lg_relu29,keras_MAE3_lg_relu30,keras_MAE3_lg_relu31,keras_MAE3_lg_relu32,keras_MAE3_lg_relu33,keras_MAE3_lg_relu34,keras_MAE3_lg_relu35,keras_MAE3_lg_relu36,keras_MAE3_lg_relu37,keras_MAE3_lg_relu38,keras_MAE3_lg_relu39,ID,y
89.4320144653,91.3670654297,91.9676742554,90.9506454468,89.583656311,95.3665313721,89.6594696045,94.9586257935,89.3177642822,95.5016784668,90.3362960815,97.0279541016,99.8870849609,92.7814407349,93.8721313477,89.526550293,92.4132995605,91.639831543,88.7525939941,92.1558609009,91.3786773682,92.0295181274,90.9229125977,92.0124206543,93.745803833,86.1292419434,89.0140533447,91.3512954712,89.677734375,92.525390625,94.236541748,92.3887023926,89.8769989014,90.6385498047,85.6326675415,97.4870758057,89.278213501,93.8730621338,2511,152.32
105.93661499,110.058685303,114.314399719,109.583175659,101.309799194,111.725105286,107.551612854,116.826820374,115.160705566,103.166023254,110.530418396,112.260055542,121.627159119,107.738945007,108.776603699,108.134590149,102.784042358,110.557670593,110.629981995,110.887542725,104.854934692,108.260925293,111.033195496,110.443382263,113.165748596,115.273361206,114.453300476,114.200363159,112.616218567,109.917388916,108.758811951,107.688743591,107.186576843,114.232528687,107.914398193,123.614967346,117.76133728,120.767532349,2512,106.09
112.017745972,108.634628296,104.534164429,104.24596405,109.211967468,111.176895142,117.051956177,109.501457214,106.095214844,111.384239197,116.262130737,112.145240784,113.223907471,103.082290649,109.251724243,116.962097168,110.507247925,112.490478516,111.849502563,114.143013,111.02947998,103.076461792,107.131690979,117.22996521,103.476799011,110.656707764,102.137016296,106.877212524,106.794456482,110.305412292,110.480194092,110.90398407,107.02734375,110.381256104,118.116142273,112.517524719,115.741210938,128.931411743,2514,111.31
96.6923751831,103.92237854,101.506484985,103.617149353,104.989547729,104.813552856,104.652793884,101.830490112,104.457237244,102.599578857,102.736373901,103.31060791,104.270858765,101.660186768,103.181594849,98.6964263916,102.330368042,102.520530701,101.540657043,104.135169983,96.1940231323,104.149238586,102.373962402,98.3225250244,103.367782593,100.267654419,96.2057495117,96.6822052002,100.981643677,98.2804870605,106.422058105,99.6833572388,100.317047119,98.0632095337,99.9810333252,110.377555847,99.498046875,102.474838257,2516,134.21
85.7366485596,91.3611221313,93.4495544434,99.256439209,89.0301818848,91.9583358765,93.1609649658,95.0234451294,94.3289031982,90.8372802734,91.4076843262,95.5928955078,97.2001266479,94.8036880493,85.6623153687,88.6401367188,89.1539306641,86.8737945557,93.7794952393,85.4662017822,89.2564697266,91.3773956299,91.748664856,89.6019058228,95.725440979,91.440322876,89.5601501465,90.3129653931,100.745094299,92.1539916992,91.7338562012,91.5232696533,92.1886444092,98.8070526123,84.632019043,95.7558441162,96.823387146,97.3637084961,2517,88.61
93.8910675049,91.2812652588,94.5184173584,90.7964935303,89.8110046387,92.6262207031,98.0218734741,94.8151931763,88.3853683472,90.6441192627,94.9563293457,88.9793701172,93.5218353271,95.4786071777,90.108505249,93.4468383789,98.1860809326,99.3089599609,95.5065002441,97.8906097412,97.4575653076,89.3643875122,87.6159820557,95.5332183838,99.9106369019,87.0715637207,88.2020492554,96.3824768066,97.5388641357,90.870300293,94.2674789429,86.8225402832,90.4033966064,90.6564331055,104.469398499,100.987792969,98.3928222656,97.2722473145,2522,92.8
75.1495285034,76.842124939,73.2695846558,77.4100570679,75.6734924316,78.1901016235,77.0535507202,77.984375,78.3548278809,78.8970031738,77.8434753418,78.3532943726,79.9580917358,78.9709777832,80.3282394409,72.968208313,74.4980926514,77.5718612671,75.7908477783,78.8998413086,75.1223220825,77.1422424316,78.2983016968,72.5974349976,79.6491622925,77.1209259033,76.0206375122,75.7254867554,76.6739730835,75.5947494507,75.4038391113,74.3261947632,73.1506195068,73.1537475586,74.9230270386,84.035736084,76.1171264648,77.6508560181,2524,78.45
98.3110275269,112.110580444,113.504524231,116.046028137,109.056137085,116.029335022,116.209037781,110.197921753,114.342330933,110.671531677,110.947402954,109.60610199,116.017364502,115.735298157,102.198600769,106.29599762,102.479232788,106.264610291,112.017196655,108.446876526,111.201126099,108.074890137,109.138786316,109.466651917,120.221343994,114.362670898,107.707954407,115.61730957,111.748908997,112.334960938,107.444915771,113.877639771,109.360816956,111.159866333,112.799362183,118.523735046,117.461555481,111.569000244,2526,115.82
89.9434356689,89.4191055298,91.5116577148,89.5121078491,93.2109527588,92.4206085205,100.349319458,91.3093261719,91.2489700317,85.1723327637,91.9941101074,90.9784164429,91.6168212891,88.9124221802,103.695846558,100.698425293,92.3959960938,90.2832489014,91.9055480957,102.096763611,92.554649353,90.0916442871,84.946144104,97.6156845093,96.2754898071,84.6461486816,87.1128692627,91.1000823975,93.5212554932,91.7316894531,91.0523376465,87.9083862305,92.6062316895,91.8361968994,98.8091888428,94.9409332275,90.5751266479,95.9263153076,2527,87.37
92.6121826172,95.9612121582,93.5147857666,94.9455108643,92.3372344971,94.7307281494,88.5443267822,97.5870132446,94.336517334,94.6662826538,91.0610122681,98.3051147461,94.7687225342,92.7966918945,96.3042221069,89.7298583984,92.0134277344,90.9385147095,89.2091751099,93.592880249,91.7794723511,85.9351730347,92.9979629517,85.0289840698,94.9607391357,89.3825378418,93.8764648438,93.3828887939,89.5272903442,90.0939407349,91.3996734619,92.0657730103,92.1565933228,91.9279022217,103.52355957,98.4477996826,90.1190185547,97.3495483398,2528,87.05
109.597564697,116.880706787,114.830787659,109.215209961,106.415283203,111.366508484,113.476051331,117.569419861,117.878410339,111.389190674,114.073165894,112.735290527,122.973846436,107.479011536,107.826927185,107.851203918,105.67401886,108.561126709,114.528846741,109.796173096,117.058059692,108.796012878,112.844764709,117.42351532,120.516120911,111.863197327,105.458778381,115.829559326,120.17237854,112.744018555,111.06690979,111.498275757,114.20324707,116.454147339,116.833877563,128.058532715,119.03313446,120.500770569,2531,139.08
90.8939437866,84.6012191772,92.1044769287,93.3167724609,95.1652603149,88.1574630737,95.9786987305,90.969329834,88.8310394287,88.7232666016,94.1550445557,94.7399597168,91.2833709717,88.1791000366,89.4665374756,103.775863647,95.0501556396,94.2309265137,93.681060791,105.476669312,92.8012542725,90.2099456787,85.5314407349,96.2769470215,94.1053771973,84.1937026978,87.8261413574,92.594291687,95.7440948486,92.091255188,92.7721710205,89.9642791748,86.8289794922,96.4486846924,95.8015594482,93.9278106689,94.4304504395,94.9034347534,2532,93.93
95.092956543,90.652053833,95.3489685059,96.7188873291,88.9470367432,88.8077392578,94.9619293213,93.0397872925,94.2577209473,98.0608139038,97.9150619507,96.5651397705,93.6713943481,96.1182479858,93.7010421753,93.6988296509,91.6832122803,96.2603225708,93.3495178223,94.4450759888,94.7555084229,86.1506195068,93.3440628052,85.6459732056,100.665260315,93.2536087036,93.2118988037,95.1886672974,92.4973297119,91.4501190186,90.166305542,93.3723297119,92.1966705322,92.7591094971,87.5657806396,109.298873901,93.0020446777,93.9268798828,2534,88.18
71.453414917,74.8389205933,80.8778610229,79.8997573853,77.9717636108,79.5160827637,82.1515731812,83.4804153442,79.3558883667,81.0882568359,78.9500579834,76.9175491333,81.9590606689,80.1011886597,75.8482437134,75.0280685425,73.3428421021,82.1268615723,76.4442596436,71.5535507202,73.774772644,72.1349487305,76.5677871704,72.8710098267,82.1052703857,75.2687683105,75.1869125366,81.5842895508,81.8013076782,80.1853103638,75.2801361084,75.9760131836,75.8795623779,79.5951385498,80.3294754028,80.5138626099,77.976348877,84.6055831909,2536,76.86
90.2712097168,87.946762085,91.2086791992,89.7293701172,91.7250976562,91.3761444092,99.5926055908,91.8324127197,86.0921325684,90.9399414062,88.786315918,93.2185211182,93.1333770752,93.0969085693,108.196289062,97.1110076904,94.3765258789,93.9342803955,96.1353759766,96.3344421387,91.7264099121,87.4911346436,84.7317123413,98.4019851685,93.5319824219,88.814781189,86.1140136719,93.8217468262,94.6251831055,93.1628112793,92.0008010864,91.1761627197,91.2681274414,93.1357574463,93.7628173828,94.087020874,92.1449584961,92.337890625,2537,89.85
93.5144729614,90.2503967285,91.892578125,95.332824707,95.6744232178,90.1989059448,93.7378005981,96.212348938,90.8837661743,98.1068496704,95.888168335,98.1684265137,96.8377380371,94.3214416504,94.8944473267,92.9214935303,96.6861343384,93.468132019,93.3899383545,93.5735778809,90.8886260986,87.6213684082,88.77734375,91.8990097046,93.8299560547,86.1407546997,91.0847854614,89.3517837524,91.4316711426,95.6493759155,87.1487426758,91.8535919189,93.4470367432,91.4011535645,88.8113708496,98.3949584961,94.3722839355,98.8227539062,2539,90.44
95.6224365234,102.135162354,105.822692871,104.933944702,100.180450439,104.753158569,98.9875717163,105.778320312,105.717185974,99.3927612305,103.306007385,102.944702148,111.112037659,99.3074569702,99.0444030762,100.511138916,98.9793930054,99.7888412476,98.0499649048,105.157920837,103.003829956,100.565673828,105.082839966,99.633682251,105.081802368,103.580978394,101.491836548,106.644012451,105.31842041,106.322319031,95.4887771606,99.2983779907,104.644180298,102.636482239,107.384887695,106.563362122,105.9737854,109.76260376,2540,111.58
91.9229736328,81.5022583008,94.8916854858,90.3577728271,95.8614044189,89.8195343018,101.411239624,94.9973678589,90.1168670654,90.7072143555,102.020675659,89.672668457,97.4986343384,94.7404785156,89.0019378662,94.1197662354,94.1100006104,96.7120361328,96.5544052124,107.71522522,97.349067688,92.4041976929,84.8271255493,98.042755127,90.2136383057,85.4092559814,89.6633605957,98.9240646362,95.9221343994,92.6957550049,93.1340179443,87.1707992554,90.8588485718,87.2275772095,102.122383118,101.07459259,91.5593719482,96.6947860718,2541,109.26
97.2361831665,110.979324341,107.768585205,109.561767578,105.905860901,105.813461304,102.850082397,106.402603149,105.364685059,106.244598389,105.153884888,102.765762329,106.631652832,112.632293701,106.49786377,99.2238311768,106.177841187,100.158836365,101.10295105,101.466545105,99.1149215698,101.204849243,100.079742432,104.977729797,104.888671875,101.412025452,104.862075806,102.101303101,101.893737793,102.963241577,105.728561401,103.291488647,95.7746887207,99.6937255859,92.6115722656,117.705360413,100.986022949,101.339561462,2542,106.31
86.9124069214,95.2527770996,88.9664001465,94.9258422852,90.3355560303,90.2622375488,92.4926300049,91.9647674561,92.5139083862,87.3838195801,90.5474624634,93.6436233521,102.947471619,93.1780014038,86.9141540527,89.9583969116,87.1608963013,86.8699798584,94.4093780518,88.0212860107,88.8708724976,86.3613815308,91.2891998291,85.9722137451,92.497505188,92.4111175537,91.4329986572,91.7767486572,91.4958877563,91.7570266724,87.2353363037,93.2625427246,91.1330718994,89.8287582397,87.4711761475,94.2476043701,95.2059936523,99.846572876,2543,92.21
90.6601715088,89.260345459,91.1058883667,90.8196029663,91.8046417236,92.7389678955,100.265731812,91.26197052,91.7738037109,86.6415557861,93.5802307129,89.2676467896,90.9271087646,89.627784729,105.365898132,100.238594055,93.2051086426,95.0203399658,92.4368438721,98.1333770752,90.8217697144,87.8887634277,85.5460968018,97.3344573975,96.048828125,86.9957809448,88.280960083,90.9640045166,93.3536682129,92.0880126953,91.0732116699,89.4734191895,91.7961273193,92.992401123,98.9707260132,97.6602249146,90.4884262085,93.3899841309,2545,91.38
107.114517212,117.600082397,110.072937012,110.26423645,118.711669922,105.930862427,114.03653717,114.925010681,112.150840759,110.270904541,111.717254639,113.993850708,117.824188232,110.035240173,114.134681702,106.592498779,106.355300903,117.321968079,111.775840759,111.9737854,104.856033325,115.778381348,107.792366028,104.858558655,111.593132019,109.979263306,110.502334595,109.707962036,107.829711914,107.266220093,112.416267395,109.283638,112.610595703,115.776283264,101.209632874,123.179382324,106.601982117,112.667045593,2546,113.43
87.2235717773,93.9931869507,91.3618774414,94.3264694214,90.5581512451,97.4899368286,91.8410339355,96.7632369995,96.501335144,91.1568908691,92.0154724121,86.5245819092,96.3304977417,93.7424621582,87.5841903687,84.1179351807,88.1131210327,84.0244750977,93.7229309082,91.7241897583,88.7238693237,88.2432174683,91.8067626953,86.5646362305,98.213470459,94.1609573364,92.5727844238,90.9723968506,93.3304595947,96.2699127197,93.384475708,90.6669616699,100.046562195,89.2996520996,88.2794113159,103.312988281,97.3564987183,103.502708435,2547,91.35
107.995887756,109.687065125,104.682678223,110.620445251,106.516571045,108.794403076,116.348709106,112.892723083,109.298995972,103.540496826,115.039642334,112.826179504,108.794342041,105.785751343,110.353683472,117.472709656,107.846641541,114.360786438,110.769393921,119.093070984,106.424743652,102.670120239,107.71824646,115.676475525,102.817626953,108.271865845,105.667175293,110.657615662,114.548530579,112.680038452,109.951004028,107.306686401,104.757408142,106.963027954,120.216789246,106.254226685,113.995857239,114.74307251,2548,112.48
88.4826583862,95.0442810059,94.4907913208,96.9146957397,96.4852294922,95.3433380127,92.8068084717,94.0045623779,93.9521713257,94.6208496094,95.0048522949,96.1013641357,93.0712738037,92.0629730225,97.1829528809,92.9023590088,95.7184448242,91.7122039795,91.0633621216,94.7478866577,91.1329498291,86.5099487305,93.045425415,95.5697250366,96.8073348999,85.4981155396,96.7022476196,96.7704620361,95.0368270874,95.9853439331,94.6195755005,91.6597595215,86.8770828247,90.0334014893,86.6987762451,104.268287659,91.2351989746,100.887496948,2549,97.99
98.0015640259,106.300262451,114.24168396,112.946037292,102.870582581,106.500900269,119.578056335,109.460105896,110.842811584,107.192230225,109.298217773,109.324859619,114.598602295,100.211135864,103.885475159,107.422798157,101.688034058,101.176300049,108.436042786,106.545516968,108.745254517,106.447067261,111.296096802,108.317230225,112.049919128,108.755584717,105.111984253,118.664627075,117.029533386,109.696151733,104.034606934,109.573196411,112.097167969,107.4087677,112.792053223,111.643257141,116.937187195,111.289321899,2550,105.18
75.7044296265,72.5858917236,77.8209838867,79.2685241699,73.1144638062,73.6451416016,85.839225769,75.2729797363,75.6093139648,73.8162612915,81.0739440918,77.0070571899,80.3969726562,76.6382675171,77.7595977783,83.1983184814,79.4751739502,82.7527236938,81.8713989258,79.4648132324,77.7315063477,73.1398773193,69.5504074097,80.4026260376,77.6580200195,74.6162414551,73.5832290649,75.2793273926,81.354850769,77.028213501,80.539680481,71.6125335693,76.9079208374,78.1648635864,87.2238616943,81.734085083,75.7094192505,79.9836654663,2551,76.64
88.9945144653,91.3743896484,93.9787902832,94.8717346191,96.2383728027,95.1827087402,89.9120330811,96.6614074707,95.7087020874,93.097366333,94.1333847046,98.0239181519,93.6273345947,91.7695922852,95.6591186523,89.7204284668,92.416595459,91.9266357422,88.7315673828,93.0325622559,92.003326416,85.522354126,93.2485961914,86.8180084229,95.1854248047,93.0388183594,95.7800292969,95.6686706543,89.778793335,92.9511260986,95.7383651733,90.7957992554,90.1632385254,91.4826278687,102.19254303,100.860916138,89.4246520996,95.4930725098,2552,108.19
82.8583068848,94.4483184814,92.0743713379,99.8825836182,90.6327209473,96.7264251709,94.2536621094,99.3169403076,98.4671783447,92.4507446289,91.1229934692,86.9759597778,95.2708282471,96.5876922607,86.8209381104,93.0480880737,88.6162719727,88.0055541992,92.4526824951,91.6578445435,87.0939331055,88.9754180908,91.30493927,90.1831817627,99.5632553101,93.8303222656,90.8485488892,96.2336425781,94.6924819946,97.9001998901,92.3517303467,90.3510513306,93.5980377197,90.1153869629,93.3583602905,99.4123764038,97.6435241699,100.5912323,2554,100.1
97.8519744873,100.885948181,101.374725342,100.996383667,101.306915283,100.407676697,103.201034546,103.541069031,99.8938293457,98.0307006836,104.218215942,99.9640197754,96.8973007202,99.4122924805,106.648048401,112.2787323,101.19568634,99.4693984985,99.4822845459,112.41342926,98.7421417236,99.1068725586,93.2875366211,102.134155273,109.710731506,99.4076538086,99.0123596191,100.125297546,100.463912964,106.378074646,98.9510650635,101.459472656,98.6327285767,99.2793273926,109.778869629,97.2979125977,101.297790527,104.634239197,2555,113.34
106.980644226,116.291557312,108.128768921,109.841926575,118.363327026,105.869415283,112.811752319,113.500350952,110.852729797,108.748420715,111.140037537,111.336372375,116.85735321,109.267684937,112.614486694,105.867378235,105.73349762,115.600486755,111.596618652,110.959220886,103.308105469,110.54826355,106.296234131,104.737167358,110.66709137,110.371795654,109.816482544,111.954673767,106.795043945,106.542541504,111.850234985,109.235595703,110.752487183,114.55896759,102.426643372,121.627624512,106.105407715,111.559623718,2557,104.37
