keras_r2b0,keras_r2b1,keras_r2b2,keras_r2b3,keras_r2b4,keras_r2b5,keras_r2b6,keras_r2b7,keras_r2b8,keras_r2b9,ID,y
91.2567977905,93.2365188599,93.1097564697,94.6519470215,91.7978210449,94.0337905884,94.7218093872,95.7250823975,100.15398407,96.3126678467,1630,94.67
91.7085494995,89.6621322632,93.1243896484,83.3829116821,92.450340271,97.43775177,87.5081787109,91.8501205444,88.5798187256,87.8396987915,8329,91.96
105.978675842,115.778160095,108.140411377,108.115257263,115.736633301,112.844238281,104.236625671,107.972175598,115.800285339,112.678482056,7125,110.36
111.494224548,111.712890625,110.748947144,108.00151825,106.503753662,110.872383118,103.865325928,107.178787231,108.422454834,113.84727478,4054,109.47
110.652244568,111.562133789,108.460548401,103.292778015,107.126976013,107.992141724,115.267234802,109.18976593,110.082374573,104.580116272,7691,110.74
94.6170883179,96.2866821289,96.158782959,94.7981872559,92.3169555664,90.4787216187,97.2582473755,95.0939865112,89.2903518677,92.8733978271,2588,129.16
92.1476593018,91.4817123413,91.1452255249,92.1240463257,93.0289535522,90.0883026123,91.4249725342,96.8154449463,92.9945983887,92.0328903198,4191,99.41
87.0949172974,87.7903289795,88.6568374634,94.992149353,93.9799423218,92.6417770386,96.9715576172,88.8657836914,86.6797332764,93.6996536255,6449,88.78
94.5749664307,92.8656387329,94.5694503784,91.3828964233,91.8630142212,92.8957138062,86.6016845703,100.41078949,92.9957733154,97.5200881958,1995,91.49
77.5553741455,78.902557373,86.6975860596,75.9343032837,80.8221588135,78.9442749023,77.813659668,83.1049957275,79.5509643555,76.709526062,5666,76.22
99.5768127441,108.381057739,108.931236267,110.034538269,115.32800293,110.119544983,106.568916321,106.765701294,111.11706543,105.308486938,6929,106.1
110.910667419,109.106826782,115.181594849,106.519691467,109.581314087,100.318717957,102.384803772,100.724571228,106.487968445,105.749923706,3701,102.3
102.064804077,108.290557861,97.4920883179,104.099098206,105.574119568,99.6223678589,99.8195343018,99.5558395386,103.032707214,100.784942627,7589,100.61
116.642616272,121.764694214,118.384346008,118.37752533,113.506500244,113.264434814,112.804634094,115.17678833,110.206596375,121.16860199,3282,112.27
115.386688232,108.152580261,112.614524841,118.492622375,117.539978027,105.753036499,115.697364807,112.660240173,113.487174988,123.689926147,2405,111.5
108.327529907,101.731460571,105.614265442,104.219528198,106.211257935,104.182472229,108.487358093,106.299179077,97.5328216553,101.044593811,1642,99.51
92.254119873,94.482383728,95.888961792,92.5760192871,92.1898269653,96.7632751465,93.4269332886,88.4680633545,91.2722015381,87.5446395874,4455,91.43
95.9462127686,98.3755645752,96.914855957,100.38949585,88.3823852539,94.4866256714,93.4050521851,90.7805862427,90.6923904419,93.3573379517,1893,91.21
91.3300476074,94.1283569336,91.2428817749,89.256980896,93.1214675903,93.2398452759,87.7053146362,90.2456512451,85.5784378052,92.8180541992,7848,88.28
88.4060974121,91.4775238037,89.5185241699,86.2211456299,90.8874511719,90.7754592896,88.92137146,85.2929000854,89.0982208252,91.1147232056,819,90.84
99.9436416626,102.412216187,104.946075439,102.906654358,112.835388184,101.68862915,109.662590027,108.116157532,103.714942932,106.199058533,8368,109.0
94.5417633057,95.5406265259,106.386405945,93.4219360352,92.9234619141,89.0070266724,92.128364563,95.8916854858,91.5034790039,88.9806594849,8159,88.71
91.9547119141,91.6410293579,92.7814178467,97.508354187,92.6629257202,91.4452896118,98.4078826904,94.3764953613,90.6022567749,100.33681488,6472,88.28
114.320808411,110.856437683,111.825378418,109.244644165,108.408256531,112.732017517,108.082199097,111.749267578,115.003578186,113.169517517,5156,108.69
111.836616516,109.521949768,107.148170471,111.869140625,113.818283081,106.340011597,110.607246399,110.279586792,113.60748291,112.543426514,6306,133.86
92.7870788574,93.9759216309,88.8364868164,93.262878418,98.2484664917,91.969619751,89.742729187,94.2446212769,94.3345718384,94.4564590454,1614,92.53
95.3336486816,101.406478882,99.5974197388,99.3475036621,94.8841552734,94.0098800659,93.9650268555,94.2332611084,98.2063446045,90.9487457275,5740,95.47
96.6387634277,101.716651917,94.2854919434,90.402633667,90.9469223022,96.8061065674,90.2636108398,84.5213851929,96.3215866089,91.2595672607,5678,117.24
78.5346908569,80.0284042358,84.0590591431,83.077003479,80.110824585,73.1868209839,75.3625793457,74.1587142944,75.5877227783,78.8924713135,2149,87.31
98.0550460815,106.624031067,101.037033081,101.825790405,99.0898742676,103.412940979,105.659591675,101.879341125,94.2465286255,94.5897293091,8180,99.68
93.1699066162,95.6759796143,90.6265945435,97.8840103149,93.6261062622,98.9910202026,93.8583374023,96.7191619873,96.8218917847,93.3999633789,703,92.48
93.1496658325,91.5969161987,94.5950241089,89.3482208252,94.4495010376,90.4167556763,95.3469314575,97.413230896,95.6035690308,90.5537338257,3350,97.86
97.8753128052,96.8622283936,91.8481292725,98.4411087036,92.8472137451,93.5042190552,89.7352371216,92.2045822144,100.236122131,96.1937942505,881,87.97
96.5804901123,92.2518157959,95.0662002563,83.5266876221,93.6326751709,91.3697128296,90.6266708374,96.0639038086,90.1979827881,97.0172271729,8119,87.33
98.3357925415,100.745346069,98.5591506958,89.1945724487,101.708213806,97.6993942261,93.0612182617,101.331199646,90.3431854248,91.3764801025,7206,89.23
107.715766907,106.793197632,108.74369812,112.429176331,113.41796875,106.105728149,111.379264832,110.411430359,113.236915588,106.161621094,3754,107.3
104.612266541,98.6729202271,106.6977005,103.57358551,107.863021851,102.053527832,104.246505737,97.1178894043,100.66268158,102.82674408,131,94.83
89.9932785034,91.9104766846,99.4187927246,98.9609832764,91.7910690308,94.7483596802,91.6253128052,98.1508789062,95.1823577881,94.3433074951,24,128.76
88.5397644043,89.7064437866,88.4302062988,83.2495040894,89.6278152466,88.9365997314,88.7184448242,90.0902557373,89.9407424927,91.9325027466,4245,91.88
92.8492660522,93.9226608276,90.7374572754,93.6252365112,94.1225662231,96.4948348999,94.7091445923,91.2498855591,93.736076355,90.4694900513,1491,88.81
104.566223145,106.799835205,104.075561523,100.946357727,99.2035903931,105.740791321,106.893867493,107.461982727,103.785491943,101.907363892,2959,101.79
115.758750916,117.70904541,110.563514709,117.489570618,111.332740784,117.911582947,108.800193787,111.611091614,110.576835632,110.4608078,2531,139.08
92.8744125366,96.3527755737,91.3110961914,94.626083374,95.3516159058,92.6954040527,92.3217391968,91.2304840088,95.4257583618,96.8892745972,1476,93.26
106.470954895,105.800857544,108.427764893,105.346633911,110.960777283,107.33505249,108.479942322,111.279960632,106.283065796,111.916656494,4544,113.99
88.7570724487,93.0460357666,89.0965499878,84.21849823,91.0559616089,90.5410995483,89.2156295776,87.0973434448,90.5985412598,89.1892089844,2324,89.7
91.8159790039,91.9875488281,106.432243347,87.9649505615,93.615020752,89.2170333862,95.0006332397,90.2339553833,94.3098907471,93.630821228,6249,93.45
102.041069031,112.736915588,106.107177734,101.592193604,113.086532593,111.393798828,107.699424744,117.109725952,109.86366272,102.681114197,778,122.47
90.263923645,93.5234222412,96.7559814453,90.7349395752,92.2924346924,94.1385955811,93.5133361816,89.9601516724,97.2667236328,93.9666671753,5549,94.74
107.865661621,112.667785645,104.942451477,107.158058167,109.252494812,108.10572052,106.070777893,111.756225586,106.627052307,111.021644592,2557,104.37
103.071029663,104.480766296,94.9643173218,97.7719345093,96.4825973511,97.5658416748,91.0316009521,99.6098022461,99.6311340332,108.713668823,6101,120.78
99.7701416016,99.067741394,93.7334671021,106.905151367,100.298538208,93.8651199341,109.662376404,100.295326233,99.8748397827,100.310661316,3808,102.91
78.4587936401,83.698677063,78.5700302124,78.5602340698,71.2988586426,81.3221664429,85.4575805664,82.6327285767,79.3444824219,75.7476348877,5031,74.66
86.5060272217,94.2066650391,102.277801514,96.1251373291,92.7570037842,103.300720215,96.6364593506,89.9403839111,90.0521850586,92.7786254883,4228,101.35
110.340675354,109.573905945,115.309173584,111.220909119,110.91028595,110.681297302,110.305633545,113.983161926,117.293823242,115.414825439,4314,109.05
109.4167099,103.865074158,106.370452881,107.041183472,106.032943726,110.227653503,111.679290771,112.284324646,118.896110535,108.828865051,1951,111.89
99.3195495605,108.611740112,95.012878418,103.588768005,104.148223877,100.112854004,108.267082214,103.995124817,100.338996887,105.412628174,5644,99.4
87.1580734253,90.151550293,89.0238265991,89.7697525024,91.8718338013,89.0292205811,90.1376113892,92.2948989868,93.54662323,89.2628173828,1113,91.2
93.0287780762,94.8807830811,96.8348770142,100.314727783,90.3510131836,98.2459182739,92.2363967896,92.1409301758,90.1035079956,97.0019836426,6856,88.08
112.082550049,113.986068726,116.416069031,114.276741028,112.843605042,105.592651367,112.633033752,113.611816406,123.320671082,115.944099426,265,113.69
110.866569519,104.55607605,99.3616638184,110.681983948,112.183914185,109.685798645,104.153511047,110.505393982,108.656318665,107.816200256,8158,103.93
96.2868499756,96.7322692871,96.8542098999,92.7490310669,93.7227172852,94.1797409058,88.4395141602,90.3896102905,99.5170059204,98.8913345337,3423,105.17
89.2610397339,91.7420120239,92.3396530151,93.2773208618,92.3044204712,94.7501907349,89.8340454102,91.9166717529,96.7083740234,91.708190918,4362,90.04
85.9694213867,84.5748214722,85.205406189,88.1106491089,88.7226257324,84.6091918945,91.5869140625,89.7325363159,92.1425476074,86.3787841797,5651,95.71
74.3110198975,74.7609710693,73.4697189331,76.7112884521,76.9121398926,80.3292922974,81.4036331177,79.2708282471,73.5477600098,78.3591995239,5448,86.16
92.0799789429,90.3945007324,89.6467971802,91.2141876221,91.0124206543,93.2867965698,96.012008667,98.2964401245,92.1689453125,90.8146133423,4743,88.53
96.4663314819,91.2541275024,91.3849029541,90.1768112183,94.3343811035,100.014434814,96.4434814453,93.2343597412,96.0558013916,100.249221802,3904,93.57
79.371711731,74.1039123535,77.7926864624,79.1830825806,73.6880493164,82.8301086426,77.7887954712,76.1414642334,76.8267364502,76.8806304932,6365,80.82
121.291503906,109.376792908,112.167694092,119.445747375,118.430847168,118.172554016,113.979362488,116.138137817,108.284576416,122.242698669,1005,107.12
99.278503418,97.6445083618,102.375961304,102.261283875,103.688713074,107.22983551,100.335746765,102.39213562,100.964805603,104.285507202,1765,107.24
99.4479141235,98.7539596558,95.2161560059,89.7096176147,92.4896392822,93.1741027832,103.629943848,124.81338501,97.8441009521,90.606010437,4017,89.63
112.214363098,113.233551025,107.642669678,106.409339905,114.714675903,108.456687927,109.722824097,107.093864441,111.880218506,109.052139282,4071,114.4
92.8461837769,94.6681137085,88.5551147461,86.7737731934,89.917137146,85.1480560303,97.6707763672,89.2930145264,89.8165206909,89.9157485962,4305,87.53
111.215293884,110.601806641,111.688720703,110.313156128,112.661056519,108.17124176,108.057723999,112.275878906,110.478790283,109.484893799,542,121.19
94.7593460083,99.8200454712,92.7600631714,96.2795028687,95.1529846191,92.8188400269,95.1299285889,100.265113831,94.5277481079,97.3610839844,6268,94.62
111.596946716,110.857627869,109.01738739,107.072021484,111.391281128,114.321777344,111.968544006,109.707427979,103.314674377,101.513908386,4935,108.98
112.288864136,113.220863342,108.167526245,111.660057068,115.677238464,112.809242249,111.528083801,119.778572083,113.827232361,109.90978241,4600,125.75
92.792640686,94.791633606,93.1345672607,93.9148406982,92.907913208,98.3509368896,93.3138885498,87.0915222168,89.2695465088,93.1206817627,426,88.39
92.131072998,95.8426132202,91.2760848999,94.1817016602,97.1932601929,92.3091278076,93.2897644043,95.2075805664,92.1013183594,94.5055084229,1215,118.31
96.0703125,86.3720474243,89.6674041748,90.9066772461,90.9725799561,84.2040786743,93.2922821045,98.8877944946,93.6389465332,95.4735488892,8212,90.11
93.5435638428,89.7653427124,88.8107681274,85.0114135742,93.7167358398,87.4083633423,94.4084320068,89.3228607178,91.5239562988,99.0386505127,5374,89.24
108.245834351,109.898971558,110.263282776,115.263145447,113.240013123,113.390777588,115.885765076,107.596305847,117.449745178,115.510116577,403,116.2
116.232925415,115.118438721,112.424636841,110.026016235,104.491363525,111.704277039,107.951210022,114.095603943,114.040397644,108.925727844,7547,108.2
98.2349853516,101.968887329,101.978897095,103.427215576,103.435852051,105.839195251,106.148590088,96.4942779541,104.968772888,103.076309204,2571,111.03
94.3942947388,92.9739685059,94.3395690918,86.060218811,89.4507598877,91.4910964966,91.0655822754,92.3884658813,88.6392669678,94.055015564,843,88.72
78.0074615479,78.7721481323,75.9769439697,74.1446533203,77.788230896,80.1016998291,74.527053833,78.3663482666,73.7727661133,73.5921401978,1121,75.86
107.599205017,114.817268372,110.787353516,109.419319153,105.150390625,113.930847168,114.142494202,110.849349976,111.390914917,109.262535095,4638,108.71
111.101997375,107.395584106,107.106842041,113.552574158,108.776702881,106.804450989,108.501838684,107.05418396,108.516372681,110.808799744,763,105.21
90.2678375244,94.330406189,92.1536102295,91.3443908691,94.1380691528,100.02028656,93.5740661621,94.7407455444,86.6950912476,96.3827590942,1143,93.81
93.2723464966,101.461433411,97.9482650757,90.8442459106,89.8871459961,99.0765762329,93.4874038696,94.9720306396,100.440513611,104.831336975,6410,92.36
92.3036956787,90.9234237671,95.8247680664,90.6914825439,91.386100769,92.2647476196,90.7169418335,95.5724258423,92.2326812744,91.2448425293,1217,123.89
99.7335586548,108.150871277,102.482337952,98.4219665527,107.914718628,101.966995239,106.47303772,99.4296417236,101.794891357,106.803688049,607,107.67
77.6579742432,78.8077850342,70.8943099976,76.866859436,79.8066711426,75.6532363892,77.1193847656,72.9319152832,74.8951339722,75.2836990356,7851,77.11
99.3368530273,94.9121627808,92.4335479736,95.9781417847,102.97026825,91.4301147461,90.2186050415,95.868309021,97.8488845825,95.6684875488,1913,93.42
105.406723022,100.723312378,104.495300293,104.550102234,97.3818664551,101.204872131,101.00062561,102.139099121,98.9681167603,96.6054458618,5359,87.91
86.5159683228,88.9797210693,84.7237854004,85.3715591431,87.5933914185,87.5665283203,86.7575302124,89.411857605,92.7083053589,90.0725326538,8224,85.14
92.0155105591,92.5838928223,90.1186599731,90.0475921631,88.4722366333,89.9616546631,88.7432785034,88.6599960327,87.2817840576,87.1591796875,7233,90.65
99.196937561,107.91065979,102.940643311,104.094993591,109.446685791,107.819824219,105.623275757,103.630134583,110.544075012,106.013061523,5713,120.8
85.7615661621,91.7460021973,96.2848587036,93.4419708252,91.9181137085,87.321685791,95.30809021,95.1952819824,91.6021652222,89.5610046387,600,94.95
89.7787246704,91.8634490967,91.5400695801,89.6258926392,96.9648590088,95.6816482544,91.6755142212,90.104927063,92.2719421387,94.9649505615,4761,134.81
119.299667358,115.920700073,118.483375549,119.16960907,116.5418396,112.564933777,119.868293762,113.553916931,110.513763428,114.506004333,2227,121.03
93.7809906006,95.0892944336,100.447601318,91.1416397095,93.9316329956,89.1639175415,93.9779586792,104.218582153,91.5221176147,100.899505615,5515,91.51
104.869499207,96.7271575928,93.0020141602,94.8355789185,98.2124633789,92.9700775146,98.5705490112,93.3148040771,101.695388794,98.1570587158,4946,98.16
109.206771851,112.264724731,107.93107605,112.353858948,117.568405151,110.884811401,115.137985229,104.989555359,114.815452576,117.129188538,1640,113.41
91.8017501831,92.2727355957,92.1649780273,95.2344436646,90.05809021,91.9477920532,90.6424942017,94.7422637939,90.6352539062,94.1016159058,7558,91.92
85.9529800415,92.6628875732,97.2013473511,88.8182067871,91.3998947144,93.3874130249,92.1715545654,90.2658843994,89.3237228394,89.2134094238,8193,86.51
104.605308533,108.035644531,110.1639328,108.546516418,107.303756714,107.369277954,104.845489502,109.826316833,111.914375305,104.048965454,8206,106.05
88.0521316528,95.1197280884,95.2826156616,96.5851669312,93.3328018188,93.2564620972,89.7477416992,94.7845916748,92.483253479,92.3890304565,2937,92.34
